T1	arxXa-pippalI
T1	arxXa-koSAwakI
T2	kaRta-SriwaH
T2	naraka-SriwaH
T2	kAnwAra-awIwaH
T2	naraka-pawiwaH
T2	grAma-gawaH
T2	warafga-awyaswaH
T2	wuhina-awyaswaH
T2	suKa-prApwaH
T2	suKa-ApannaH
T2	xuHKa-ApannaH
T2	grAma-gamI
T2	oxana-buBukRuH
T2	svayam-XOwO
T2	svayam-vilInam
T2	KatvA-ArUDaH
T2	KatvA-pluwaH
T2	sAmi-kqwam
T2	sAmi-pIwam
T2	sAmi-Bukwam
T2	ahaH-safkrAnwAH
T2	rAwri-safkrAnwAH
T2	muhUrwwa-suKam
T2	sarvarAwra-kalyANI
T2	sarvarAwra-SoBanA
T2	prApwa-jIvikaH
T2	jIvikA-prApwaH
T2	Apanna-jIvikaH
T2	jIvikA-ApannaH
T2	mAsa-jAwaH
T2	saMvawsara-jAwaH
T2	xvyaha-jAwaH
T2	wryaha-jAwaH
T3	SafkulA-KaNdaH
T3	kiri-kANaH
T3	XAnya-arWaH
T3	mAsa-pUrvaH
T3	saMvawsara-pUrvaH
T3	mAwq-saxqSaH
T3	piwq-saxqSaH
T3	mAwq-samaH
T3	piwq-samaH
T3	mARa-Unam
T3	kArRApaNa-Unam
T3	mARa-vikalam
T3	kArRApaNa-vikalam
T3	asi-kalahaH
T3	vAk-kalahaH
T3	vAma-nipuNaH
T3	AcAra-nipuNaH
T3	guda-miSraH
T3	wila-miSraH
T3	AcAra-SlakRNaH
T3	mAsa-avaraH
T3	saMvawsara-avaraH
T3	ahi-hawaH
T3	naKa-nirBinnaH
T3	paraSu-CinnaH
T3	kAka-peyA
T3	Sva-lehyaH
T3	bARpa-CexyAni
T3	kaNtaka-saMceyaH
T3	xaXi-oxanaH
T3	kRIra-oxanaH
T3	guda-XAnAH
T3	guda-pqWukAH
T4	yUpa-xAru
T4	kuNdala-hiraNyam
T4	kubera-baliH
T4	mahAraja-baliH
T4	aSva-hiwam
T4	go-hiwam
T4	go-suKam
T4	aSva-suKam
T4	go-rakRiwam
T4	aSva-rakRiwam
T5	vqka-Bayam
T5	cOra-Bayam
T5	xasyu-Bayam
T5	vqka-BIwiH
T5	vqka-BIwaH
T5	vqka-BIH
T5	grAma-nirgawaH
T5	aXarma-jugupsuH
T5	suKa-apewaH
T5	kalpanA-apoDaH
T5	cakra-mukwaH
T5	svarga-pawiwaH
T5	warafga-apawraswaH
T5	swokAn-mukwaH
T5	anwikAw-AgawaH
T5	aByASAw-AgawaH
T5	xUrAw-AgawaH
T5	viprakqRtAw-AgawaH
T5	kqcCrAw-mukwaH
T5	kqcCrAw-labXaH
T5	paraH-SawAH
T5	paraH-sahasrAH
T7	akRa-SONdaH
T7	akRa-XUrwaH
T7	akRa-kiwavaH
T7	sAfkASya-sixXaH
T7	kAmpilya-sixXaH
T7	Awapa-SuRkaH
T7	CAyA-SuRkaH
T7	sWAlI-pakvaH
T7	kumBI-pakvaH
T7	cakra-banXaH
T7	xIrWa-XvAfkRaH
T7	xIrWa-kAkaH
T7	xIrWa-vAyasaH
T7	mAsa-xeyam
T7	saMvawsara-xeyam
