anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1.1	(विवृद्धे)	2	(0)	(विवृद्ध{पुं}{7;एक}/विवृद्ध{नपुं}{1;द्वि}/विवृद्ध{नपुं}{2;द्वि}/विवृद्ध{नपुं}{7;एक}/विवृद्धा{स्त्री}{1;द्वि}/विवृद्धा{स्त्री}{2;द्वि})	(वि_वृध्1{कृत्_प्रत्ययः:क्त;वि_वृधुँ;भ्वादिः;नपुं}{7;एक})	भावलक्षणसप्तमी_पूर्वकालः,5.1	भावलक्षणसप्तमी_पूर्वकालः,5.1	(बढ़नेपर)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09175	14	015	1	#C6E2EB	assets/graphs/14_015_1.svg
1.1	रजसि	1	रजसि	रजस्{पुं}{7;एक}/रजस्{नपुं}{7;एक}/रञ्ज्2{कर्तरि;लट्;म;एक;परस्मैपदी;रञ्जँ;भ्वादिः}	रजस्{नपुं}{7;एक}	कर्ता,1.1.1	कर्ता,1.1.1	रजोगुण_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09174	14	015	1	#C6E2EB	assets/graphs/14_015_1.svg
2.1	प्रलयम्	4	प्रलयं	प्रलय{पुं}{2;एक}	प्रलय{पुं}{2;एक}	कर्म,3.1	कर्म,3.1	मृत्यु_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09176	14	015	1	#93DB70	assets/graphs/14_015_1.svg
3.1	गत्वा	5	गत्वा	गम्1{कृत्_प्रत्ययः:क्त्वा;गमॢँ;भ्वादिः}	गम्1{कृत्_प्रत्ययः:क्त्वा;गमॢँ;भ्वादिः}	पूर्वकालः,5.1	पूर्वकालः,5.1	प्राप्त_होकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09177	14	015	1	#FF99FF	assets/graphs/14_015_1.svg
4.1	कर्म-	6.1	कर्मसङ्गिषु	कर्मन्	कर्मन्	सप्तमी_तत्पुरुषः,4.2	सप्तमी_तत्पुरुषः,4.2	कर्मों_की_आसक्तिवाले_मनुष्यों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09178	14	015	1	#FFFF00	assets/graphs/14_015_1.svg
4.2	सङ्गिषु	6.2	-	सङ्गिन्{पुं}{7;बहु}/सङ्गिन्{नपुं}{7;बहु}	सङ्गिन्{पुं}{7;बहु}	अधिकरणम्,5.1	अधिकरणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09179	14	015	1	#C6E2EB	assets/graphs/14_015_1.svg
5.1.1	(पुरुषः)	3	(0)	(पुरुष{पुं}{1;एक})	(पुरुष{पुं}{1;एक})	कर्ता,5.1;कर्ता,3.1	कर्ता,5.1#कर्ता,5.1;कर्ता,3.1	(पुरुष)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917b	14	015	1	#00BFFF	assets/graphs/14_015_1.svg
5.1	जायते	7	जायते	जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;जनीँ;दिवादिः}	जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;जनीँ;दिवादिः}	अभिहितकर्ता,5.1.1;अकर्मकः.1	अभिहितकर्ता,5.1.1;अकर्मकः.1	उत्पन्न_होता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917a	14	015	1	#FF1975	assets/graphs/14_015_1.svg
6.1	तथा	8	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917c	14	015	1	#FF99FF	assets/graphs/14_015_1.svg
7.1	प्र-	11.1	प्रलीनस्तमसि	प्रलीन{पुं}{1;एक}	प्रलीन{पुं}{1;एक}	प्रादि_तत्पुरुषः,7.2	प्रादि_तत्पुरुषः,7.2	मरा_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917d	14	015	1	#FFFF00	assets/graphs/14_015_1.svg
7.2	लीनः	11.2	-	-	-	कर्ता,10.1	कर्ता,10.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917e	14	015	1	#00BFFF	assets/graphs/14_015_1.svg
8.1.1	(विवृद्धे)	10	(0)	(विवृद्ध{पुं}{7;एक}/विवृद्ध{नपुं}{1;द्वि}/विवृद्ध{नपुं}{2;द्वि}/विवृद्ध{नपुं}{7;एक}/विवृद्धा{स्त्री}{1;द्वि}/विवृद्धा{स्त्री}{2;द्वि})	(वि_वृध्1{कृत्_प्रत्ययः:क्त;वि_वृधुँ;भ्वादिः;नपुं}{7;एक})	भावलक्षणसप्तमी_पूर्वकालः,10.1	भावलक्षणसप्तमी_पूर्वकालः,5.1#भावलक्षणसप्तमी_पूर्वकालः,10.1	(बढ़नेपर)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09180	14	015	1	#C6E2EB	assets/graphs/14_015_1.svg
8.1	तमसि	9	0	तमस्{नपुं}{7;एक}	तमस्{नपुं}{7;एक}	कर्ता,8.1.1	कर्ता,8.1.1	तमोगुण_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0917f	14	015	1	#C6E2EB	assets/graphs/14_015_1.svg
9.1	मूढ-	12.1	मूढयोनिषु	मूढ	मूढ	कर्मधारयः,9.2	कर्मधारयः,9.2	मूढयोनियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09181	14	015	1	#FFFF00	assets/graphs/14_015_1.svg
