anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	द्वौ	8	द्वौ	द्वि{संख्येयम्;पुं;1;द्वि}/द्वि{संख्येयम्;पुं;2;द्वि}	द्वि{संख्येयम्;पुं;1;द्वि}	विशेषणम्,3.1	विशेषणम्,3.1	दो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093b9	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
2.1	इमौ	7	इमौ	इदम्{सर्वनाम;पुं;1;द्वि}/इदम्{सर्वनाम;पुं;2;द्वि}	इदम्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,1.1	विशेषणम्,1.1	ये	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093ba	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
3.1	पुरुषौ	9	पुरुषौ	पुरुष{पुं;1;द्वि}/पुरुष{पुं;2;द्वि}/पुरुष{पुं;8;द्वि}	पुरुष{पुं;1;द्वि}	कर्ता,10.1	कर्ता,10.1	पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093bb	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
4.1	लोके	1	लोके	लोक्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}/लोक{पुं;7;एक}	लोक{पुं;7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	लोक_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093bc	15	016	1	#C6E2EB	assets/graphs/15_016_1.svg
5.1	क्षरः	2	क्षरः	क्षर{पुं;1;एक}	क्षर{पुं;1;एक}	घटकः,1.1	घटकः,1.1	नश्वर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093bd	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
6.1	च	3	च	च{अव्य}	च{अव्य}	घटक_द्योतकः,1.1	समुच्चय_द्योतकः,1.1#सुप्_समुच्चितः,8.1#सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	च2	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093be	15	016	1	#FF99FF	assets/graphs/15_016_1.svg
7.1	अक्षरः	4	अक्षरः	अक्षर{पुं;1;एक}/क्षर्1{कर्तरि;लङ्;म;एक;परस्मैपदी;भ्वादिः}	अक्षर{पुं;1;एक}	घटकः,1.1	घटकः,1.1	टपकाये	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093bf	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
8.1	एव	6	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,9.1#सम्बन्धः,7.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093c0	15	016	1	#FF99FF	assets/graphs/15_016_1.svg
9.1	च	5	च	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सुप्_समुच्चय_द्योतकः,8.1#सम्बन्धः,14.1#सम्बन्धः,7.1	च1	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093c1	15	016	1	#FF99FF	assets/graphs/15_016_1.svg
10.1	(स्तः)	10	(स्तः)	अस्2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}	-	-	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093c2	15	016	1	#FF1975	assets/graphs/15_016_1.svg
11.1	क्षरः	13	क्षरः	क्षर{पुं;1;एक}	क्षर{पुं;1;एक}	कर्मसमानाधिकरणम्,17.1	कर्मसमानाधिकरणम्,17.1	नश्वर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093c3	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
12.1	सर्वाणि	11	सर्वाणि	सर्व{सर्वनाम;नपुं;1;बहु}/सर्व{सर्वनाम;नपुं;2;बहु}/सर्वाणी{स्त्री;8;एक}	सर्व{सर्वनाम;नपुं;2;बहु}	विशेषणम्,13.1	विशेषणम्,13.1	सब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e093c4	15	016	1	#00BFFF	assets/graphs/15_016_1.svg
