anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	कस्मात्	7	कस्माच्च	कस्मात्{अव्य}/किम्{पुं;5;एक}/किम्{नपुं;5;एक}	किम्{नपुं;5;एक}	हेतुः,5.1	हेतुः,5.1	कैसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1a	11	037	1	#B4FFB4	assets/graphs/11_037_1.svg
2.1	च	8	-	च{अव्य}	च{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1b	11	037	1	#FF99FF	assets/graphs/11_037_1.svg
3.1	ते	6	ते	तद्{पुं;1;बहु}/तद्{स्त्री;1;द्वि}/तद्{स्त्री;2;द्वि}/तद्{नपुं;1;द्वि}/तद्{नपुं;2;द्वि}/युष्मद्{सर्व;अ;4;एक}/युष्मद्{सर्व;अ;6;एक}	तद्{पुं;1;बहु}	कर्ता,5.1	कर्ता,5.1	आपके_लिये	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1c	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
4.1	न	9	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1d	11	037	1	#FF99FF	assets/graphs/11_037_1.svg
5.1	नमेरन्	10	नमेरन्महात्मन्	नम्1{कर्तरि;विधिलिङ्;प्र;बहु;आत्मनेपदी;णमँ;भ्वादिः}	नम्1{कर्तरि;विधिलिङ्;प्र;बहु;आत्मनेपदी;णमँ;भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	नमस्कार_करें	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1e	11	037	1	#FF1975	assets/graphs/11_037_1.svg
6.1	महत्-	1.1	-	महत्	महद्	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	हे_महात्मन्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a1f	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
6.2	आत्मन्	1.2	-	आत्मन्{पुं;8;एक}	आत्मन्{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a20	11	037	1	#6FFFC3	assets/graphs/11_037_1.svg
7.1	गरीयसे	3	गरीयसे	गरीयस्{पुं;4;एक}/गरीयस्{नपुं;4;एक}	गरीयस्{पुं;4;एक}	विशेषणम्,10.2	विशेषणम्,10.2	सब_से_बड़े	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a21	11	037	1	#B0E2FF	assets/graphs/11_037_1.svg
8.1	ब्रह्मणः	2	ब्रह्मणोऽप्यादिकर्त्रे	ब्रह्मन्{पुं;2;बहु}/ब्रह्मन्{पुं;5;एक}/ब्रह्मन्{पुं;6;एक}/ब्रह्मन्{नपुं;5;एक}/ब्रह्मन्{नपुं;6;एक}	ब्रह्मन्{नपुं;6;एक}	षष्ठीसम्बन्धः,10.2	षष्ठीसम्बन्धः,10.2	ब्रह्मा_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a22	11	037	1	#87CEEB	assets/graphs/11_037_1.svg
9.1	अपि	5	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,10.2	सम्बन्धः,10.2	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a23	11	037	1	#FF99FF	assets/graphs/11_037_1.svg
10.1	आदि-	4.1	-	आदिन्	आदि	कर्मधारयः,10.2	कर्मधारयः,10.2	आदिकर्ता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a24	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
10.2	कर्त्रे	4.2	-	कर्तृ{पुं;4;एक}	कर्तृ{पुं;4;एक}	प्रयोजनम्,5.1	प्रयोजनम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a25	11	037	1	#B0E2FF	assets/graphs/11_037_1.svg
11.1	अन्-	11.1	अनन्त	अन्	अन्	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	हे_अनन्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a26	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
11.2	अन्त	11.2	-	अन्त{अव्य}	अन्त{अव्य}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a27	11	037	1	#6FFFC3	assets/graphs/11_037_1.svg
12.1	देव-	12.1	देवेश	देव	देव	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	हे_देवेश	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a28	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
12.2	ईश	12.2	-	ईश{पुं;8;एक}	ईश{पुं;8;एक}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a29	11	037	1	#6FFFC3	assets/graphs/11_037_1.svg
13.1	जगत्-	13.1	जन्निवास	जगत्	जगत्	बहुव्रीहिः,13.2	बहुव्रीहिः,13.2	हे_जगन्निवास	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2a	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
13.2	निवास	13.2	-	निवास{पुं;8;एक}/निवास{नपुं;8;एक}	निवास{पुं;8;एक}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2b	11	037	1	#6FFFC3	assets/graphs/11_037_1.svg
14.1	त्वम्	23	त्वमक्षरं	युष्मद्{सर्व;अ;1;एक}	युष्मद्{सर्व;अ;1;एक}	कर्ता,16.1	कर्ता,16.1	आप	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2c	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
15.1	(तत्)	21	-	(तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक})	(तद्{नपुं;1;एक})	विशेषणम्,17.2	विशेषणम्,17.2	(वह)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2d	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
16.1	(असि)	24	-	(अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,14.1	अभिहित_कर्ता,14.1	(हैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2e	11	037	1	#FF1975	assets/graphs/11_037_1.svg
17.1	अ-	22.1	-	अ	अ	नञ्-तत्पुरुषः,17.2	नञ्-तत्पुरुषः,17.2	अक्षर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a2f	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
17.2	क्षरम्	22.2	-	क्षर{नपुं;1;एक}/क्षर{नपुं;2;एक}	क्षर{नपुं;1;एक}	विधेय_विशेषणम्,14.1	विधेय_विशेषणम्,14.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a30	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
18.1	सत्	14	सदसत्तत्परं	सत्{पुं;1;एक}/सत्{पुं;8;एक}/सत्{स्त्री;1;एक}/सत्{स्त्री;8;एक}/सत्{नपुं}{1;एक}/सत्{नपुं;2;एक}/सत्{नपुं;8;एक}	सत्{नपुं;1;एक}	समुच्चितः,20.2	समुच्चितः,20.2	सत्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a31	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
19.1	अ-	15.1	0	अ	अ	नञ्-तत्पुरुषः,19.2	नञ्-तत्पुरुषः,19.2	असत्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a32	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
19.2	सत्	15.2	-	सत्{पुं;1;एक}/सत्{पुं;8;एक}/सत्{स्त्री;1;एक}/सत्{स्त्री;8;एक}/सत्{नपुं;1;एक}/सत्{नपुं;2;एक}/सत्{नपुं;8;एक}	सत्{नपुं;1;एक}	समुच्चितः,20.2	समुच्चितः,20.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a33	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
20.1	तत्-	16.1	0	तत्	तत्	षष्ठी-तत्पुरुषः,20.2	षष्ठी-तत्पुरुषः,20.2	उनसे_परे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a34	11	037	1	#FFFF00	assets/graphs/11_037_1.svg
20.2	परम्	16.2	-	पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}	पर{नपुं;1;एक}	विधेय_विशेषणम्,22.1	विधेय_विशेषणम्,22.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a35	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
21.1	(च)	17	-	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,20.2	समुच्चय_द्योतकः,20.2	(और)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a36	11	037	1	#FF99FF	assets/graphs/11_037_1.svg
22.1	यत्	18	यत्	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;1;एक}	कर्ता,23.1;नित्यसम्बन्धः,15.1	कर्ता,23.1;नित्यसम्बन्धः,15.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a37	11	037	1	#00BFFF	assets/graphs/11_037_1.svg
23.1	(अस्ति)	19	-	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,22.1	अभिहित_कर्ता,22.1	(हैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08a38	11	037	1	#FF1975	assets/graphs/11_037_1.svg
