anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	इन्द्रियस्य	1	इन्द्रियस्येन्द्रियस्यार्थे	इन्द्रिय{पुं;6;एक}/इन्द्रिय{नपुं;6;एक}	इन्द्रिय{नपुं;6;एक}	वीप्सा,2.1	वीप्सा,2.1	इन्द्रिय_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f19	03	034	1	#87CEEB	assets/graphs/03_034_1.svg
2.1	इन्द्रियस्य	2	0।0	इन्द्रिय{पुं;6;एक}/इन्द्रिय{नपुं;6;एक}	इन्द्रिय{नपुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	इन्द्रिय_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1a	03	034	1	#87CEEB	assets/graphs/03_034_1.svg
3.1	अर्थे	3	0।0	अर्थ{पुं;7;एक}/अर्थ{नपुं;1;द्वि}/अर्थ{नपुं;2;द्वि}/अर्थ{नपुं;7;एक}/अर्थ{नपुं;8;द्वि}	अर्थ{पुं;7;एक}	अधिकरणम्,5.1.1	अधिकरणम्,5.1.1	इन्द्रिय_भोग्य_विषय_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1b	03	034	1	#C6E2EB	assets/graphs/03_034_1.svg
4.1	राग-	4.1	रागद्वेषौ	राग	राग	द्वन्द्वः,4.2	द्वन्द्वः,4.2	राग_और_द्वेष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1c	03	034	1	#FFFF00	assets/graphs/03_034_1.svg
4.2	द्वेषौ	4.2	-	द्वेष{पुं;1;द्वि}/द्वेष{पुं;2;द्वि}/द्वेष{पुं;8;द्वि}	द्वेष{पुं;1;द्वि}	कर्ता,5.1.1	कर्ता,5.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1d	03	034	1	#00BFFF	assets/graphs/03_034_1.svg
5.1.1	(स्तः)	16	(0।0)	स्तृ{पुं;8;एक}/अस्2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,4.2;अकर्मकः.1	अभिहित_कर्ता,4.2;अकर्मकः.1	(हैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1f	03	034	1	#FF1975	assets/graphs/03_034_1.svg
5.1	व्यवस्थितौ	5	व्यवस्थितौ	व्यवस्थित{पुं;1;द्वि}/व्यवस्थित{पुं;2;द्वि}/व्यवस्थित{पुं;8;द्वि}/वि_अव_स्था1{कृत्_प्रत्ययः:क्त;ष्ठा;भ्वादिः;पुं;1;द्वि}	वि_अव_स्था1{कृत्_प्रत्ययः:क्त;ष्ठा;भ्वादिः;पुं;1;द्वि}	विधेय_विशेषणम्,4.2	विधेय_विशेषणम्,4.2	छिपे_हुए_स्थित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f1e	03	034	1	#00BFFF	assets/graphs/03_034_1.svg
6.1	तयोः	7	तयोर्न	तद्{पुं;6;द्वि}/तद्{पुं;7;द्वि}/तद्{स्त्री;6;द्वि}/तद्{स्त्री;7;द्वि}/तद्{नपुं;6;द्वि}/तद्{नपुं;7;द्वि}	तद्{पुं;6;द्वि}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	उन_दोनों_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f20	03	034	1	#87CEEB	assets/graphs/03_034_1.svg
7.1	न	10	0।0	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f21	03	034	1	#FF99FF	assets/graphs/03_034_1.svg
8.1	वशम्	8	वशमागच्छेत्तौ	वश{पुं;2;एक}/वश{नपुं;1;एक}/वश{नपुं;2;एक}	वश{पुं;2;एक}	कर्म,9.1	कर्म,9.1	वश_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f22	03	034	1	#93DB70	assets/graphs/03_034_1.svg
