anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	स्पर्शान्	2	स्पर्शान्कृत्वा	स्पर्श{पुं;2;बहु}	स्पर्श{पुं;2;बहु}	कर्म,2.1	सुप्_समुच्चितः,6.1;कर्म,13.1;कर्म,2.1	छूनों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa455	05	027	1	#93DB70	assets/graphs/05_027_1.svg
2.1	कृत्वा	6	-	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,19.1.1	पूर्वकालः,19.1.1	मार_डाल_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa456	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
3.1	बहिः	5	बहिर्बाह्यांश्चक्षुश्चैवान्तरे	बहिः{अव्य}	बहिः{अव्य}	अधिकरणम्,2.1	अधिकरणम्,2.1;देशाधिकरणम्_उप,22.1;देशाधिकरणम्_उप,19.1;देशाधिकरणम्_उप,13.1;देशाधिकरणम्_उप,11.2;देशाधिकरणम्,22.1;देशाधिकरणम्,13.1	बाहर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa457	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
4.1	बाह्यान्	3	-	बाह्य{पुं;2;बहु}	बाह्य{पुं;2;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa458	05	027	1	#93DB70	assets/graphs/05_027_1.svg
5.1	च	4	-	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa459	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
6.1	चक्षुः	7	-	चक्षुस्{नपुं;1;एक}/चक्षुस्{नपुं;2;एक}/चक्षुस्{नपुं;8;एक}	चक्षुस्{नपुं;2;एक}	कर्म,9.1.1	कर्म,9.1.1;कर्म,13.1;कर्म,2.1	आँख	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa45a	05	027	1	#93DB70	assets/graphs/05_027_1.svg
7.1	च	8	-	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1;समुच्चय_द्योतकः,3.1;सम्बन्धः,6.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa45b	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
8.1	एव	9	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa45c	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
9.1	अन्तरे	11	-	अन्तरे{अव्य}	अन्तरे{अव्य}	अधिकरणम्,9.1.1	अधिकरणम्,9.1.1	अन्तरे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa45d	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
9.1.1	(कृत्वा)	12	-	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,19.1.1	पूर्वकालः,19.1.1	मार_डाल_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa45e	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
10.1	भ्रुवोः	10	भ्रुवोः	भ्रू{स्त्री;6;द्वि}/भ्रू{स्त्री;7;द्वि}	भ्रू{स्त्री;6;द्वि}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1;विषयाधिकरणम्,12.1;अधिकरणम्,22.1;अधिकरणम्,19.1;अधिकरणम्,13.1;अधिकरणम्,11.2;तुलना_बिन्दुः,12.1;कर्ता,11.2;कर्म,11.2;षष्ठीसम्बन्धः,19.4;षष्ठीसम्बन्धः,18.2;षष्ठीसम्बन्धः,17.1;षष्ठीसम्बन्धः,16.3;षष्ठीसम्बन्धः,14.3;षष्ठीसम्बन्धः,11.2;षष्ठीसम्बन्धः,6.1	भौंहों_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa45f	05	027	1	#87CEEB	assets/graphs/05_027_1.svg
11.1	प्राण-	14.1	प्राणापानौ	प्राण	प्राण	द्वन्द्वः,11.2	द्वन्द्वः,11.2	प्राण-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa460	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
11.2	अपानौ	14.2	--	अपान{पुं;8;द्वि}/अपान{पुं;1;द्वि(अप_अन्1;घञ्;अदादिः)}/अपान{पुं;2;द्वि(अप_अन्1;घञ्;अदादिः)}/अपान{पुं;2;द्वि}	अपान{पुं;2;द्वि}	कर्म,13.1	कर्म,13.1;कर्म,2.1	अपानें	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa461	05	027	1	#93DB70	assets/graphs/05_027_1.svg
12.1	समौ	15	समौ	सम{सर्वनाम;पुं;1;द्वि}/सम{सर्वनाम;पुं;2;द्वि}	सम{सर्वनाम;पुं;2;द्वि}	कर्मसमानाधिकरणम्,13.1	कर्मसमानाधिकरणम्,13.1;विशेषणम्,14.3;विशेषणम्,11.2;कर्म,19.1;कर्म,13.1;कर्म,2.1	सम	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa462	05	027	1	#93DB70	assets/graphs/05_027_1.svg
13.1	कृत्वा	16	कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,19.1.1	पूर्वकालः,19.1.1	मार_डाल_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa463	05	027	1	#FF99FF	assets/graphs/05_027_1.svg
14.1	नासा-	13.1	नासाभ्यन्तरचारिणौ	नासा	नासा	षष्ठी-तत्पुरुषः,14.2	षष्ठी-तत्पुरुषः,14.2	नासा-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa464	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
14.2	अभ्यन्तर-	13.2	--	अभ्यन्तर	अभ्यन्तर	उपपदसमासः,14.3	उपपदसमासः,14.3	अभ्यन्तर-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa465	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
14.3	चारिणौ	13.3	--	चारिन्{पुं;1;द्वि}/चारिन्{पुं;2;द्वि}	चारिन्{पुं;2;द्वि}	विशेषणम्,11.2	विशेषणम्,11.2;विशेषणम्,11.2;कर्म,19.1;कर्म,13.1;कर्म,2.1	चारियाँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa466	05	027	1	#93DB70	assets/graphs/05_027_1.svg
15.1	यत्-	17.1	यतेन्द्रियमनोबुद्धिर्मुनिर्मोक्षपरायणः	यत्	यत्	बहुव्रीहिः,15.4	बहुव्रीहिः,15.4;विशेषणम्,6.1;कर्म,22.1;कर्म,19.1;कर्म,13.1;सम्बन्धः,22.1	कि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa467	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
15.2	इन्द्रिय-	17.2	-	इन्द्रिय	इन्द्रिय	द्वन्द्वः,15.4	द्वन्द्वः,15.4	इन्द्रिय-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa468	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
15.3	मनो-	17.3	--	मनस्	मनस्	द्वन्द्वः,15.4	द्वन्द्वः,15.4	मनो-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa469	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
15.4	बुद्धिः	17.4	--	बुद्धि{स्त्री;1;एक}/बुद्धि{पुं;1;एक}	बुद्धि{स्त्री;1;एक}	विशेषणम्,19.1	विशेषणम्,19.1;विशेषणम्,22.1;विशेषणम्,20.1;विशेषणम्,19.4;विशेषणम्,18.2;विशेषणम्,17.1;कर्म,22.1	बुद्धि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa46a	05	027	1	#00BFFF	assets/graphs/05_027_1.svg
16.1	मुनिः	20	-	मुनि{पुं;1;एक}	मुनि{पुं;1;एक}	विशेषणम्,19.1	विशेषणम्,19.1;कर्म,22.1	मुनि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa46b	05	027	1	#00BFFF	assets/graphs/05_027_1.svg
17.1	मोक्ष-	18.1	-	मोक्ष	मोक्ष	बहुव्रीहिः,17.2	बहुव्रीहिः,17.2	मोक्ष-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa46c	05	027	1	#FFFF00	assets/graphs/05_027_1.svg
17.2	परायणः	18.2	--	परायण{पुं;1;एक}	परायण{पुं;1;एक}	विशेषणम्,19.1	विशेषणम्,19.1;विशेषणम्,24.1;विशेषणम्,22.1;विशेषणम्,20.1;विशेषणम्,19.4;विशेषणम्,17.1;विशेषणम्,16.3;कर्म,22.1	परायण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58087a990553544aa46d	05	027	1	#00BFFF	assets/graphs/05_027_1.svg
