anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यत्	3	यत्करोषि	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	कर्म,2.1;नित्यसम्बन्धः,12.1	कर्म,2.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c2	09	027	1	#93DB70	assets/graphs/09_027_1.svg
2.1	करोषि	4	0	कृ3{कर्तरि;लट्;म;एक;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लट्;म;एक;परस्मैपदी;डुकृञ्;तनादिः}	समुच्चितः,10.1	समुच्चितः,12.1	करता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c3	09	027	1	#FF1975	assets/graphs/09_027_1.svg
3.1	यत्	5	यदश्नासि	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	कर्म,4.1;नित्यसम्बन्धः,12.1	कर्म,4.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c4	09	027	1	#93DB70	assets/graphs/09_027_1.svg
4.1	अश्नासि	6	0	अश्2{कर्तरि;लट्;म;एक;परस्मैपदी;अशँ;क्र्यादिः}	अश्2{कर्तरि;लट्;म;एक;परस्मैपदी;अशँ;क्र्यादिः}	समुच्चितः,10.1	समुच्चितः,12.1	खाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c5	09	027	1	#FF1975	assets/graphs/09_027_1.svg
5.1	यत्	7	यज्जुहोषि	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	कर्म,6.1;नित्यसम्बन्धः,12.1	कर्म,6.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c6	09	027	1	#93DB70	assets/graphs/09_027_1.svg
6.1	जुहोषि	8	0	हु1{कर्तरि;लट्;म;एक;परस्मैपदी;हु;जुहोत्यादिः}	हु1{कर्तरि;लट्;म;एक;परस्मैपदी;हु;जुहोत्यादिः}	समुच्चितः,10.1	समुच्चितः,12.1	हवन_करता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c7	09	027	1	#FF1975	assets/graphs/09_027_1.svg
7.1	ददासि	10	ददासि	दा3{कर्तरि;लट्;म;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	दा3{कर्तरि;लट्;म;एक;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	समुच्चितः,10.1	समुच्चितः,12.1	दान_देता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c8	09	027	1	#FF1975	assets/graphs/09_027_1.svg
8.1	यत्	9	यत्	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	कर्म,7.1;नित्यसम्बन्धः,12.1	कर्म,7.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082c9	09	027	1	#93DB70	assets/graphs/09_027_1.svg
9.1	यत्	11	यत्तपस्यसि	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{2;एक}	कर्म,10.1;नित्यसम्बन्धः,12.1	कर्म,10.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082ca	09	027	1	#93DB70	assets/graphs/09_027_1.svg
10.1.1	(च)	13	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,12.1	(और)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082cc	09	027	1	#FF99FF	assets/graphs/09_027_1.svg
10.1	तपस्यसि	12	0	तपस्यसि	तपस्य{कर्तरि;लट्;म;एक;परस्मैपदी;तपस्य;नामधातु}	-	समुच्चितः,12.1	तप_करता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082cb	09	027	1	#FF1975	assets/graphs/09_027_1.svg
