anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	तपस्विभ्यः	3	तपस्विभ्योऽधिको	तपस्विन्{पुं}{4;बहु}/तपस्विन्{पुं}{5;बहु}	तपस्विन्{पुं}{5;बहु}	विभक्तम्,2.1	विभक्तम्,2.1	तपस्वियों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa786	06	046	1	#B4FFB4	assets/graphs/06_046_1.svg
2.1	अधिकः	4	0	अधिक{पुं}{1;एक}	अधिक{पुं}{1;एक}	कर्म,3.1.1	कर्म,3.1.1	श्रेष्ठ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa787	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
3.1	योगी	2	योगी	योगिन्{पुं}{1;एक}	योगिन्{पुं}{1;एक}	कर्मसमानाधिकरणम्,3.1.1	कर्मसमानाधिकरणम्,3.1.1	योगी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa788	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
3.1.1	(मतः)	5	(-)	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	अभिहित_कर्म,3.1	अभिहित_कर्म,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa789	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
4.1	ज्ञानिभ्यः	7	ज्ञानिभ्योऽपि	ज्ञानिन्{पुं}{4;बहु}/ज्ञानिन्{पुं}{5;बहु}	ज्ञानिन्{पुं}{5;बहु}	विभक्तम्,7.1	विभक्तम्,7.1	शास्त्रज्ञानियों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78a	06	046	1	#B4FFB4	assets/graphs/06_046_1.svg
5.1	अपि	8	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78b	06	046	1	#FF99FF	assets/graphs/06_046_1.svg
6.1	मतः	10	मतोऽधिकः	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	माना_गया_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78c	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
7.1.1	(योगी)	6	(-)	योगिन्{पुं}{1;एक}	योगिन्{पुं}{1;एक}	कर्मसमानाधिकरणम्,6.1	कर्मसमानाधिकरणम्,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78e	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
7.1	अधिकः	9	0	अधिक{पुं}{1;एक}	अधिक{पुं}{1;एक}	कर्म,6.1	कर्म,6.1	श्रेष्ठ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78d	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
8.1	कर्मिभ्यः	11	कर्मिभ्यश्चाधिको	कर्मिन्{पुं}{4;बहु}/कर्मिन्{पुं}{5;बहु}	कर्मिन्{पुं}{5;बहु}	विभक्तम्,10.1	विभक्तम्,10.1	सकाम_कर्म_करनेवालों_से_भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa78f	06	046	1	#B4FFB4	assets/graphs/06_046_1.svg
9.1	च	12	च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa790	06	046	1	#FF99FF	assets/graphs/06_046_1.svg
10.1	अधिकः	14	0	अधिक{पुं}{1;एक}	अधिक{पुं}{1;एक}	कर्म,11.1.1	कर्म,11.1.1	श्रेष्ठ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa791	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
11.1.1	(मतः)	15	(-)	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	मत{पुं;1;एक(+मन्2;क्त;मनुँ;:तनादिः)}	अभिहित_कर्म,11.1	अभिहित_कर्म,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa793	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
11.1	योगी	13	योगी	योगिन्{पुं}{1;एक}	योगिन्{पुं}{1;एक}	कर्मसमानाधिकरणम्,11.1.1	कर्मसमानाधिकरणम्,11.1.1	योगी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa792	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
12.1	तस्मात्	16	तस्माद्योगी	तस्मात्{अव्य}/तद्{पुं}{5;एक}/तद्{नपुं}{5;एक}	तद्{नपुं}{5;एक}	हेतुः,14.1	हेतुः,14.1	इससे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa794	06	046	1	#B4FFB4	assets/graphs/06_046_1.svg
13.1	योगी	18	0	योगिन्{पुं}{1;एक}	योगिन्{पुं}{1;एक}	विधेय_विशेषणम्,14.1.1	विधेय_विशेषणम्,14.1.1	योगी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa795	06	046	1	#00BFFF	assets/graphs/06_046_1.svg
