anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यम्	2	यं	यद्{पुं}{2;एक}	यद्{पुं}{2;एक}	कर्म,4.1	कर्म,4.1;विशेषणम्,2.1;नित्यसम्बन्धः,6.1	जिसको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e1	06	002	1	#93DB70	assets/graphs/06_002_1.svg
2.1	सन्न्यासम्	3	सन्न्यासमिति	सन्न्यास{पुं}{2;एक}	सन्न्यास{पुं}{2;एक}	कर्मसमानाधिकरणम्,4.1	कर्मसमानाधिकरणम्,4.1;वाक्यकर्म,3.1	संन्यास	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e2	06	002	1	#93DB70	assets/graphs/06_002_1.svg
3.1	इति	4	0	इति{अव्य}	इति{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1;वाक्यकर्म_द्योतकः,4.1	ऐसा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e3	06	002	1	#FF99FF	assets/graphs/06_002_1.svg
4.1	प्राहुः	5	प्राहुर्योगं	प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः}	प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	कहते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e4	06	002	1	#FF1975	assets/graphs/06_002_1.svg
5.1	योगम्	7	0	योग{पुं}{2;एक}	योग{पुं}{2;एक}	कर्मसमानाधिकरणम्,7.1	कर्मसमानाधिकरणम्,7.1	योग	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e5	06	002	1	#93DB70	assets/graphs/06_002_1.svg
6.1	तम्	6	तं	तद्{पुं}{2;एक}	तद्{पुं}{2;एक}	कर्म,7.1	कर्म,7.1	उसीको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e6	06	002	1	#93DB70	assets/graphs/06_002_1.svg
7.1	विद्धि	8	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता	अभिहित_कर्ता	जान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e7	06	002	1	#FF1975	assets/graphs/06_002_1.svg
8.1	पाण्डव	1	पाण्डव	पाण्डव{पुं}{8;एक}/पाण्डव{नपुं}{8;एक}	पाण्डव{पुं}{8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	हे_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e8	06	002	1	#6FFFC3	assets/graphs/06_002_1.svg
9.1	न	13	न	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4e9	06	002	1	#FF99FF	assets/graphs/06_002_1.svg
10.1	हि	10	ह्यसन्न्यस्तसङ्कल्पो	हि{अव्य}	हि{अव्य}	सम्बन्धः,11.3	सम्बन्धः,11.3	क्योंकि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58577a990553544aa4ea	06	002	1	#FF99FF	assets/graphs/06_002_1.svg
