anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अ-	2.1	अश्रद्धया	अ	न	नञ्_तत्पुरुषः,1.2	नञ्_तत्पुरुषः,1.2	बिना_श्रद्धा_के_किया_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0980b	17	028	1	#FFFF00	assets/graphs/17_028_1.svg
1.2	श्रद्धया	2.2	-	श्रद्धा{स्त्री}{3;एक}	श्रद्धा{स्त्री}{3;एक}	हेतुः,6.1	हेतुः,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0980c	17	028	1	#40E0D0	assets/graphs/17_028_1.svg
2.1	हुतम्	3	हुतं	हुत{पुं}{2;एक}/हुत{नपुं}{1;एक}/हुत{नपुं}{2;एक}	हु1{कृत्_प्रत्ययः:क्त;हु;जुहोत्यादिः;नपुं}{1;एक}	समुच्चितः,6.1	समुच्चितः,6.1	हवन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0980d	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
3.1	दत्तम्	4	दत्तं	दत्त{पुं}{2;एक}/दत्त{नपुं}{1;एक}/दत्त{नपुं}{2;एक}/दा3{कर्तरि;लोट्;म;द्वि;परस्मैपदी;डुदाञ्;जुहोत्यादिः}	दा3{कृत्_प्रत्ययः:क्त;डुदाञ्;जुहोत्यादिः;नपुं}{1;एक}	समुच्चितः,6.1	समुच्चितः,6.1	दिया_हुआ_दान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0980e	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
4.1	तपः	5	तपस्तप्तं	तप{पुं}{1;एक}/तपस्{नपुं}{1;एक}/तपस्{नपुं}{2;एक}	तपस्{नपुं}{1;एक}	समुच्चितः,6.1	समुच्चितः,6.1	तप	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0980f	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
5.1	तप्तम्	6	0	तप्त{पुं}{2;एक}/तप्त{नपुं}{1;एक}/तप्त{नपुं}{2;एक}	तप्1{कृत्_प्रत्ययः:क्त;तपँ;भ्वादिः;नपुं}{1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	तपा_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09810	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
6.1	कृतम्	7	कृतं	कृत्{पुं}{2;एक}/कृत{पुं}{2;एक}/कृत{नपुं}{1;एक}/कृत{नपुं}{2;एक}	कृ3{कृत्_प्रत्ययः:क्त;डुकृञ्;तनादिः;नपुं}{1;एक}	विशेषणम्,8.1	-	किया_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09811	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
7.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09812	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
8.1	यत्	9	यत्	यत्{अव्य}/यद्{नपुं}{1;एक}/यद्{नपुं}{2;एक}/यत्{अव्य}	यद्{नपुं}{1;एक}	विशेषणम्,9.2;नित्यसम्बन्धः,15.1	विशेषणम्,9.2#विशेषणम्,6.1;नित्यसम्बन्धः,15.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09813	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
9.1	अ-	10.1	असदित्युच्यते	अ	असत्{नपुं}{1;एक}	नञ्_तत्पुरुषः,9.2	नञ्_तत्पुरुषः,9.2	'असत्'	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09814	17	028	1	#FFFF00	assets/graphs/17_028_1.svg
9.2	सत्	10.2	-	सत्{पुं}{1;एक}/सत्{स्त्री}{1;एक}/सत्{नपुं}{1;एक}/सत्{नपुं}{2;एक}	-	कर्म,11.1	कर्म,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09815	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
10.1	इति	11	0	इति{अव्य}	इति{अव्य}	सम्बन्धः,9.2	सम्बन्धः,9.2	इस_प्रकार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09816	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
11.1	उच्यते	12	0	उच्यत्{पुं}{4;एक}/उच्यत्{नपुं}{4;एक}/उच्1{भावे;लट्;प्र;एक;आत्मनेपदी;उचँ;दिवादिः}/वच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;वचँ;अदादिः}/ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;ब्रूञ्;अदादिः}	वच्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;वचँ;अदादिः}	-	-	कहा_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09817	17	028	1	#FF1975	assets/graphs/17_028_1.svg
12.1	पार्थ	1	पार्थ	पार्थ{पुं}{8;एक}	पार्थ{पुं}{8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	हे_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09818	17	028	1	#6FFFC3	assets/graphs/17_028_1.svg
13.1	न	15	न	न{अव्य}	न{अव्य}	प्रतिषेधः,20.1	प्रतिषेधः,20.1	न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09819	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
14.1	च	20	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,20.1	समुच्चय_द्योतकः,20.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981a	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
15.1	तत्	13	तत्प्रेत्य	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{1;एक}	कर्ता,20.1	कर्ता,20.1	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981b	17	028	1	#00BFFF	assets/graphs/17_028_1.svg
16.1	प्रेत्य	14	0	प्रेत्य{अव्य}	प्रेत्य{अव्य}	पूर्वकालः,19.1	पूर्वकालः,19.1	मरने_के_बाद	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981c	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
17.1	नो	18	नो	नो{अव्य}	नो{अव्य}	सम्बन्धः,19.1	सम्बन्धः,19.1	न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981e	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
18.1	इह	17	इह	इह{अव्य}	इह{अव्य}	कालाधिकरणम्,20.1	कालाधिकरणम्,20.1	यहाँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981f	17	028	1	#FF99FF	assets/graphs/17_028_1.svg
19.1	(अस्ति)	19	(अस्ति)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	समुच्चितः,20.1	समुच्चितः,20.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e09820	17	028	1	#FF1975	assets/graphs/17_028_1.svg
20.1	(अस्ति)	16	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	-	-	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778d956d5e31353e0981d	17	028	1	#FF1975	assets/graphs/17_028_1.svg
