anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सन्न्यासम्	3	सन्न्यासं	सन्न्यास{पुं;2;एक}	सन्न्यास{पुं;2;एक}	समुच्चितः,5.1	समुच्चितः,5.1	संन्यास_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2ab	05	001	1	#93DB70	assets/graphs/05_001_1.svg
2.1	कर्मणाम्	2	कर्मणां	कर्मन्{नपुं;6;बहु}	कर्मन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	कर्मों_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2ac	05	001	1	#87CEEB	assets/graphs/05_001_1.svg
3.1	कृष्ण	1	कृष्ण	कृष्ण{पुं;8;एक}/कृष्ण{नपुं;8;एक}	कृष्ण{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	हे_कृष्ण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2ad	05	001	1	#6FFFC3	assets/graphs/05_001_1.svg
4.1	पुनः	4	पुनर्योगं	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	फिर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2ae	05	001	1	#FF99FF	assets/graphs/05_001_1.svg
5.1	योगम्	5	0	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,7.1	कर्म,7.1	कर्मयोग_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2af	05	001	1	#93DB70	assets/graphs/05_001_1.svg
6.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2b0	05	001	1	#FF99FF	assets/graphs/05_001_1.svg
7.1.1	(त्वम)	-	(0)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	(मैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2b2	05	001	1	#00BFFF	assets/graphs/05_001_1.svg
7.1	शंससि	7	शंससि	शंस्1{कर्तरि;लट्;म;एक;परस्मैपदी;शंसुँ;भ्वादिः}	शंस्1{कर्तरि;लट्;म;एक;परस्मैपदी;शंसुँ;भ्वादिः}	अभिहित_कर्ता,7.1.1;सकर्मकः.1	अभिहित_कर्ता,7.1.1;सकर्मकः.1	प्रशंसा_करते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2b1	05	001	1	#FF1975	assets/graphs/05_001_1.svg
8.1	यत्	9	यच्छ्रेय	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;1;एक}	कर्ता,9.1.1;नित्यसम्बन्धः,12.1	कर्ता,9.1.1;विशेषणम्,11.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2b3	05	001	1	#00BFFF	assets/graphs/05_001_1.svg
9.1.1	(अस्ति)	-	-	अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2b5	05	001	1	#FF1975	assets/graphs/05_001_1.svg
