anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अ-	5.1	अधर्मं	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	अधर्म_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a994e	18	032	1	#FFFF00	assets/graphs/18_032_1.svg
1.2	धर्मम्	5.2	-	अधर्म{पुं}{2;एक}	अधर्म{पुं}{2;एक}	कर्म,5.1	कर्म,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a994f	18	032	1	#93DB70	assets/graphs/18_032_1.svg
2.1	धर्मम्	6	धर्ममिति	धर्म{पुं}{2;एक}	धर्म{पुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	'यह_धर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9950	18	032	1	#93DB70	assets/graphs/18_032_1.svg
3.1	इति	7	0	इति{अव्य}	इति{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	ऐसा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9951	18	032	1	#FF99FF	assets/graphs/18_032_1.svg
4.1	या	2	या	यद्{स्त्री}{1;एक}	यद्{स्त्री}{1;एक}	कर्ता,5.1;नित्यसम्बन्धः,12.1	कर्ता,5.1;नित्यसम्बन्धः,12.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9952	18	032	1	#00BFFF	assets/graphs/18_032_1.svg
5.1	मन्यते	8	मन्यते	मन्यता{स्त्री}{1;द्वि}/मन्यता{स्त्री}{2;द्वि}/मन्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;मनँ;दिवादिः}/मन्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;मनुँ;तनादिः}	मन्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;मनँ;दिवादिः}	अभिहित_कर्ता,4.1;सकर्मकः.1	अभिहित_कर्ता,4.1;सकर्मकः.1	मान_लेती_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9953	18	032	1	#FF1975	assets/graphs/18_032_1.svg
6.1	तमसा	3	तमसावृता	तमस्{नपुं}{3;एक}	तमस्{नपुं}{3;एक}	कर्ता,7.1	कर्ता,7.1	तमोगुण_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9954	18	032	1	#40E0D0	assets/graphs/18_032_1.svg
7.1	आवृता	4	0	आवृत्{स्त्री}{3;एक}	आङ्_वृ2{कृत्_प्रत्ययः:क्त;आङ्_वृञ्;स्वादिः;स्त्री}{1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	घिरी_हुई	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9955	18	032	1	#00BFFF	assets/graphs/18_032_1.svg
8.1	सर्व-	10.1	सर्वार्थान्विपरीतांश्च	सर्व-	सर्व-	कर्मधारयः,8.2	कर्मधारयः,8.2	सम्पूर्ण_पदार्थों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9956	18	032	1	#FFFF00	assets/graphs/18_032_1.svg
8.2	अर्थान्	10.2	-	सर्वार्थ{पुं}{2;बहु}	सर्वार्थ{पुं}{2;बहु}	कर्म,17.1	कर्म,17.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9957	18	032	1	#93DB70	assets/graphs/18_032_1.svg
