anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यतः	1	यतः	यतः{अव्य}/यत{पुं}{1;एक}	यतः{अव्य}	अपादानम्,4.1;नित्यसम्बन्धः,10.1	अपादानम्,4.1;नित्यसम्बन्धः,10.1	जिस_परमेश्वर_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a40	18	046	1	#FF99FF	assets/graphs/18_046_1.svg
2.1	प्रवृत्तिः	3	प्रवृत्तिर्भूतानां	प्रवृत्ति{स्त्री}{1;एक}	प्रवृत्ति{स्त्री}{1;एक}	कर्ता,4.1	कर्ता,4.1	उत्पत्ति	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a41	18	046	1	#00BFFF	assets/graphs/18_046_1.svg
3.1	भूतानाम्	2	0	भूत{पुं}{6;बहु}/भूत{नपुं}{6;बहु}/भूता{स्त्री}{6;बहु}/भूता{स्त्री}{6;बहु}	भूत{पुं}{6;बहु}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	सम्पूर्ण_प्राणियों_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a42	18	046	1	#87CEEB	assets/graphs/18_046_1.svg
4.1	(भवति)	4	(0)	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः}/भवत्{पुं}{7;एक})	(भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भू;भ्वादिः})	अभिहित_कर्ता,2.1;अकर्मकः.1	अभिहित_कर्ता,2.1;अकर्मकः.1	(होती_है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a43	18	046	1	#FF1975	assets/graphs/18_046_1.svg
5.1	येन	5	येन	येन{अव्य}/यद्{पुं}{3;एक}/यद्{नपुं}{3;एक}	यद्{पुं}{3;एक}	कर्ता,8.1;नित्यसम्बन्धः,10.1	कर्ता,8.1;नित्यसम्बन्धः,10.1	जिससे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a44	18	046	1	#40E0D0	assets/graphs/18_046_1.svg
6.1	सर्वम्	7	सर्वमिदं	सर्व{पुं}{2;एक}/सर्व{नपुं}{1;एक}/सर्व{नपुं}{2;एक}	सर्व{नपुं}{1;एक}	कर्म,8.1	कर्म,8.1	समस्त_जगत्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a45	18	046	1	#00BFFF	assets/graphs/18_046_1.svg
7.1	इदम्	6	0	इदम्{नपुं}{1;एक}/इदम्{नपुं}{2;एक}	इदम्{नपुं}{1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	यह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a46	18	046	1	#00BFFF	assets/graphs/18_046_1.svg
8.1	ततम्	8	0	तन्1{कृत्_प्रत्ययः:क्त;तनुँ;तनादिः;नपुं}{1;एक}	तन्1{कृत्_प्रत्ययः:क्त;तनुँ;तनादिः;नपुं}{1;एक}	-	-	व्याप्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a47	18	046	1	#00BFFF	assets/graphs/18_046_1.svg
9.1	स्व-	11.1	स्वकर्मणा	स्वकर्मन्{नपुं}{3;एक}	स्व	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	अपने_स्वाभाविक_कर्मों_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a48	18	046	1	#FFFF00	assets/graphs/18_046_1.svg
9.2	कर्मणा	11.2	-	-	कर्मन्{नपुं}{3;एक}	करणम्,11.1	करणम्,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a49	18	046	1	#40E0D0	assets/graphs/18_046_1.svg
10.1	तम्	10	तमभ्यर्च्य	तद्{पुं}{2;एक}	तद्{पुं}{2;एक}	कर्म,11.1	कर्म,11.1	उसकी_(परमेश्वर_की)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a4a	18	046	1	#93DB70	assets/graphs/18_046_1.svg
11.1	अभ्यर्च्य	12	0	अभि_ऋच्1{कृत्_प्रत्ययः:ल्यप्;ऋचँ;तुदादिः}/अभि_अर्च्1{कृत्_प्रत्ययः:ल्यप्;अर्चँ;भ्वादिः}/अभि_अर्च्2{कृत्_प्रत्ययः:ल्यप्;अर्चँ;चुरादिः}	अभि_अर्च्1{कृत्_प्रत्ययः:ल्यप्;अभि_अर्चँ;भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	पूजा_करके	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a4b	18	046	1	#FF99FF	assets/graphs/18_046_1.svg
12.1	सिद्धिम्	14	सिद्धिं	सिद्धि{स्त्री}{2;एक}	सिद्धि{स्त्री}{2;एक}	कर्म,13.1	कर्म,13.1	परम_सिद्धि_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a4c	18	046	1	#93DB70	assets/graphs/18_046_1.svg
13.1	विन्दति	15	विन्दति	विद्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदॢँ;तुदादिः}	विद्3{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदॢँ;तुदादिः}	अभिहित_कर्ता,14.1;सकर्मकः.1	अभिहित_कर्ता,14.1;सकर्मकः.1	प्राप्त_हो_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a4d	18	046	1	#FF1975	assets/graphs/18_046_1.svg
14.1	मानवः	13	मानवः	मानव{पुं}{1;एक}	मानव{पुं}{1;एक}	कर्ता,13.1	कर्ता,13.1	मनुष्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9a4e	18	046	1	#00BFFF	assets/graphs/18_046_1.svg
