anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सर्व-	3.1	सर्वभूतानि	सर्व	सर्व	कर्मधारयः,1.2	कर्मधारयः,1.2	सब_भूत	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e0816b	09	007	1	#FFFF00	assets/graphs/09_007_1.svg
1.2	भूतानि	3.2	-	भूत{नपुं}{1;बहु}/भूत{नपुं}{2;बहु}/भूत{नपुं}{8;बहु}	भूत{नपुं}{1;बहु}	कर्ता,4.1	कर्ता,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e0816c	09	007	1	#00BFFF	assets/graphs/09_007_1.svg
2.1	कौन्तेय	1	कौन्तेय	कौन्तेय{पुं}{8;एक}	कौन्तेय{पुं}{8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	हे_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e0816d	09	007	1	#6FFFC3	assets/graphs/09_007_1.svg
3.1	प्रकृतिम्	5	प्रकृतिं	प्रकृति{स्त्री}{2;एक}	प्रकृति{स्त्री}{2;एक}	कर्म,4.1	कर्म,4.1	प्रकृति_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e0816e	09	007	1	#93DB70	assets/graphs/09_007_1.svg
4.1	यान्ति	6	यान्ति	यात्{नपुं}{1;बहु}/यात्{नपुं}{2;बहु}/यात्{नपुं}{8;बहु}/या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	-	-	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e0816f	09	007	1	#FF1975	assets/graphs/09_007_1.svg
5.1	मामिकाम्	4	मामिकाम्	मामिका{स्त्री}{2;एक}	मामिका{स्त्री}{2;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	मेरी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08170	09	007	1	#93DB70	assets/graphs/09_007_1.svg
6.1	कल्प-	2.1	कल्पक्षये	कल्प	कल्प	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	कल्पों_के_अन्त_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08171	09	007	1	#FFFF00	assets/graphs/09_007_1.svg
6.2	क्षये	2.2	-	क्षय{पुं}{7;एक}/क्षय{नपुं}{1;द्वि}/क्षय{नपुं}{2;द्वि}/क्षय{नपुं}{7;एक}/क्षय{नपुं}{8;द्वि}	क्षय{पुं}{7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08172	09	007	1	#C6E2EB	assets/graphs/09_007_1.svg
7.1	पुनः	10	पुनस्तानि	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	फिर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08173	09	007	1	#FF99FF	assets/graphs/09_007_1.svg
8.1	तानि	8	0	तद्{नपुं}{1;बहु}/तद्{नपुं}{2;बहु}	तद्{नपुं}{2;बहु}	कर्म,10.1	कर्म,10.1	उनको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08174	09	007	1	#93DB70	assets/graphs/09_007_1.svg
9.1	कल्प-	7.1	कल्पादौ	कल्प	कल्प	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	कल्पों_के_आदि_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08175	09	007	1	#FFFF00	assets/graphs/09_007_1.svg
9.2	आदौ	7.2	-	आदि{पुं}{7;एक}	आदि{पुं}{7;एक}	अधिकरणम्,10.1	अधिकरणम्,10.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08176	09	007	1	#C6E2EB	assets/graphs/09_007_1.svg
10.1	विसृजामि	11	विसृजाम्यहम्	वि_सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;सृजँ;तुदादिः}	वि_सृज्2{कर्तरि;लट्;उ;एक;परस्मैपदी;वि_सृजँ;तुदादिः}	-	-	रचता_हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08177	09	007	1	#FF1975	assets/graphs/09_007_1.svg
11.1	अहम्	9	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,10.1	कर्ता,10.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e08178	09	007	1	#00BFFF	assets/graphs/09_007_1.svg
