anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	वृष्णीनाम्	1	वृष्णीनां	वृष्णि{पुं}{6;बहु}	वृष्णि{पुं}{6;बहु}	निर्धारणम्,2.1	निर्धारणम्,2.1	वृष्णिवंशियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0860d	10	037	1	#87CEEB	assets/graphs/10_037_1.svg
2.1	वासुदेवः	2	वासुदेवोऽस्मि	वासुदेव{पुं}{1;एक}	वासुदेव{पुं}{1;एक}	सुप्_समुच्चितः,5.1	सुप्_समुच्चितः,5.1	वासुदेव	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0860e	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
3.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहितकर्ता,5.2.1;अकर्मकः.1	अभिहितकर्ता,5.2.1;अकर्मकः.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0860f	10	037	1	#FF1975	assets/graphs/10_037_1.svg
4.1	पाण्डवानाम्	3	पाण्डवानां	पाण्डव{पुं}{6;बहु}/पाण्डव{नपुं}{6;बहु}	पाण्डव{पुं}{6;बहु}	निर्धारणम्,5.1	निर्धारणम्,5.1	पाण्डवों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08610	10	037	1	#87CEEB	assets/graphs/10_037_1.svg
5.1	धनञ्जयः	4	धनञ्जयः	धनञ्जय{पुं}{1;एक}	धनञ्जय{पुं}{1;एक}	विधेय_विशेषणम्,5.2.1	कर्तृसमानाधिकरणम्,3.1	धनंजय	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08611	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
5.1.1	(च)	5	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,5.1	समुच्चय_द्योतकः,5.1	(और)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08612	10	037	1	#FF99FF	assets/graphs/10_037_1.svg
5.2.1	(अहम्)	6	(0)	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08613	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
6.1	मुनीनाम्	9	मुनीनामप्यहं	मुनि{पुं}{6;बहु}	मुनि{पुं}{6;बहु}	निर्धारणम्,9.1	निर्धारणम्,9.1	मुनियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08614	10	037	1	#87CEEB	assets/graphs/10_037_1.svg
7.1	अपि	10	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08615	10	037	1	#FF99FF	assets/graphs/10_037_1.svg
8.1	अहम्	8	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,12.2.1	कर्ता,12.2.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08616	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
9.1	व्यासः	11	व्यासः	व्यास{पुं}{1;एक}	व्यास{पुं}{1;एक}	सुप्_समुच्चितः,12.1	सुप्_समुच्चितः,12.1	वेदव्यास	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08617	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
10.1	कवीनाम्	12	कवीनामुशना	कवि{पुं}{6;बहु}	कवि{पुं}{6;बहु}	निर्धारणम्,11.1	निर्धारणम्,11.1	कवियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08618	10	037	1	#87CEEB	assets/graphs/10_037_1.svg
11.1	उशना	13	0	उशना{स्त्री}{1;एक}	उशना{स्त्री}{1;एक}	विशेषणम्,12.1	कर्तृसमानाधिकरणम्,12.2.1#विधेय_विशेषणम्,8.1	शुक्रचार्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08619	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
12.1	कविः	14	कविः	कवि{पुं}{1;एक}	कवि{पुं}{1;एक}	विधेय_विशेषणम्,8.1	विशेषणम्,11.1	कवि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0861a	10	037	1	#00BFFF	assets/graphs/10_037_1.svg
