anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	कच्चित्	9	कच्चिन्नोभयविभ्रष्टश्छिन्नाभ्रमिव	कच्चित्{अव्य}	कच्चित्{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	क्या	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70a	06	038	1	#FF99FF	assets/graphs/06_038_1.svg
2.1	न	10	न	न{अव्य}	न{अव्य}	प्रतिषेधः,6.1	प्रतिषेधः,6.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70b	06	038	1	#FF99FF	assets/graphs/06_038_1.svg
3.1	उभय-	2.1	0	उभय	उभय	पञ्चमी-तत्पुरुषः,3.2	पञ्चमी-तत्पुरुषः,3.2	दोनों_ओर_से_भ्रष्ट_होकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70c	06	038	1	#FFFF00	assets/graphs/06_038_1.svg
3.2	विभ्रष्टः	2.2	-	विभ्रष्ट{पुं;1;एक}	विभ्रष्ट{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70d	06	038	1	#00BFFF	assets/graphs/06_038_1.svg
4.1	छिन्न-	7.1	0	छिन्न	छिन्न	कर्मधारयः,4.2	कर्मधारयः,4.2	छिन्न-भिन्न_बादल_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70e	06	038	1	#FFFF00	assets/graphs/06_038_1.svg
4.2	अभ्रम्	7.2	-	अभ्र{नपुं;1;एक}/अभ्र{नपुं;2;एक}	अभ्र{नपुं;1;एक}	उपमानम्,3.2	उपमानम्,3.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa70f	06	038	1	#00BFFF	assets/graphs/06_038_1.svg
5.1	इव	8	0	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,4.2	उपमान_द्योतकः,4.2	भाँति	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa710	06	038	1	#FF99FF	assets/graphs/06_038_1.svg
6.1	नश्यति	11	नश्यति	नश्यत्{पुं;7;एक}/नश्यत्{नपुं;7;एक}/नश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;णशँ;दिवादिः}	नश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;णशँ;दिवादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	नष्ट_हो_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa711	06	038	1	#FF1975	assets/graphs/06_038_1.svg
7.1	अ-	3.1	अप्रतिष्ठो	अ	अ	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	आश्रयरहित_पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa712	06	038	1	#FFFF00	assets/graphs/06_038_1.svg
7.2	प्रतिष्ठः	3.2	-	प्रतिष्ठ{पुं;1;एक}	प्रतिष्ठ{पुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa713	06	038	1	#00BFFF	assets/graphs/06_038_1.svg
8.1	महान्-	1.1	महाबाहो	महा	महा	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	हे_महाबाहो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa714	06	038	1	#FFFF00	assets/graphs/06_038_1.svg
8.2	बाहो	1.2	-	बाहु{पुं;8;एक}	बाहु{पुं;8;एक}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa715	06	038	1	#6FFFC3	assets/graphs/06_038_1.svg
9.1	वि-	6.1	-	वि	वि	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa716	06	038	1	#FFFF00	assets/graphs/06_038_1.svg
9.2	मूढः	6.2	विमूढो	मूढ{पुं;1;एक}	मूढ{पुं;1;एक}	विशेषणम्,3.2	विशेषणम्,3.2	मोहित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa717	06	038	1	#00BFFF	assets/graphs/06_038_1.svg
10.1	ब्रह्मणः	4	ब्रह्मणः	ब्रह्मन्{पुं;2;बहु}/ब्रह्मन्{पुं;5;एक}/ब्रह्मन्{पुं;6;एक}/ब्रह्मन्{नपुं;5;एक}/ब्रह्मन्{नपुं;6;एक}	ब्रह्मन्{नपुं;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	भगवत्प्राप्ति_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa718	06	038	1	#87CEEB	assets/graphs/06_038_1.svg
11.1	पथि	5	पथि	पथिन्{पुं;7;एक}	पथिन्{पुं;7;एक}	अधिकरणम्,9.2	अधिकरणम्,9.2	मार्ग_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa719	06	038	1	#C6E2EB	assets/graphs/06_038_1.svg
