anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यदा	1	यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,6.1;नित्यसम्बन्धः,8.1	कालाधिकरणम्,6.1;नित्यसम्बन्धः,8.1	जब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09163	14	014	1	#FF99FF	assets/graphs/14_014_1.svg
2.1	सत्त्वे	3	सत्त्वे	सत्त्व{पुं}{7;एक}/सत्त्व{नपुं}{1;द्वि}/सत्त्व{नपुं}{2;द्वि}/सत्त्व{नपुं}{7;एक}/सत्त्व{नपुं}{1;द्वि}/सत्त्व{नपुं}{2;द्वि}/सत्त्व{नपुं}{7;एक}	सत्त्व{नपुं}{7;एक}	कर्ता,3.1	अधिकरणम्,3.1#कर्ता,3.1	सत्त्वगुण_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09164	14	014	1	#C6E2EB	assets/graphs/14_014_1.svg
3.1	प्रवृद्धे	4	प्रवृद्धे	प्रवृद्ध{पुं}{7;एक}/प्रवृद्धि{स्त्री}{8;एक}	प्र_वृध्1{कृत्_प्रत्ययः:क्त;प्र_वृधुँ;भ्वादिः;पुं}{7;एक}	भावलक्षणसप्तमी_पूर्वकालः,6.1	भावलक्षणसप्तमी_पूर्वकालः,7.1#भावलक्षणसप्तमी_पूर्वकालः,6.1	वृद्धि_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09165	14	014	1	#C6E2EB	assets/graphs/14_014_1.svg
4.1	तु	8	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,3.1	सम्बन्धः,8.1#सम्बन्धः,3.1	तो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09166	14	014	1	#FF99FF	assets/graphs/14_014_1.svg
5.1	प्रलयम्	5	प्रलयं	प्रलय{पुं}{2;एक}	प्रलय{पुं}{2;एक}	कर्म,6.1	कर्म,6.1	मृत्यु_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09167	14	014	1	#93DB70	assets/graphs/14_014_1.svg
6.1	याति	6	याति	यात्{पुं}{7;एक}/यात्{नपुं}{7;एक}/या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;एक;परस्मैपदी;या;अदादिः}	अभिहितकर्ता,7.1;सकर्मकः.1	अभिहितकर्ता,7.1;सकर्मकः.1	प्राप्त_होता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09168	14	014	1	#FF1975	assets/graphs/14_014_1.svg
7.1	देह-	2.1	देहभृत्	देहभृत्{पुं}{1;एक}/देहभृत्{पुं}{8;एक}	देह	उपपद_तत्पुरुषः,7.2	उपपद_तत्पुरुषः,7.2	यह_मनुष्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09169	14	014	1	#FFFF00	assets/graphs/14_014_1.svg
7.2	भृत्	2.2	-	-	भृत्{पुं}{1;एक}	कर्ता,6.1	कर्ता,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0916a	14	014	1	#00BFFF	assets/graphs/14_014_1.svg
8.1	तदा	7	तदोत्तमविदां	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,12.1	कालाधिकरणम्,12.1	तब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0916b	14	014	1	#FF99FF	assets/graphs/14_014_1.svg
9.1	उत्तम-	9.1	0	उत्तम	उत्तम	उपपद_तत्पुरुषः,9.2	उपपद_तत्पुरुषः,9.2	उत्तम_कर्म_करनेवालों_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0916c	14	014	1	#FFFF00	assets/graphs/14_014_1.svg
