anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अनन्तविजयं	4	अनन्तविजयं	अनन्त-विजय{पुं;2;एक}	अनन्त-विजय{पुं;2;एक}	कर्म,4.1.1	कर्म,4.1.1	अनन्तविजय_नामक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079ad	01	016	1	#93DB70	assets/graphs/01_016_1.svg
2.1	राजा	2	राजा	राजन्{पुं;1;एक}	राजन्{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	राजा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079ae	01	016	1	#00BFFF	assets/graphs/01_016_1.svg
3.1	कुन्तीपुत्रः	1	कुन्तीपुत्रो	कुन्ति-पुत्र{पुं;1;एक}	कुन्ति-पुत्र{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	कुन्तीपुत्र	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079af	01	016	1	#00BFFF	assets/graphs/01_016_1.svg
4.1.1	(दध्मौ)	5	(दध्मौ)	ध्मा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;ध्मा;भ्वादिः}/ध्मा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ध्मा;भ्वादिः}	ध्मा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ध्मा;भ्वादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	बजाया	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b1	01	016	1	#FF1975	assets/graphs/01_016_1.svg
4.1	युधिष्ठिरः	3	युधिष्ठिरः	युधिष्ठिर{पुं;1;एक}	युधिष्ठिर{पुं;1;एक}	कर्ता,4.1.1	कर्ता,4.1.1	युधिष्ठिर_ने	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b0	01	016	1	#00BFFF	assets/graphs/01_016_1.svg
5.1	नकुलः	6	नकुलः	नकुल{पुं;1;एक}	नकुल{पुं;1;एक}	समुच्चितः,6.1	समुच्चितः,6.1	नकुल	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b2	01	016	1	#00BFFF	assets/graphs/01_016_1.svg
6.1	सहदेवः	7	सहदेवश्च	सहदेव{पुं;1;एक}	सहदेव{पुं;1;एक}	कर्ता,9.1	कर्ता,8.1.1#कर्ता,9.1	सहदेव_ने	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b3	01	016	1	#00BFFF	assets/graphs/01_016_1.svg
7.1	च	8	-	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b4	01	016	1	#FF99FF	assets/graphs/01_016_1.svg
8.1	सुघोष-	9.1	सुघोषमणिपुष्पकौ	सुघोष-	सुघोष-	द्वन्द्वः,8.2	द्वन्द्वः,8.2	सुघोष_और_मणिपुष्पक_नामक_शंख	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b5	01	016	1	#FFFF00	assets/graphs/01_016_1.svg
8.2	मणिपुष्पकौ	9.2	-	मणिपुष्पक{पुं;1;द्वि}/मणिपुष्पक{पुं;2;द्वि}	मणिपुष्पक{पुं;2;द्वि}	कर्म,9.1	कर्म,8.1.1#कर्म,9.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b6	01	016	1	#93DB70	assets/graphs/01_016_1.svg
9.1	(दध्मतुः)	10	-	ध्मा1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;ध्मा;भ्वादिः}	ध्मा1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;ध्मा;भ्वादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	बजाया	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777777856d5e31353e079b7	01	016	1	#FF1975	assets/graphs/01_016_1.svg
