anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	पवनः	3	पवनः	पवन{पुं}{1;एक}	पवन{पुं}{1;एक}	समुच्चितः,4.1	समुच्चितः,4.1	वायु	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085a5	10	031	1	#00BFFF	assets/graphs/10_031_1.svg
2.1	पवताम्	2	पवतामस्मि	पवत्{पुं}{6;बहु}/पवत्{नपुं}{6;बहु}/पवता{स्त्री}{2;एक}/पू1{कर्तरि;लोट्;प्र;एक;आत्मनेपदी;पूङ्;भ्वादिः}	पू1_णिच्{कृत्_प्रत्ययः:शतृ;पूङ्_णिच्;भ्वादिः;पुं}{6;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	पवित्र_करनेवालों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085a6	10	031	1	#87CEEB	assets/graphs/10_031_1.svg
3.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085a7	10	031	1	#FF1975	assets/graphs/10_031_1.svg
4.1	रामः	5	रामः	राम{पुं}{1;एक}/रा1{कर्तरि;लट्;उ;बहु;परस्मैपदी;रा;अदादिः}	राम{पुं}{1;एक}	विधेय_विशेषणम्,6.1	विधेय_विशेषणम्,6.1	श्रीराम	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085a8	10	031	1	#00BFFF	assets/graphs/10_031_1.svg
5.1	शस्त्र-	4.1	शस्त्रभृतामहम्	शस्त्र	शस्त्र	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	शस्त्रधारियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085a9	10	031	1	#FFFF00	assets/graphs/10_031_1.svg
5.2	भृताम्	4.2	-	भृता{स्त्री}{2;एक}	भृत{पुं}{6;बहु}	निर्धारणम्,4.1	निर्धारणम्,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085aa	10	031	1	#87CEEB	assets/graphs/10_031_1.svg
6.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085ab	10	031	1	#00BFFF	assets/graphs/10_031_1.svg
7.1	झषाणाम्	9	झषाणां	झष{पुं}{6;बहु}/झष{नपुं}{6;बहु}	झष{पुं}{6;बहु}	निर्धारणम्,8.1	निर्धारणम्,8.1	मछलियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085ac	10	031	1	#87CEEB	assets/graphs/10_031_1.svg
8.1	मकरः	10	मकरश्चास्मि	मकर{पुं}{1;एक}	मकर{पुं}{1;एक}	विधेय_विशेषणम्,13.1.1	विधेय_विशेषणम्,13.1.1	मगर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085ad	10	031	1	#00BFFF	assets/graphs/10_031_1.svg
9.1	च	6	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085ae	10	031	1	#FF99FF	assets/graphs/10_031_1.svg
