anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सत्त्वात्	1	सत्त्वात्सञ्जायते	सत्त्व{पुं}{5;एक}/सत्त्व{नपुं}{5;एक}/सत्त्व{नपुं}{5;एक}	सत्त्व{नपुं}{5;एक}	अपादानम्,2.1	अपादानम्,2.1	सत्त्वगुण_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09196	14	017	1	#B4FFB4	assets/graphs/14_017_1.svg
2.1	सञ्जायते	3	0	सञ्जायते	सम्_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;सम्_जनीँ;दिवादिः}	अभिहितकर्ता,3.1;अकर्मकः.1	अभिहितकर्ता,3.1;अकर्मकः.1	उत्पन्न_होता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09197	14	017	1	#FF1975	assets/graphs/14_017_1.svg
3.1	ज्ञानम्	2	ज्ञानं	ज्ञान{नपुं}{1;एक}/ज्ञान{नपुं}{2;एक}	ज्ञान{नपुं}{1;एक}	कर्ता,2.1	कर्ता,2.1	ज्ञान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09198	14	017	1	#00BFFF	assets/graphs/14_017_1.svg
4.1	रजसः	4	रजसो	रजस्{पुं}{1;बहु}/रजस्{पुं}{2;बहु}/रजस्{पुं}{5;एक}/रजस्{पुं}{6;एक}/रजस्{नपुं}{5;एक}/रजस्{नपुं}{6;एक}	रजस्{नपुं}{5;एक}	अपादानम्,7.1.1	अपादानम्,?.1#अपादानम्,5.1#अपादानम्,7.1.1	रजोगुण_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09199	14	017	1	#B4FFB4	assets/graphs/14_017_1.svg
5.1	लोभः	5	लोभ	लोभ{पुं}{1;एक}	लोभ{पुं}{1;एक}	कर्ता,7.1.1	कर्ता,7.1.1	लोभ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919a	14	017	1	#00BFFF	assets/graphs/14_017_1.svg
6.1	एव	6	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,4.1#सम्बन्धः,5.1	निःसंदेह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919b	14	017	1	#FF99FF	assets/graphs/14_017_1.svg
7.1	च	7	च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	समुच्चयद्योतकः,7.1.1#सम्बन्धः,6.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919c	14	017	1	#FF99FF	assets/graphs/14_017_1.svg
7.1.1	(सञ्जायते)	8	(0)	(सञ्जायते)	(सम्_जन्3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;सम्_जनीँ;दिवादिः})	-	-	(उत्पन्न_होता_है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919d	14	017	1	#FF1975	assets/graphs/14_017_1.svg
8.1	प्रमाद-	10.1	प्रमादमोहौ	प्रमाद	प्रमाद	द्वन्दः,8.2	द्वन्दः,8.2	प्रमाद_और_मोह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919e	14	017	1	#FFFF00	assets/graphs/14_017_1.svg
8.2	मोहौ	10.2	-	मोह{पुं}{1;द्वि}/मोह{पुं}{2;द्वि}	मोह{पुं}{1;द्वि}	कर्ता,10.1	कर्ता,10.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e0919f	14	017	1	#00BFFF	assets/graphs/14_017_1.svg
9.1	तमसः	9	तमसो	तमस्{नपुं}{5;एक}/तमस्{नपुं}{6;एक}/तमस{पुं}{1;एक}	तमस्{नपुं}{5;एक}	अपादानम्,10.1	अपादानम्,10.1	तमोगुण_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a0	14	017	1	#B4FFB4	assets/graphs/14_017_1.svg
10.1	भवतः	11	भवतोऽज्ञानमेव	भवत्{पुं}{2;बहु}/भवत्{पुं}{5;एक}/भवत्{पुं}{6;एक}/भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;भू;भ्वादिः}	अभिहितकर्ता,8.2;अकर्मकः.1	अभिहितकर्ता,3.1;अकर्मकः.1#अभिहितकर्ता,8.2;अकर्मकः.1	उत्पन्न_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a1	14	017	1	#FF1975	assets/graphs/14_017_1.svg
11.1	अ-	12.1	0	अज्ञान{नपुं}{1;एक}/अज्ञान{नपुं}{2;एक}	अज्ञान{नपुं}{1;एक}	नञ्_तत्पुरुषः,11.2	नञ्_तत्पुरुषः,11.2	अज्ञान्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a2	14	017	1	#FFFF00	assets/graphs/14_017_1.svg
11.2	ज्ञानम्	-	-	-	-	समुच्चितः,8.2	कर्ता,13.1.1#समुच्चितः,8.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a3	14	017	1	#00BFFF	assets/graphs/14_017_1.svg
12.1	एव	13	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,11.2	सम्बन्धः,11.1#सम्बन्धः,11.2	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a4	14	017	1	#FF99FF	assets/graphs/14_017_1.svg
13.1	च	14	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,8.2	समुच्चयद्योतकः,13.1.1#समुच्चयद्योतकः,8.2#समुच्चय_द्योतकः,8.2	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e091a5	14	017	1	#FF99FF	assets/graphs/14_017_1.svg
