anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अ-	1.1	अ-मानित्वम्	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	अ-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e56	13	007	1	#FFFF00	assets/graphs/13_007_1.svg
1.2	मानित्वम्	1.2	--	मानिन्{त्व;नपुं;1;एक}/मानिन्{त्व;नपुं;2;एक}	मानिन्{त्व;नपुं;1;एक}	समुच्चितः,33.4	विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#घटकः,35.1#समुच्चितः,33.4	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e57	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
2.1	अ-	2.1	अ-दम्भित्वम्	अ	अ	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	अ-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e58	13	007	1	#FFFF00	assets/graphs/13_007_1.svg
2.2	दम्भित्वम्	2.2	--	दम्भिन्{त्व;नपुं;1;एक}/दम्भिन्{त्व;नपुं;2;एक}	दम्भिन्{त्व;नपुं;1;एक}	समुच्चितः,33.4	विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,6.2#विशेषणम्,5.1#घटकः,35.1#समुच्चितः,33.4	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e59	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
3.1	अ-	3.1	अ-हिंसा	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	अ-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5a	13	007	1	#FFFF00	assets/graphs/13_007_1.svg
3.2	हिंसा	3.2	--	हिंसा{स्त्री;1;एक}	हिंसा{स्त्री;1;एक}	समुच्चितः,33.4	विधेय_विशेषणम्,2.2#विधेय_विशेषणम्,1.2#विशेषणम्,4.1#घटकः,35.1#समुच्चितः,33.4	हिंसा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5b	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
4.1	क्षान्तिः	4	क्षान्तिः	क्षान्ति{स्त्री;1;एक}	क्षान्ति{स्त्री;1;एक}	समुच्चितः,33.4	कर्ता_बे_वेर्ब्स्,11.1#घटकः,35.1#समुच्चितः,33.4	सहनशीलता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5c	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
5.1	आर्जवम्	5	आर्जवम्	आर्जव{नपुं;1;एक}/आर्जव{नपुं;2;एक}	आर्जव{नपुं;1;एक}	समुच्चितः,33.4	कर्ता_बे_वेर्ब्स्,11.1#घटकः,35.1#समुच्चितः,33.4	विनम्रता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5d	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
6.1	आचार्य-	6.1	आचार्य-उपासनम्	आचार्य	आचार्य	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	आचार्य-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5e	13	007	1	#FFFF00	assets/graphs/13_007_1.svg
6.2	उपासनम्	6.2	--	उपासन{पुं;2;एक}/उपासन{नपुं;1;एक}/उपासन{नपुं;2;एक}	उपासन{नपुं;1;एक}	समुच्चितः,33.4	विशेषणम्,8.1#विशेषणम्,7.1#विशेषणम्,5.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,2.2#विधेय_विशेषणम्,1.2#कर्ता_बे_वेर्ब्स्,11.1#घटकः,35.1#समुच्चितः,33.4	उपासन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e5f	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
7.1	शौचम्	7	शौचम्	शौच{नपुं;1;एक}/शौच{नपुं;2;एक}	शौच{नपुं;1;एक}	समुच्चितः,33.4	कर्ता_बे_वेर्ब्स्,11.1#घटकः,35.1#समुच्चितः,33.4	पवित्रता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e60	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
8.1	स्थैर्यम्	8	स्थैर्यम्	स्थैर्य{नपुं;1;एक}/स्थैर्य{नपुं;2;एक}	स्थैर्य{नपुं;1;एक}	समुच्चितः,33.4	कर्ता_बे_वेर्ब्स्,11.1#घटकः,35.1#समुच्चितः,33.4	अचलता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e61	13	007	1	#00BFFF	assets/graphs/13_007_1.svg
9.1	आत्म-	9.1	आत्म-विनिग्रहः	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	आत्म-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777786f56d5e31353e08e62	13	007	1	#FFFF00	assets/graphs/13_007_1.svg
