anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यतन्तः	1	यतन्तो	यत्1{कृत्_प्रत्ययः:शतृ;यतीँ;भ्वादिः;पुं}{1;बहु}	यत्1{कृत्_प्रत्ययः:शतृ;यतीँ;भ्वादिः;पुं}{1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	यत्न_करनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e0935b	15	011	1	#00BFFF	assets/graphs/15_011_1.svg
2.1	योगिनः	2	योगिनश्चैनं	योगिन्{पुं}{1;बहु}/योगिन्{पुं}{2;बहु}/योगिन्{पुं}{5;एक}/योगिन्{पुं}{6;एक}	योगिन्{पुं}{1;बहु}	कर्ता,5.1	कर्ता,5.1	योगीजन_भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e0935c	15	011	1	#00BFFF	assets/graphs/15_011_1.svg
3.1	च	3	0	च{अव्य}	च{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	किंतु	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e0935d	15	011	1	#FF99FF	assets/graphs/15_011_1.svg
4.1	एनम्	6	0	इदम्{पुं}{2;एक}	इदम्{पुं}{2;एक}	कर्म,5.1	कर्म,5.1	इसको_(आत्मा_को)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e0935e	15	011	1	#93DB70	assets/graphs/15_011_1.svg
5.1	पश्यन्ति	7	पश्यन्त्यात्मन्यवस्थितम्	पश्यत्{नपुं}{1;बहु}/पश्यत्{नपुं}{2;बहु}/दृश्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मकः.1	अभिहित_कर्ता,2.1;सकर्मकः.1	तत्त्व_से_जानते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e0935f	15	011	1	#FF1975	assets/graphs/15_011_1.svg
6.1	आत्मनि	4	0	आत्मन्{पुं}{7;एक}	आत्मन्{पुं}{7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	अपने_हृदय_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09360	15	011	1	#C6E2EB	assets/graphs/15_011_1.svg
7.1	अवस्थितम्	5	0	अवस्थित{पुं}{2;एक}/अवस्थित{नपुं}{1;एक}/अवस्थित{नपुं}{2;एक}	अव_स्था1{कृत्_प्रत्ययः:क्त;अव_ष्ठा;भ्वादिः;नपुं}{2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	स्थित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09361	15	011	1	#93DB70	assets/graphs/15_011_1.svg
8.1	यतन्तः	11	यतन्तोऽप्यकृतात्मानो	यत्1{कृत्_प्रत्ययः:शतृ;यतीँ;भ्वादिः;पुं}{1;बहु}	यत्1{कृत्_प्रत्ययः:शतृ;यतीँ;भ्वादिः;पुं}{1;बहु}	विशेषणम्,14.2	विशेषणम्,14.2	यत्न_करते_रहने_पर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09362	15	011	1	#00BFFF	assets/graphs/15_011_1.svg
9.1	अपि	12	0	अपि{अव्य}	अपि{अव्य}	व्यभिचार_द्योतकः,8.1	व्यभिचार_द्योतकः,8.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09363	15	011	1	#FF99FF	assets/graphs/15_011_1.svg
10.1	अ-	8.1	0	अकृतात्मन्{पुं}{1;बहु}	न	नञ्-तत्पुरुषः,10.2	नञ्-तत्पुरुषः,10.2	जिन्होंने_अपने_अन्तःकरण_को_शुद्ध_नहीं_किया_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09364	15	011	1	#FFFF00	assets/graphs/15_011_1.svg
10.2	कृत-	8.2	-	-	कृत	बहुव्रीहिः,10.3	बहुव्रीहिः,10.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09365	15	011	1	#FFFF00	assets/graphs/15_011_1.svg
10.3	आत्मानः	8.3	-	-	आत्मन्{पुं}{1;बहु}	समुच्चितः,14.2	समुच्चितः,14.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09366	15	011	1	#00BFFF	assets/graphs/15_011_1.svg
11.1	न	14	नैनं	न{अव्य}	न{अव्य}	प्रतिषेधः,13.1	प्रतिषेधः,13.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09367	15	011	1	#FF99FF	assets/graphs/15_011_1.svg
12.1	एनम्	13	0	इदम्{पुं}{2;एक}	इदम्{पुं}{2;एक}	कर्म,13.1	कर्म,13.1	इसको_(आत्मा_को)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09368	15	011	1	#93DB70	assets/graphs/15_011_1.svg
