anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सु-	2.1	सुदुर्दर्शमिदं	सु	सु	प्रादि-तत्पुरुषः,1.2	प्रादि-तत्पुरुषः,1.2	सुदुर्दर्श	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb4	11	052	1	#FFFF00	assets/graphs/11_052_1.svg
1.2	दुर्-	2.2	-	दुर्	दुर्	प्रादि-तत्पुरुषः,1.3	प्रादि-तत्पुरुषः,1.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb5	11	052	1	#FFFF00	assets/graphs/11_052_1.svg
1.3	दर्शम्	2.3	-	दर्श{नपुं;1;एक}	दर्श{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb6	11	052	1	#93DB70	assets/graphs/11_052_1.svg
2.1	इदम्	5	-	इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	यह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb7	11	052	1	#93DB70	assets/graphs/11_052_1.svg
3.1	रूपम्	6	रूपं	रूप{नपुं;1;एक}/रूप{नपुं;2;एक}	रूप{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	चतुर्भुजरूप	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb8	11	052	1	#93DB70	assets/graphs/11_052_1.svg
4.1	दृष्टवान्	7	दृष्टवानसि	दृष्टवत्{पुं;1;एक}/दृष्टवत्{पुं;1;एक}/दृश्1{कृत्_प्रत्ययः:क्तवतु;दृशिँर्;भ्वादिः(दृष्टवत्;पुं;1;एक)}	दृश्1{कृत्_प्रत्ययः:क्तवतु;दृशिँर्;भ्वादिः(दृष्टवत्;पुं;1;एक)}	कर्ता,5.1	कर्ता,5.1	देखा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bb9	11	052	1	#00BFFF	assets/graphs/11_052_1.svg
5.1	असि	8	-	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,4.1;अकर्मकः.1	अभिहित_कर्ता,4.1;अकर्मकः.1	है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bba	11	052	1	#FF1975	assets/graphs/11_052_1.svg
6.1	यत्	3	यन्मम	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;2;एक}	सम्बन्धः,3.1;नित्यसम्बन्धः,10.1	विशेषणम्,3.1;नित्यसम्बन्धः10.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bbb	11	052	1	#93DB70	assets/graphs/11_052_1.svg
7.1.1	(त्वम्)	1	-	(युष्मद्{सर्व;अ;1;एक})	(युष्मद्{सर्व;अ;1;एक})	कर्ता,4.1	कर्ता,4.1	(तुमने)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bbd	11	052	1	#00BFFF	assets/graphs/11_052_1.svg
7.1	मम	4	-	अस्मद्{6;एक}/मा1{कर्तरि;लिट्;म;बहु;परस्मैपदी;मा;अदादिः}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	मेरा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bbc	11	052	1	#87CEEB	assets/graphs/11_052_1.svg
8.1	देवाः	11	देवा	देव{पुं;1;बहु}/देव{पुं;8;बहु}	देव{पुं;1;बहु}	कर्ता,14.1.1	कर्ता,14.1.1	देवता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bbe	11	052	1	#00BFFF	assets/graphs/11_052_1.svg
9.1	अपि	12	अप्यस्य	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bbf	11	052	1	#FF99FF	assets/graphs/11_052_1.svg
10.1	अस्य	9	-	इदम्{पुं;6;एक}/इदम्{नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;दिवादिः}	इदम्{नपुं;6;एक}	विशेषणम्,11.1	विशेषणम्,11.1	इस	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc0	11	052	1	#87CEEB	assets/graphs/11_052_1.svg
11.1	रूपस्य	10	रूपस्य	रूप{नपुं;6;एक}	रूप{नपुं;6;एक}	षष्ठीसम्बन्धः,13.2	षष्ठीसम्बन्धः,13.2	रूप_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc1	11	052	1	#87CEEB	assets/graphs/11_052_1.svg
12.1	नित्यम्	13	नित्यं	नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}	नित्य{नपुं;1;एक}	क्रियाविशेषणम्,13.2	क्रियाविशेषणम्,13.2	सदा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc2	11	052	1	#00BFFF	assets/graphs/11_052_1.svg
13.1	दर्शन-	14.1	दर्शनकाङ्क्षिणः	दर्शन	दर्शन	षष्ठी-तत्पुरुषः,13.2	षष्ठी-तत्पुरुषः,13.2	आकांक्षा_करते_रहते	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc3	11	052	1	#FFFF00	assets/graphs/11_052_1.svg
13.2	काङ्क्षिणः	14.2	-	काङ्क्षिन्{पुं;1;बहु}/काङ्क्षिन्{पुं;2;बहु}/काङ्क्षिन्{पुं;5;एक}/काङ्क्षिन्{पुं;6;एक}/काङ्क्षिन्{पुं;8;बहु}	काङ्क्षिन्{पुं;1;बहु}	विधेय_विशेषणम्,8.1	विधेय_विशेषणम्,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc4	11	052	1	#00BFFF	assets/graphs/11_052_1.svg
14.1.1	(सन्ति)	15	-	(सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/सत्{नपुं;8;बहु}/सन्ती{स्त्री;8;एक}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,8.1;अकर्मकः.1	अभिहित_कर्ता,8.1;अकर्मकः.1	(हैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e08bc5	11	052	1	#FF1975	assets/graphs/11_052_1.svg
