anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	बुद्ध्या	2	बुद्ध्या	बुद्धि{स्त्री}{3;एक}	बुद्धि{स्त्री}{3;एक}	करणम्,3.1	करणम्,3.1	बुद्धि_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aeb	18	053	1	#40E0D0	assets/graphs/18_053_1.svg
2.1	विशुद्धया	1	विशुद्धया	विशुद्धा{स्त्री}{3;एक}	विशुद्धा{स्त्री}{3;एक}	विशेषणम्,1.1	विशेषणम्,1.1	विशुद्ध	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aec	18	053	1	#40E0D0	assets/graphs/18_053_1.svg
3.1	युक्तः	3	युक्तो	युक्त{पुं}{1;एक}	युज्2{कृत्_प्रत्ययः:क्त;युजिँर्;रुधादिः;पुं}{1;एक}	विशेषणम्,31.1.1	विशेषणम्,31.1.1	युक्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aed	18	053	1	#00BFFF	assets/graphs/18_053_1.svg
4.1	धृत्या	4	धृत्यात्मानं	धृति{स्त्री}{3;एक}	धृति{स्त्री}{3;एक}	करणम्,6.1	करणम्,6.1	सात्त्विक_धारण-शक्ति_के_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aee	18	053	1	#40E0D0	assets/graphs/18_053_1.svg
5.1	आत्मानम्	5	0	आत्मन्{पुं}{2;एक}	आत्मन्{पुं}{2;एक}	कर्म,6.1	कर्म,6.1	अन्तःकरण_और_इन्द्रियों_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aef	18	053	1	#93DB70	assets/graphs/18_053_1.svg
6.1	नियम्य	6	नियम्य	नि_यम्1{कृत्_प्रत्ययः:ल्यप्;यमोँ;भ्वादिः}/नि_यम्2{कृत्_प्रत्ययः:ल्यप्;यमँ;भ्वादिः}/नि_यम्3{कृत्_प्रत्ययः:ल्यप्;यमँ;चुरादिः}	नि_यम्1{कृत्_प्रत्ययः:ल्यप्;नि_यमोँ;भ्वादिः}	समुच्चितः,27.1;कर्ता,31.1.1	समुच्चितः,27.1;कर्ता,31.1.1	संयम_करके	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af0	18	053	1	#FF99FF	assets/graphs/18_053_1.svg
7.1	च	7	च	च{अव्य}	च{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af1	18	053	1	#FF99FF	assets/graphs/18_053_1.svg
8.1	शब्द-	8	शब्दादीन्विषयांस्त्यक्त्वा	शब्दादि{पुं}{2;बहु}	शब्द	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	शब्दादि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af2	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
8.2	आदीन्	-	-	-	आदि{पुं}{2;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af3	18	053	1	#93DB70	assets/graphs/18_053_1.svg
9.1	विषयान्	9	0	विषय{पुं}{2;बहु}	विषय{पुं}{2;बहु}	कर्म,10.1	कर्म,10.1	विषयों_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af4	18	053	1	#93DB70	assets/graphs/18_053_1.svg
10.1	त्यक्त्वा	10	0	त्यज्1{कृत्_प्रत्ययः:क्त्वा;त्यजँ;भ्वादिः}	त्यज्1{कृत्_प्रत्ययः:क्त्वा;त्यजँ;भ्वादिः}	समुच्चितः,27.1;कर्ता,31.1.1	समुच्चितः,27.1;कर्ता,31.1.1	त्याग_करके	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af5	18	053	1	#FF99FF	assets/graphs/18_053_1.svg
11.1	राग-	11	रागद्वेषौ	रागद्वेष{पुं}{1;द्वि}/रागद्वेष{पुं}{2;द्वि}	राग	इतरेतर-द्वन्द्वः,11.2	इतरेतर-द्वन्द्वः,11.2	राग-द्वेष_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af6	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
11.2	द्वेषौ	-	-	-	द्वेष{पुं}{2;द्वि}	कर्म,12.1	कर्म,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af7	18	053	1	#93DB70	assets/graphs/18_053_1.svg
12.1	व्युदस्य	12	व्युदस्य	व्युद{पुं}{6;एक}/व्युद{नपुं}{6;एक}	वि_उत्_अस्2{कृत्_प्रत्ययः:ल्यप्;वि_उत्_असँ;अदादिः}	समुच्चितः,27.1;कर्ता,31.1.1	समुच्चितः,27.1;कर्ता,31.1.1	सर्वथा_नष्ट_करके	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af8	18	053	1	#FF99FF	assets/graphs/18_053_1.svg
13.1	च	13	च	च{अव्य}	च{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9af9	18	053	1	#FF99FF	assets/graphs/18_053_1.svg
14.1	विविक्त-	14	विविक्तसेवी	विविक्तसेविन्{पुं}{1;एक}	विविक्त	उपपद-तत्पुरुषः,14.2	उपपद-तत्पुरुषः,14.2	एकान्त_और_शुद्ध_देश_का_सेवन_करनेवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9afa	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
14.2	सेवी	-	-	-	सेविन्{पुं}{1;एक}	विशेषणम्,31.1.1	विशेषणम्,31.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9afb	18	053	1	#00BFFF	assets/graphs/18_053_1.svg
15.1	लघु-	15	लघ्वाशी	लघ्वाशिन्{पुं}{1;एक}	लघ्वाशिन्{पुं}{1;एक}	बहुव्रीहिः,15.2	बहुव्रीहिः,15.2	हलका_सात्त्विक_और_नियमित_भोजन_करनेवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9afc	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
15.2	आशी	-	-	-	-	विशेषणम्,31.1.1	विशेषणम्,31.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9afd	18	053	1	#00BFFF	assets/graphs/18_053_1.svg
16.1	यत-	16	यतवाक्कायमानसः	यत	यत	बहुव्रीहिः,16.4	बहुव्रीहिः,16.4	मन_वाणी_और_शरीर_को_वश_में_कर_लेनेवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9afe	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
16.2	वाक्-	-	-	वाक्	वाच्	इतरेतर-द्वन्द्वः,16.4	इतरेतर-द्वन्द्वः,16.4	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9aff	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
16.3	काय-	-	-	काय	काय	इतरेतर-द्वन्द्वः,16.4	इतरेतर-द्वन्द्वः,16.4	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9b00	18	053	1	#FFFF00	assets/graphs/18_053_1.svg
16.4	मानसः	-	-	मानस{पुं}{1;एक}	मानस{पुं}{1;एक}	विशेषणम्,31.1.1	विशेषणम्,31.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9b01	18	053	1	#00BFFF	assets/graphs/18_053_1.svg
