anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	एतत्	2	एतच्छ्रुत्वा	एतद्{नपुं;1;एक}/एतद्{नपुं;2;एक}	एतद्{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	इस	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089f5	11	035	1	#93DB70	assets/graphs/11_035_1.svg
2.1	श्रुत्वा	4	-	श्रु1{अव्य;क्त्वा;श्रु;:भ्वादिः}	श्रु1{अव्य;क्त्वा;श्रु;:भ्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	सुनकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089f6	11	035	1	#FF99FF	assets/graphs/11_035_1.svg
3.1	वचनम्	3	वचनं	वचन{नपुं;1;एक}/वचन{नपुं;2;एक}	वचन{नपुं;2;एक}	कर्म,2.1	कर्म,2.1	वचन_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089f7	11	035	1	#93DB70	assets/graphs/11_035_1.svg
4.1	केशवस्य	1	केशवस्य	केशव{पुं;6;एक}	केशव{पुं;6;एक}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	केशवभगवान्_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089f8	11	035	1	#87CEEB	assets/graphs/11_035_1.svg
5.1	कृत-	5.1	कृताञ्जलिर्वेपमानः	कृत	कृत	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	हाथ_जोड़कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089f9	11	035	1	#FFFF00	assets/graphs/11_035_1.svg
5.2	अञ्जलिः	5.2	-	अञ्जलि{पुं;1;एक}	अञ्जलि{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089fa	11	035	1	#00BFFF	assets/graphs/11_035_1.svg
6.1	वेपमानः	6	-	वेपमान{पुं;1;एक}/वेप्1{कृत्_प्रत्ययः:शानच्;टुवेपृँ;भ्वादिः(वेपमान;पुं;1;एक)}	वेप्1{कृत्_प्रत्ययः:शानच्;टुवेपृँ;भ्वादिः(वेपमान;पुं;1;एक)}	विशेषणम्,7.1	विशेषणम्,7.1	काँपता_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089fb	11	035	1	#00BFFF	assets/graphs/11_035_1.svg
7.1	किरीटी	8	किरीटी	किरीटिन्{पुं;1;एक}	किरीटिन्{पुं;1;एक}	कर्ता,11.1;कर्ता,8.1;कर्ता,15.1	कर्ता,11.1;कर्ता,8.1;कर्ता,15.1	मुकुटधारी_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089fc	11	035	1	#00BFFF	assets/graphs/11_035_1.svg
8.1	नमस्कृत्वा	9	नमस्कृत्वा	कृ3{अव्य;क्त्वा;डुकृञ्;:तनादिः}	नमस्_कृ3{अव्य;क्त्वा;डुकृञ्;:तनादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	नमस्कार_करके	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089fd	11	035	1	#FF99FF	assets/graphs/11_035_1.svg
9.1	भूयः	11	भूय	भूयः{अव्य}/भूयस्{नपुं}{1;एक}/भूयस्{नपुं}{2;एक}/भूयस्{नपुं}{8;एक}	भूयः{अव्य}	क्रियाविशेषणम्,15.1	क्रियाविशेषणम्,15.1	फिर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089fe	11	035	1	#FF99FF	assets/graphs/11_035_1.svg
10.1	एव	12	एवाह	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777780956d5e31353e089ff	11	035	1	#FF99FF	assets/graphs/11_035_1.svg
