anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	न	7	नैते	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab8c	08	027	1	#FF99FF	assets/graphs/08_027_1.svg
2.1	एते	2	0	एता{स्त्री;1;द्वि}/एता{स्त्री;2;द्वि}/एता{स्त्री;8;एक}/एता{स्त्री;8;द्वि}/एतद्{पुं;1;बहु}/एतद्{स्त्री;1;द्वि}/एतद्{स्त्री;2;द्वि}/एतद्{नपुं;1;द्वि}/एतद्{नपुं;2;द्वि}	एतद्{स्त्री;2;द्वि}	विशेषणम्,3.1	विशेषणम्,3.1	इन_(दोनों)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab8d	08	027	1	#93DB70	assets/graphs/08_027_1.svg
3.1	सृती	3	सृती	सृति{स्त्री;1;द्वि}/सृति{स्त्री;2;द्वि}/सृति{स्त्री;8;द्वि}	सृति{स्त्री;2;द्वि}	कर्म,5.1	कर्म,5.1	मार्गों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab8e	08	027	1	#93DB70	assets/graphs/08_027_1.svg
4.1	पार्थ	1	पार्थ	पार्थ{पुं;8;एक}	पार्थ{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	हे_पार्थ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab8f	08	027	1	#6FFFC3	assets/graphs/08_027_1.svg
5.1	जानन्	4	जानन्योगी	जानत्{पुं;1;एक}/जानत्{पुं;8;एक}/ज्ञा2{कृत्_प्रत्ययः;शतृ;ज्ञा;क्र्यादिः;पुं;1;एक}	ज्ञा2{कृत्_प्रत्ययः;शतृ;ज्ञा;क्र्यादिः;पुं;1;एक}	वर्तमानसमानकालः,7.1	वर्तमानसमानकालः,7.1	तत्त्व_से_जानकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab90	08	027	1	#00BFFF	assets/graphs/08_027_1.svg
6.1	योगी	6	0	योगिन्{पुं;1;एक}	योगिन्{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	योगी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab91	08	027	1	#00BFFF	assets/graphs/08_027_1.svg
7.1	मुह्यति	8	मुह्यति	मुह्यत्{पुं;7;एक}/मुह्यत्{नपुं;7;एक}/मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;मुह्;दिवादिः}	मुह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;मुहँ;दिवादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	मोहित_होता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab92	08	027	1	#FF1975	assets/graphs/08_027_1.svg
8.1	कश्चन	5	कश्चन	किञ्चन{पुं;1;एक}	किञ्चन{पुं;1;एक}	विशेषणम्,6.1	विशेषणम्,6.1	कोई_भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab93	08	027	1	#00BFFF	assets/graphs/08_027_1.svg
9.1	तस्मात्	10	तस्मात्सर्वेषु	तस्मात्{अव्य}/तद्{पुं;5;एक}/तद्{नपुं;5;एक}	तद्{पुं;5;एक}	हेतुः,13.1	हेतुः,13.1	इस_कारण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab94	08	027	1	#B4FFB4	assets/graphs/08_027_1.svg
10.1	सर्वेषु	12	0	सर्व{पुं;7;बहु}/सर्व{नपुं;7;बहु}	सर्व{पुं;7;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	सब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aab95	08	027	1	#C6E2EB	assets/graphs/08_027_1.svg
