anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सक्ताः	4	सक्ताः	सक्त{पुं;1;बहु}/सक्त{पुं;8;बहु}/सक्ता{स्त्री;1;बहु}/सक्ता{स्त्री;2;बहु}/सक्ता{स्त्री;8;बहु}/षन्ज1{कृत्_प्रत्ययः:क्त;षन्जँ;भ्वादिः;पुं;1;बहु}	षन्ज1{कृत्_प्रत्ययः:क्त;षन्जँ;भ्वादिः;पुं;1;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	आसक्त_हुए	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e8e	03	025	1	#00BFFF	assets/graphs/03_025_1.svg
2.1	कर्मणि	3	कर्मण्यविद्वांसो	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,1.1	अधिकरणम्,1.1	कर्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e8f	03	025	1	#C6E2EB	assets/graphs/03_025_1.svg
3.1	अ-	2.1	0।0	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	अज्ञानीजन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e90	03	025	1	#FFFF00	assets/graphs/03_025_1.svg
3.2	विद्वांसः	2.2	-	विद्वस्{पुं;1;बहु}/विद्वस्{पुं;8;बहु}	विद्वस्{पुं;1;बहु}	कर्ता,5.1	कर्ता,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e91	03	025	1	#00BFFF	assets/graphs/03_025_1.svg
4.1	यथा	5	यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,5.1	क्रियाविशेषणम्,5.1	जिस_प्रकार_(कर्म)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e92	03	025	1	#FF99FF	assets/graphs/03_025_1.svg
5.1	कुर्वन्ति	6	कुर्वन्ति	कुर्वत्{नपुं;1;बहु}/कुर्वत्{नपुं;2;बहु}/कुर्वत्{नपुं;8;बहु}/कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,3.2;सकर्मकः.1	अभिहित_कर्ता,3.2;सकर्मकः.1	करते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e93	03	025	1	#FF1975	assets/graphs/03_025_1.svg
6.1	भारत	1	भारत	भारत{नपुं;8;एक}/भारत{पुं;8;एक}	भारत{पुं;8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	हे_भारत	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e94	03	025	1	#6FFFC3	assets/graphs/03_025_1.svg
7.1	कुर्यात्	12	कुर्याद्विद्वांस्तथासक्तश्चिकीर्षुर्लोकसङ्ग्रहम्	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,8.1;सकर्मकः.1	अभिहित_कर्ता,8.1;सकर्मकः.1	करे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e95	03	025	1	#FF1975	assets/graphs/03_025_1.svg
8.1	विद्वान्	8	0।0	विद्वस्{पुं;1;एक}	विद्वस्{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	विद्वान्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e96	03	025	1	#00BFFF	assets/graphs/03_025_1.svg
9.1	तथा	7	0।0	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	उसी_प्रकार_(कर्म)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e97	03	025	1	#FF99FF	assets/graphs/03_025_1.svg
10.1	अ-	9.1	0।0	अ	अ	नञ्-तत्पुरुषः,10.2	नञ्-तत्पुरुषः,10.2	आसक्तिरहित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e98	03	025	1	#FFFF00	assets/graphs/03_025_1.svg
10.2	सक्तः	9.2	-	सक्त{पुं;1;एक}	सक्त{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e99	03	025	1	#00BFFF	assets/graphs/03_025_1.svg
11.1	चिकीर्षुः	11	0।0	चिकीर्षु{पुं;1;एक}	चिकीर्षु{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	करना_चाहता_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9a	03	025	1	#00BFFF	assets/graphs/03_025_1.svg
12.1	लोक-	10.1	0।0	लोक	लोक	षष्ठी-तत्पुरुषः,12.2	षष्ठी-तत्पुरुषः,12.2	लोक-संग्रह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9b	03	025	1	#FFFF00	assets/graphs/03_025_1.svg
12.2	सङ्ग्रहम्	10.2	-	सङ्ग्रह{पुं;2;एक}	सङ्ग्रह{पुं;2;एक}	कर्म,11.1	कर्म,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9c	03	025	1	#93DB70	assets/graphs/03_025_1.svg
