anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	श्रेयः	4	श्रेयो	श्रेय{पुं;1;एक}/श्रेयस्{नपुं;1;एक}/श्रेयस्{नपुं;2;एक}/श्रेयस्{नपुं;8;एक}	श्रेयस्{नपुं;1;एक}	विधेय_विशेषणम्,3.1	कर्तृसमानाधिकरणम्,4.1.1	श्रेष्ठ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d12	12	012	1	#00BFFF	assets/graphs/12_012_1.svg
2.1	हि	2	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1.1#सम्बन्धः,4.1	क्योंकि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d13	12	012	1	#FF99FF	assets/graphs/12_012_1.svg
3.1	ज्ञानम्	3	ज्ञानमभ्यासाञ्ज्ञानाद्ध्यानं	ज्ञान{नपुं;1;एक}/ज्ञान{नपुं;2;एक}	ज्ञान{नपुं;1;एक}	कर्ता,15.1	कर्ता,5.1	ज्ञान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d14	12	012	1	#00BFFF	assets/graphs/12_012_1.svg
4.1	अभ्यासात्	1	-	अभ्यास{पुं;5;एक}	अभ्यास{पुं;5;एक}	विभक्तम्,3.1	तुलना_बिन्दुः,3.1#विभक्तम्,3.1	मर्म_को_न_जानकर_किये_हुए_अभ्यास_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d15	12	012	1	#B4FFB4	assets/graphs/12_012_1.svg
5.1	ज्ञानात्	6	-	ज्ञान{नपुं;5;एक}	ज्ञान{नपुं;5;एक}	विभक्तम्,6.1	तुलना_बिन्दुः,6.1	ज्ञान_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d17	12	012	1	#B4FFB4	assets/graphs/12_012_1.svg
6.1	ध्यानम्	7	-	ध्यान{नपुं;1;एक}/ध्यान{नपुं;2;एक}	ध्यान{नपुं;1;एक}	कर्ता,7.1	कर्ता,7.1	ध्यान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d18	12	012	1	#00BFFF	assets/graphs/12_012_1.svg
7.1	विशिष्यते	8	विशिष्यते	विशिष्यता{स्त्री;1;द्वि}/विशिष्यता{स्त्री;2;द्वि}/विशिष्यता{स्त्री;8;एक}/विशिष्यता{स्त्री;8;द्वि}/वि_शास्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;शासुँ;अदादिः}/वि_शिष्2{कर्मणि;लट्;प्र;एक;आत्मनेपदी;शिषॢँ;रुधादिः}	वि_शास्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;वि_शासुँ;अदादिः}	अभिहित_कर्ता,6.1;अकर्मकः.1	अभिहितकर्ता,6.1;अकर्मकः.1	श्रेष्ठ_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d19	12	012	1	#FF1975	assets/graphs/12_012_1.svg
8.1	ध्यानात्	9	ध्यानात्कर्मफलत्यागस्त्यागाच्छान्तिरनन्तरम्	ध्यान{नपुं;5;एक}	ध्यान{नपुं;5;एक}	विभक्तम्,9.3	तुलना_बिन्दुः,9.3	ध्यान_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d1a	12	012	1	#B4FFB4	assets/graphs/12_012_1.svg
9.1	कर्म-	10.1	-	कर्म	कर्म	षष्ठी-तत्पुरुषः-,9.2	षष्ठी-तत्पुरुषः-,9.2	सब_कर्मों_के_फल_का_त्याग	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d1b	12	012	1	#FFFF00	assets/graphs/12_012_1.svg
9.2	फल-	10.2	-	फल	फल	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d1c	12	012	1	#FFFF00	assets/graphs/12_012_1.svg
9.3	त्यागः	10.3	-	त्याग{पुं;1;एक}	त्याग{पुं;1;एक}	कर्ता,10.1.1	कर्ता,9.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d1d	12	012	1	#00BFFF	assets/graphs/12_012_1.svg
10.1	त्यागात्	12	-	त्याग{पुं;5;एक}	त्याग{पुं;5;एक}	हेतुः,13.1	तुलना_बिन्दुः,11.1.1;हेतुः,13.1	त्याग_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d1f	12	012	1	#B4FFB4	assets/graphs/12_012_1.svg
