anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	श्रेयान्	5	श्रेयान्स्वधर्मो	श्रेय{पुं;2;बहु}/श्रेयस्{पुं;1;एक}	श्रेयस्{पुं;1;एक}	विधेय_विशेषणम्,2.2	विधेय_विशेषणम्,2.2	श्रेष्ठ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2a	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
2.1	स्व-	4.1	0।0	स्व	स्व	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	अपना_धर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2b	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
2.2	धर्मः	4.2	-	धर्म{पुं;1;एक}	धर्म{पुं;1;एक}	कर्ता,5.1.1	कर्ता,5.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2c	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
3.1	वि-	3.1	विगुणः	वि	वि	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	गुणरहित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2d	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
3.2	गुणः	3.2	-	गुण{पुं;1;एक}	गुण{पुं;1;एक}	विशेषणम्,2.2	विशेषणम्,2.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2e	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
4.1	पर-	2.1	परधर्मात्स्वनुष्ठितात्	पर	पर	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	दूसरे_के_धर्म_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f2f	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
4.2	धर्मात्	2.2	-	धर्म{पुं;5;एक}	धर्म{पुं;5;एक}	विभक्तम्,2.2	विभक्तम्,2.2;तुलना_बिन्दुः,2.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f30	03	035	1	#B4FFB4	assets/graphs/03_035_1.svg
5.1.1	(अस्ति)	10	(0।0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,2.2;अकर्मकः.1	अभिहित_कर्ता,2.2;अकर्मकः.1	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f33	03	035	1	#FF1975	assets/graphs/03_035_1.svg
5.1	सु-	1.1	0।0	सु	सु	तत्पुरुषः,5.2	तत्पुरुषः,5.2	अच्छी_प्रकार_आचरण_में_लाये_हुए	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f31	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
5.2	अनुष्ठितात्	1.2	-	अनुष्ठित{पुं;5;एक}	अनुष्ठित{पुं;5;एक}	विशेषणम्,4.2	विशेषणम्,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f32	03	035	1	#B4FFB4	assets/graphs/03_035_1.svg
6.1	स्व-	7.1	स्वधर्मे	स्व	स्व	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	अपने_धर्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f34	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
6.2	धर्मे	7.2	-	धर्म{पुं;7;एक}	धर्म{पुं;7;एक}	अधिकरणम्,8.1.1	अधिकरणम्,8.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f35	03	035	1	#C6E2EB	assets/graphs/03_035_1.svg
7.1	निधनम्	8	निधनं	निधन{पुं;2;एक}/निधन{नपुं;1;एक}/निधन{नपुं;2;एक}	निधन{नपुं;1;एक}	कर्ता,8.1.1	कर्ता,8.1.1	मरना	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f36	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
8.1.1	(अस्ति)	6	(0।0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,7.1;अकर्मकः.1	अभिहित_कर्ता,7.1;अकर्मकः.1	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f38	03	035	1	#FF1975	assets/graphs/03_035_1.svg
8.1	श्रेयः	9	श्रेयः	श्रेय{पुं;1;एक}/श्रेयस्{नपुं;1;एक}/श्रेयस्{नपुं;2;एक}/श्रेयस्{नपुं;8;एक}	श्रेयस्{नपुं;1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	कल्याणकारक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f37	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
9.1	पर-	11.1	परधर्मो	पर	पर	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	दूसरे_का_धर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f39	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
9.2	धर्मः	11.2	-	धर्म{पुं;1;एक}	धर्म{पुं;1;एक}	कर्ता,10.1.1	कर्ता,10.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f3a	03	035	1	#00BFFF	assets/graphs/03_035_1.svg
10.1	भय-	12.1	भयावहः	भय	भय	उपपद-तत्पुरुषः,10.2	उपपद-तत्पुरुषः,10.2	भय_उत्पन्न_करनेवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57947a990553544a9f3b	03	035	1	#FFFF00	assets/graphs/03_035_1.svg
