anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यया	4	यया	यद्{स्त्री}{3;एक}	यद्{स्त्री}{3;एक}	विशेषणम्,4.1;नित्यसम्बन्धः,10.1	विशेषणम्,4.1;नित्यसम्बन्धः,10.1	जिस	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9970	18	034	1	#40E0D0	assets/graphs/18_034_1.svg
2.1	तु	5	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	परंतु	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9971	18	034	1	#FF99FF	assets/graphs/18_034_1.svg
3.1	धर्म-	8.1	धर्मकामार्थान्धृत्या	धर्मकामार्थ{पुं}{2;बहु}	धर्म	इतरेतर-द्वन्द्वः,3.2	इतरेतर-द्वन्द्वः,3.2	धर्म_अर्थ_और_कामों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9972	18	034	1	#FFFF00	assets/graphs/18_034_1.svg
3.2	काम-	8.2	-	काम	काम	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9973	18	034	1	#FFFF00	assets/graphs/18_034_1.svg
3.3	अर्थान्	8.3	-	अर्थ{पुं}{2;बहु}	अर्थ{पुं}{2;बहु}	कर्म,5.1	कर्म,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9974	18	034	1	#93DB70	assets/graphs/18_034_1.svg
4.1	धृत्या	6	0	धृति{स्त्री}{3;एक}	धृति{स्त्री}{3;एक}	करणम्,5.1	करणम्,5.1	धारण-शक्ति_के_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9975	18	034	1	#40E0D0	assets/graphs/18_034_1.svg
5.1	धारयते	9	धारयतेऽर्जुन	धारयता{स्त्री}{1;द्वि}/धारयता{स्त्री}{2;द्वि}/धृ2_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;धृङ्;भ्वादिः}/धृ3_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;धृङ्;तुदादिः}	धृ1_णिच्{कर्तरि;लट्;प्र;एक;आत्मनेपदी;धृञ्_णिच्;भ्वादिः}	-	-	धारण_करता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9976	18	034	1	#FF1975	assets/graphs/18_034_1.svg
6.1	अर्जुन	2	0	अर्जुन{पुं}{8;एक}	अर्जुन{पुं}{8;एक}	सम्बोध्यः,5.1	सम्बोध्यः,5.1	अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9977	18	034	1	#6FFFC3	assets/graphs/18_034_1.svg
7.1	प्रसङ्गेन	7	प्रसङ्गेन	प्रसङ्ग{पुं}{3;एक}	प्रसङ्ग{पुं}{3;एक}	हेतुः,5.1	हेतुः,5.1	अत्यन्त_आसक्ति_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9978	18	034	1	#40E0D0	assets/graphs/18_034_1.svg
8.1	फल-	3.1	फलाकाङ्क्षी	फलाकाङ्क्षिन्{पुं}{1;एक}	फल	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	फल_की_इच्छावाला_मनुष्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9979	18	034	1	#FFFF00	assets/graphs/18_034_1.svg
