anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	न	6	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9d	03	026	1	#FF99FF	assets/graphs/03_026_1.svg
2.1	बुद्धि-	5.1	बुद्धिभेदं	बुद्धि	बुद्धि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	बुद्धि_में_भ्रम_अर्थात्_कर्मों_में_अश्रद्धा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9e	03	026	1	#FFFF00	assets/graphs/03_026_1.svg
2.2	भेदम्	5.2	-	भेद{पुं;2;एक}	भेद{पुं;2;एक}	कर्म,3.1	कर्म,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e9f	03	026	1	#93DB70	assets/graphs/03_026_1.svg
3.1	जनयेत्	7	जनयेदज्ञानां	जन्3_णिच्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जनीँ_णिच्;दिवादिः}	जन्3_णिच्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जनीँ_णिच्;दिवादिः}	अभिहित_कर्ता,8.1;सकर्मकः.1	अभिहित_कर्ता,8.1;सकर्मकः.1	उत्पन्न_करें	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea0	03	026	1	#FF1975	assets/graphs/03_026_1.svg
4.1	अ-	4.1	0।0	अ	अ	नञ्-बहुव्रीहिः,4.2	नञ्-बहुव्रीहिः,4.2;उपपद_तत्पुरुषः,4.2	अज्ञानियों_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea1	03	026	1	#FFFF00	assets/graphs/03_026_1.svg
4.2	ज्ञानाम्	4.2	-	ज्ञ{नपुं;6;बहु}	ज्ञ{नपुं;6;बहु}	षष्ठीसम्बन्धः,2.2	षष्ठीसम्बन्धः,2.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea2	03	026	1	#87CEEB	assets/graphs/03_026_1.svg
5.1	कर्म-	3.1	कर्मसङ्गिनाम्	कर्मन्	कर्मन्	सप्तमी-तत्पुरुषः,5.2	सप्तमी-तत्पुरुषः,5.2	शास्त्रविहितकर्मों_में_आसक्तिवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea3	03	026	1	#FFFF00	assets/graphs/03_026_1.svg
5.2	सङ्गिनाम्	3.2	-	सङ्गिन्{पुं;6;बहु}/सङ्गिन्{नपुं;6;बहु}	सङ्गिन्{नपुं;6;बहु}	विशेषणम्,4.2	विशेषणम्,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea4	03	026	1	#87CEEB	assets/graphs/03_026_1.svg
6.1	जोषयेत्	12	जोषयेत्सर्वकर्माणि	जुष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जुषँ;चुरादिः}/जुष्1_णिच्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जुषीँ;तुदादिः}/जुष्2_णिच्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जुषँ;चुरादिः}	जुष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;जुषँ;चुरादिः}	अभिहित_कर्ता,6.1.2	अभिहित_कर्ता,6.1.2	करवावे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea5	03	026	1	#FF1975	assets/graphs/03_026_1.svg
6.1.1	(सः)	8	-	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,6.1.2	विशेषणम्,6.1.2	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9ea6	03	026	1	#00BFFF	assets/graphs/03_026_1.svg
