anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	समः	5	समः	सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक}	सम{पुं;1;एक}	विधेय_विशेषणम्,10.2	विशेषणम्,10.2#विशेषणम्,9.1#क्रियाविशेषणम्,7.2#विधेय_विशेषणम्,10.2	समान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8a	12	018	1	#00BFFF	assets/graphs/12_018_1.svg
2.1	शत्रौ	1	शत्रौ	शत्रु{पुं;7;एक}	शत्रु{पुं;7;एक}	समुच्चितः,11.1	विषयाधिकरणम्,9.1#समुच्चितः,4.1#अधिकरणम्,7.2#समुच्चितः,11.1	शत्रु_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8b	12	018	1	#C6E2EB	assets/graphs/12_018_1.svg
3.1	च	2	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चितः,5.1#सम्बन्धः,2.1#समुच्चय_द्योतकः,11.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8c	12	018	1	#FF99FF	assets/graphs/12_018_1.svg
4.1	मित्रे	3	मित्रे	मित्र{पुं;7;एक}/मित्र{नपुं;7;एक}	मित्र{पुं;7;एक}	समुच्चितः,11.1	विषयाधिकरणम्,9.1#अधिकरणम्,7.2#समुच्चितः,11.1	सूर्य_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8d	12	018	1	#C6E2EB	assets/graphs/12_018_1.svg
5.1	च	4	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1#समुच्चय_द्योतकः,11.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8e	12	018	1	#FF99FF	assets/graphs/12_018_1.svg
6.1	तथा	6	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,7.2	समुच्चय_द्योतकः,5.1#क्रियाविशेषणम्,7.2#सम्बन्धः,7.2	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d8f	12	018	1	#FF99FF	assets/graphs/12_018_1.svg
7.1	मान-	7.1	मानापमानयोः	मान(मा1;ल्युट्;अदादिः)}/मान(मा2{ल्युट्;जुहोत्यादिः)}/मान(मि1{ल्युट्;स्वादिः)}/मान(मी2{ल्युट्;क्र्यादिः)	मान(मा1;ल्युट्;अदादिः)	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d90	12	018	1	#FFFF00	assets/graphs/12_018_1.svg
7.2	अपमानयोः	7.2	--	अपमान{नपुं;6;द्वि(अप_मा1;ल्युट्;अदादिः)}/अपमान{नपुं;7;द्वि(अप_मा1;ल्युट्;अदादिः)}/अपमान{नपुं;6;द्वि(अप_मे1;ल्युट्;भ्वादिः)}/अपमान{नपुं;7;द्वि(अप_मे1;ल्युट्;भ्वादिः)}/अपमाना{स्त्री;6;द्वि}/अपमाना{स्त्री;7;द्वि}	अपमान{नपुं;6;द्वि(अप_मा1;ल्युट्;अदादिः)}	विषयाधिकरणम्,11.1	विषयाधिकरणम्,9.1#तुलना_बिन्दुः,9.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#विषयाधिकरणम्,11.1	अपमानों_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d91	12	018	1	#87CEEB	assets/graphs/12_018_1.svg
8.1	शीत-	8.1	शीतोष्णसुखदुःखेषु	शीत	शीत	इतरेतर-द्वन्द्वः,8.2	इतरेतर-द्वन्द्वः,8.2	शीत-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d92	12	018	1	#FFFF00	assets/graphs/12_018_1.svg
8.2	उष्ण-	8.2	--	उष्ण	उष्ण	इतरेतर-द्वन्द्वः,8.3	इतरेतर-द्वन्द्वः,8.3	उष्ण-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d93	12	018	1	#FFFF00	assets/graphs/12_018_1.svg
8.3	सुख-	8.3	--	सुख	सुख	इतरेतर-द्वन्द्वः,8.4	इतरेतर-द्वन्द्वः,8.4	सुख-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d94	12	018	1	#FFFF00	assets/graphs/12_018_1.svg
8.4	दुःखेषु	8.4	--	दुःख{नपुं;7;बहु}/दुःख{पुं;7;बहु}	दुःख{नपुं;7;बहु}	विषयाधिकरणम्,11.1	विषयाधिकरणम्,9.1#विषयाधिकरणम्,11.1	दुःखों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d95	12	018	1	#C6E2EB	assets/graphs/12_018_1.svg
9.1	समः	9	समः	सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक}	सम{पुं;1;एक}	विधेय_विशेषणम्,10.2	विशेषणम्,10.2#क्रियाविशेषणम्,7.2#विधेय_विशेषणम्,10.2	समान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d96	12	018	1	#00BFFF	assets/graphs/12_018_1.svg
10.1	सङ्ग-	10.1	सङ्गविवर्जितः	सङ्ग	सङ्ग	तॄतीया-तत्पुरुषः,10.2	तॄतीया-तत्पुरुषः,10.2	सङ्ग-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d97	12	018	1	#FFFF00	assets/graphs/12_018_1.svg
10.2	विवर्जितः	10.2	--	विवर्जित{पुं;1;एक}	विवर्जित{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	परित्यक्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08d98	12	018	1	#00BFFF	assets/graphs/12_018_1.svg
