anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	न	7	न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,2.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97db	18	010	1	#FF99FF	assets/graphs/18_010_1.svg
2.1	द्वेष्टि	8	द्वेष्ट्यकुशलं	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	द्वेष_करता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97dc	18	010	1	#FF1975	assets/graphs/18_010_1.svg
3.1	अ-	5.1	0	अकुशल{पुं}{2;एक}/अकुशल{नपुं}{1;एक}/अकुशल{नपुं}{2;एक}	न	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	अकुशल	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97dd	18	010	1	#FFFF00	assets/graphs/18_010_1.svg
3.2	कुशलम्	5.2	-	-	कुशल{नपुं}{2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97de	18	010	1	#93DB70	assets/graphs/18_010_1.svg
4.1	कर्म	6	कर्म	कर्मन्{नपुं}{1;एक}/कर्मन्{नपुं}{2;एक}	कर्मन्{नपुं}{2;एक}	कर्म,2.1	कर्म,2.1	कर्म_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97df	18	010	1	#93DB70	assets/graphs/18_010_1.svg
5.1	कुशले	9	कुशले	कुशल{पुं}{7;एक}/कुशल{नपुं}{1;द्वि}/कुशल{नपुं}{2;द्वि}/कुशल{नपुं}{7;एक}/कुशला{स्त्री}{1;द्वि}/कुशला{स्त्री}{2;द्वि}	कुशल{नपुं}{7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	कुशल_कर्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e0	18	010	1	#C6E2EB	assets/graphs/18_010_1.svg
6.1	न	10	नानुषज्जते	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e1	18	010	1	#FF99FF	assets/graphs/18_010_1.svg
7.1	अनुषज्जते	11	0	अनुषज्जते	अनु_सस्ज्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;अनु_षस्जँ;भ्वादिः}	समुच्चितः,2.1	समुच्चितः,2.1	आसक्त_होता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e2	18	010	1	#FF1975	assets/graphs/18_010_1.svg
7.1.1	(च)	12	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	(और)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e3	18	010	1	#FF99FF	assets/graphs/18_010_1.svg
8.1	त्यागी	4	त्यागी	त्यागिन्{पुं}{1;एक}	त्यागिन्{पुं}{1;एक}	कर्ता,2.1	कर्ता,2.1	सच्चा_त्यागी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e4	18	010	1	#00BFFF	assets/graphs/18_010_1.svg
9.1	सत्त्व-	1.1	सत्त्वसमाविष्टो	सत्त्वसमाविष्ट{पुं}{1;एक}	सत्त्व	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	शुद्ध_सत्त्वगुण_से_युक्त_पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e5	18	010	1	#FFFF00	assets/graphs/18_010_1.svg
9.2	समाविष्टः	1.2	-	-	सम्_आङ्_विष्2{कृत्_प्रत्ययः:क्त;सम्_आङ्_विषॢँ;जुहोत्यादिः;पुं}{1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e6	18	010	1	#00BFFF	assets/graphs/18_010_1.svg
10.1	मेधावी	3	मेधावी	मेधाविन्{पुं}{1;एक}	मेधाविन्{पुं}{1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	बुद्धिमान्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e7	18	010	1	#00BFFF	assets/graphs/18_010_1.svg
11.1	छिन्न-	2.1	छिन्नसंशयः	छिन्नसंशय{पुं}{1;एक}	छिन्न	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	संशयरहित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e8	18	010	1	#FFFF00	assets/graphs/18_010_1.svg
11.2	संशयः	2.2	-	-	संशय{पुं}{1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97e9	18	010	1	#00BFFF	assets/graphs/18_010_1.svg
