anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	मत्-	1.1	मन्मना	मन्मन{पुं}{1;बहु}/मन्मन{पुं}{8;बहु}	मत्	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	मुझमें_मनवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bc8	18	065	1	#FFFF00	assets/graphs/18_065_1.svg
1.2	मनाः	1.2	-	-	मन{पुं}{1;बहु}	समुच्चितः,4.2	समुच्चितः,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bc9	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
2.1	भव	5	भव	भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भू;भ्वादिः}	भू1{कर्तरि;लोट्;म;एक;परस्मैपदी;भू;भ्वादिः}	-	-	बनो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bca	18	065	1	#FF1975	assets/graphs/18_065_1.svg
3.1	मद्-	2.1	मद्भक्तो	मद्भक्त{पुं}{1;एक}	अस्मद्	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	मेरा_भक्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bcb	18	065	1	#FFFF00	assets/graphs/18_065_1.svg
3.2	भक्तः	2.2	-	-	भक्त{पुं}{1;एक}	समुच्चितः,4.2	समुच्चितः,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bcc	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
4.1	मद्-	3.1	मद्याजी	अस्मद्	अस्मद्	उपपद-तत्पुरुषः,4.2	उपपद-तत्पुरुषः,4.2	मेरा_पूजन_करनेवाला	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bcd	18	065	1	#FFFF00	assets/graphs/18_065_1.svg
4.2	याजी	3.2	-	याजि{पुं}{1;द्वि}/याजि{पुं}{2;द्वि}/याजि{स्त्री}{1;द्वि}/याजि{स्त्री}{2;द्वि}/याजी{स्त्री}{1;एक}/याजिन्{पुं}{1;एक}	याजिन्{पुं}{1;एक}	कर्ता,2.1	कर्ता,2.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bce	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
5.1	माम्	7	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,6.1	कर्म,6.1	मुझको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bcf	18	065	1	#93DB70	assets/graphs/18_065_1.svg
6.1.1	(त्वम्)	6	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,6.1	कर्ता,6.1	(तू)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd1	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
6.1	नमस्कुरु	8	नमस्कुरु	नमस्_कृ3{कर्तरि;लोट्;म;एक;उभयपदी;डुकृञ्;तनादिः}	नमस्_कृ3{कर्तरि;लोट्;म;एक;उभयपदी;नमस्_डुकृञ्;तनादिः}	अभिहित_कर्ता,6.1.1;सकर्मकः.1	अभिहित_कर्ता,6.1.1;सकर्मकः.1	प्रणाम_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd0	18	065	1	#FF1975	assets/graphs/18_065_1.svg
7.1	माम्	10	मामेवैष्यसि	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,9.1	कर्म,9.1	मुझे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd2	18	065	1	#93DB70	assets/graphs/18_065_1.svg
8.1	एव	11	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd3	18	065	1	#FF99FF	assets/graphs/18_065_1.svg
9.1.1	(त्वम्)	9	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,9.1	कर्ता,9.1	(तू)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd5	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
9.1	एष्यसि	12	0	इ1{कर्तरि;लृट्;म;एक;परस्मैपदी;इण्;अदादिः}	इ1{कर्तरि;लृट्;म;एक;परस्मैपदी;इण्;अदादिः}	अभिहित_कर्ता,9.1.1;सकर्मकः.1	अभिहित_कर्ता,9.1.1;सकर्मकः.1	प्राप्त_होगा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd4	18	065	1	#FF1975	assets/graphs/18_065_1.svg
10.1	सत्यम्	15	सत्यं	सत्यम्{अव्य}/सत्य{पुं}{2;एक}/सत्य{नपुं}{1;एक}/सत्य{नपुं}{2;एक}	सत्य{नपुं}{2;एक}	कर्म,12.1	कर्म,12.1	सत्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd6	18	065	1	#93DB70	assets/graphs/18_065_1.svg
11.1	ते	14	ते	तद्{पुं}{1;बहु}/तद्{स्त्री}{1;द्वि}/तद्{स्त्री}{2;द्वि}/तद्{नपुं}{1;द्वि}/तद्{नपुं}{2;द्वि}/युष्मद्{4;एक}/युष्मद्{6;एक}	युष्मद्{4;एक}	सम्प्रदानम्,12.1	सम्प्रदानम्,12.1	तुझसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd7	18	065	1	#B0E2FF	assets/graphs/18_065_1.svg
12.1.1	(अहम्)	13	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,12.1	कर्ता,12.1	(मैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd9	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
12.1	प्रतिजाने	16	प्रतिजाने	प्रतिजाने	प्रति_ज्ञा2{कर्तरि;लट्;उ;एक;आत्मनेपदी;प्रति_ज्ञा;क्र्यादिः}	अभिहित_कर्ता,12.1.1	अभिहित_कर्ता,12.1.1	प्रतिज्ञा_करता_हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bd8	18	065	1	#FF1975	assets/graphs/18_065_1.svg
13.1	प्रियः	19	प्रियोऽसि	प्री{नपुं}{5;एक}/प्री{नपुं}{6;एक}/प्रिय{पुं}{1;एक}	प्रिय{पुं}{1;एक}	कर्तृसमानाधिकरणम्,14.1	कर्तृसमानाधिकरणम्,14.1	अत्यन्त_प्रिय	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bda	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
14.1	असि	20	0	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,15.1.1;अकर्मकः.1	अभिहित_कर्ता,15.1.1;अकर्मकः.1	है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bdb	18	065	1	#FF1975	assets/graphs/18_065_1.svg
15.1.1	(त्वम्)	17	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,14.1	कर्ता,14.1	(तू)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bdd	18	065	1	#00BFFF	assets/graphs/18_065_1.svg
15.1	मे	18	मे	अस्मद्{6;एक}	अस्मद्{6;एक}	षष्ठीसम्बन्धः,13.1	षष्ठीसम्बन्धः,13.1	मेरा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bdc	18	065	1	#87CEEB	assets/graphs/18_065_1.svg
16.1	(च)	4	(च{अव्य})	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,4.2	समुच्चय_द्योतकः,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bde	18	065	1	#FF99FF	assets/graphs/18_065_1.svg
