anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	कार्यम्	9	कार्यम्	कार्य{पुं;2;एक}/कार्य{नपुं;1;एक}/कार्य{नपुं;2;एक}	कार्य{पुं;1;एक}	वाक्यकर्म,7.1	वाक्यकर्म,7.1	कार्य_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97ca	18	009	1	#00BFFF	assets/graphs/18_009_1.svg
2.1	इति	10	इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,1.1	वाक्यकर्म_द्योतकः,7.1	ऐसा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97cb	18	009	1	#FF99FF	assets/graphs/18_009_1.svg
3.1	एव	11	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97cc	18	009	1	#FF99FF	assets/graphs/18_009_1.svg
4.1	यत्	7	यत्	यद्{सर्व;पुं;1;एक}	यद्{सर्व;पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	कि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97cd	18	009	1	#00BFFF	assets/graphs/18_009_1.svg
5.1	कर्म	8	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;1;एक}	कर्म,1.1	विशेषणम्,11.1#कर्म,10.1#कर्म,7.1	कर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97ce	18	009	1	#00BFFF	assets/graphs/18_009_1.svg
6.1	नियतं	12	नियतं	नियत{पुं;2;एक(नि_यत्1;घञ्;भ्वादिः)}/नियत{नपुं;1;एक(नि_यत्1;घञ्;भ्वादिः)}	नियत{नपुं;2;एक(नि_यत्1;घञ्;भ्वादिः)}	क्रियाविशेषणम्,7.1	विशेषणम्,11.1#विशेषणम्,9.1#कर्म,10.1#विशेषणम्,5.1#क्रियाविशेषणम्,7.1	नियत_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97cf	18	009	1	#93DB70	assets/graphs/18_009_1.svg
7.1	क्रियते	13	क्रियते	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	-	-	किया_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97d0	18	009	1	#FF1975	assets/graphs/18_009_1.svg
8.1	अर्जुन	1	अर्जुन	अर्जुन{पुं;8;एक}	अर्जुन{पुं;8;एक}	सम्बोध्यः,7.1	सम्बोध्यः,7.1	अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97d1	18	009	1	#6FFFC3	assets/graphs/18_009_1.svg
9.1	सङ्गं	2	सङ्गं	सङ्ग{पुं;2;एक}	सङ्ग{पुं;2;एक}	कर्म,10.1	कर्म,10.1	साथ_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97d2	18	009	1	#93DB70	assets/graphs/18_009_1.svg
10.1	त्यक्त्वा	6	त्यक्त्वा	त्यज्1{अव्य;क्त्वा;भ्वादिः}	त्यज्1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	छोड_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a97d3	18	009	1	#FF99FF	assets/graphs/18_009_1.svg
