anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	एवम्	4	एवं	एवम्{अव्य}	एवम्{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	इस_प्रकार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c4	04	015	1	#FF99FF	assets/graphs/04_015_1.svg
2.1	ज्ञात्वा	5	ज्ञात्वा	ज्ञा1{कृत्_प्रत्ययः:क्त्वा;ज्ञा;भ्वादिः}/ज्ञा2{कृत्_प्रत्ययः;क्त्वा;ज्ञा;क्र्यादिः}	ज्ञा2{कृत्_प्रत्ययः;क्त्वा;ज्ञा;क्र्यादिः}	पूर्वकालः,3.1	पूर्वकालः,3.1	जानकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c5	04	015	1	#FF99FF	assets/graphs/04_015_1.svg
3.1	कृतम्	7	कृतं	कृत्{पुं;2;एक}/कृत{पुं;2;एक}/कृत{नपुं;1;एक}/कृत{नपुं;2;एक}/कृ3{कृत्_प्रत्ययः:क्त;डुकृञ्;तनादिः;नपुं;1;एक}	कृ3{कृत्_प्रत्ययः:क्त;डुकृञ्;तनादिः;नपुं;1;एक}	अभिहित_कर्म,7.1	अभिहित_कर्म,7.1	किये_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c6	04	015	1	#00BFFF	assets/graphs/04_015_1.svg
4.1	कर्म	6	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,3.1	कर्म,3.1	कर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c7	04	015	1	#93DB70	assets/graphs/04_015_1.svg
5.1	पूर्वैः	1	पूर्वैरपि	पूर्व{पुं;3;बहु}/पूर्व{नपुं;3;बहु}/पूर्व{पुं;3;बहु}/पूर्व{नपुं;3;बहु}	पूर्व{पुं;3;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	पूर्वकाल_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c8	04	015	1	#40E0D0	assets/graphs/04_015_1.svg
6.1	अपि	3	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0c9	04	015	1	#FF99FF	assets/graphs/04_015_1.svg
7.1	मुमुक्षुभिः	2	मुमुक्षुभिः	मुमुक्षु{पुं;3;बहु}	मुमुक्षु{पुं;3;बहु}	कर्ता,3.1;कर्ता,2.1	कर्ता,3.1;कर्ता,2.1	मुमुक्षुओं_ने	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0ca	04	015	1	#40E0D0	assets/graphs/04_015_1.svg
8.1	कुरु	15	कुरु	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;डुकृञ्;तनादिः}	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0cb	04	015	1	#FF1975	assets/graphs/04_015_1.svg
9.1	कर्म	13	कर्मैव	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	कर्मों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0cc	04	015	1	#93DB70	assets/graphs/04_015_1.svg
10.1	एव	14	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0cd	04	015	1	#FF99FF	assets/graphs/04_015_1.svg
