anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यान्ति	3	यान्ति	यात्{नपुं}{1;बहु}/यात्{नपुं}{2;बहु}/यात्{नपुं}{8;बहु}/या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,2.1;सकर्मकः.1	अभिहित_कर्ता,2.1;सकर्मकः.1	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a1	09	025	1	#FF1975	assets/graphs/09_025_1.svg
2.1	देव-	1.1	देवव्रता	देव	देव	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	देवताओं_को_पूजनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a2	09	025	1	#FFFF00	assets/graphs/09_025_1.svg
2.2	व्रताः	1.2	-	व्रत{पुं}{1;बहु}/व्रत{पुं}{8;बहु}	व्रत{पुं}{1;बहु}	कर्ता,1.1	कर्ता,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a3	09	025	1	#00BFFF	assets/graphs/09_025_1.svg
3.1	देवान्	2	देवान्पितॄन्यान्ति	देव{पुं}{2;बहु}	देव{पुं}{2;बहु}	कर्म,1.1	कर्म,1.1	देवताओं_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a4	09	025	1	#93DB70	assets/graphs/09_025_1.svg
4.1	पितॄन्	5	0	पितृ{पुं}{2;बहु}	पितृ{पुं}{2;बहु}	कर्म,5.1	कर्म,5.1	पितरों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a5	09	025	1	#93DB70	assets/graphs/09_025_1.svg
5.1	यान्ति	6	0	यात्{नपुं}{1;बहु}/यात्{नपुं}{2;बहु}/यात्{नपुं}{8;बहु}/या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,6.1;सकर्मकः.1	अभिहित_कर्ता,6.1;सकर्मकः.1	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a6	09	025	1	#FF1975	assets/graphs/09_025_1.svg
6.1	पितृ-	4.1	पितृव्रताः	पितृ	पितृ	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	पितरों_को_पूजनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a7	09	025	1	#FFFF00	assets/graphs/09_025_1.svg
6.2	व्रताः	4.2	-	व्रत{पुं}{1;बहु}/व्रत{पुं}{8;बहु}	व्रत{पुं}{1;बहु}	कर्ता,5.1	कर्ता,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a8	09	025	1	#00BFFF	assets/graphs/09_025_1.svg
7.1	भूतानि	8	भूतानि	भूत{नपुं}{1;बहु}/भूत{नपुं}{2;बहु}/भूत{नपुं}{8;बहु}	भूत{नपुं}{2;बहु}	कर्म,8.1	कर्म,8.1	भूतों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082a9	09	025	1	#93DB70	assets/graphs/09_025_1.svg
8.1	यान्ति	9	यान्ति	यात्{नपुं}{1;बहु}/यात्{नपुं}{2;बहु}/यात्{नपुं}{8;बहु}/या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,9.1;सकर्मकः.1	अभिहित_कर्ता,9.1;सकर्मकः.1	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082aa	09	025	1	#FF1975	assets/graphs/09_025_1.svg
9.1	भूत-	7.1	भूतेज्या	भूत	भूत	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	भूतों_को_पूजनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082ab	09	025	1	#FFFF00	assets/graphs/09_025_1.svg
9.2	इज्याः	7.2	-	इज्य{पुं}{1;बहु}/इज्य{पुं}{8;बहु}/इज्या{स्त्री}{1;बहु}/इज्या{स्त्री}{2;बहु}/इज्या{स्त्री}{8;बहु}	इज्य{पुं}{1;बहु}	कर्ता,8.1	कर्ता,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082ac	09	025	1	#00BFFF	assets/graphs/09_025_1.svg
10.1	यान्ति	13	यान्ति	यात्{नपुं}{1;बहु}/यात्{नपुं}{2;बहु}/यात्{नपुं}{8;बहु}/या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	या1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;या;अदादिः}	अभिहित_कर्ता,11.1;सकर्मकः.1	अभिहित_कर्ता,11.1;सकर्मकः.1	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777e356d5e31353e082ad	09	025	1	#FF1975	assets/graphs/09_025_1.svg
