anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	आ-	2.1	आब्रह्मभुवनाल्लोकाः	आङ्	आङ्	कर्मप्रवचनीयः,1.2	कर्मप्रवचनीयः,1.2	ब्रह्मलोकपर्यन्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad1	08	016	1	#FFFF00	assets/graphs/08_016_1.svg
1.2	ब्रह्म-	2.2	-	ब्रह्मन्	ब्रह्मन्	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad2	08	016	1	#FFFF00	assets/graphs/08_016_1.svg
1.3	भुवनात्	2.3	-	भुवन{नपुं;5;एक}	भुवन{नपुं;5;एक}	कर्मप्रवचनीय_अन्वितः,4.1.1	कर्मप्रवचनीय_अन्वितः,4.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad3	08	016	1	#B4FFB4	assets/graphs/08_016_1.svg
2.1	लोकाः	3	0	लोक{पुं;1;बहु}	लोक{पुं;1;बहु}	कर्ता,4.1.1	कर्ता,4.1.1	सब_लोक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad4	08	016	1	#00BFFF	assets/graphs/08_016_1.svg
3.1	पुनरावर्तिनः	4	पुनरावर्तिनोऽर्जुन	पुनरावर्तिन्{पुं;1;बहु}/पुनरावर्तिन्{पुं;2;बहु}/पुनरावर्तिन्{पुं;5;एक}/पुनरावर्तिन्{पुं;6;एक}/पुनरावर्तिन्{नपुं;5;एक}/पुनरावर्तिन्{नपुं;6;एक}	पुनरावर्तिन्{पुं;1;बहु}	विधेय_विशेषणम्,4.1.1	विधेय_विशेषणम्,4.1.1	पुनरावर्ती	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad5	08	016	1	#00BFFF	assets/graphs/08_016_1.svg
4.1.1	(सन्ति)	5	(0)	सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	(हैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad7	08	016	1	#FF1975	assets/graphs/08_016_1.svg
4.1	अर्जुन	1	0	अर्जुन{पुं;8;एक}	अर्जुन{पुं;8;एक}	सम्बोध्यः,4.1.1	सम्बोध्यः,4.1.1	हे_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad6	08	016	1	#6FFFC3	assets/graphs/08_016_1.svg
5.1	माम्	7	मामुपेत्य	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,6.1	कर्म,6.1	मुझको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad8	08	016	1	#93DB70	assets/graphs/08_016_1.svg
6.1	उपेत्य	8	0	उपेत्य{पुं;8;एक}/उपेत्य{नपुं;8;एक}/उप_इण्{कृत्_प्रत्ययः:ल्यप्;उप_इण्;अदाडिः}/उप_इ1{कृत्_प्रत्ययः;ल्यप्;इण्;अदादिः}	उप_इ1{कृत्_प्रत्ययः;ल्यप्;इण्;अदादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	प्राप्त_होकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaad9	08	016	1	#FF99FF	assets/graphs/08_016_1.svg
7.1	तु	9	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	परंतु	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaada	08	016	1	#FF99FF	assets/graphs/08_016_1.svg
8.1	कौन्तेय	6	कौन्तेय	कौन्तेय{पुं;8;एक}	कौन्तेय{पुं;8;एक}	सम्बोध्यः,11.1	सम्बोध्यः,11.1	हे_कुन्तीपुत्र	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaadb	08	016	1	#6FFFC3	assets/graphs/08_016_1.svg
9.1	पुनर्जन्म	10	पुनर्जन्म	पुनर्जन्मन्{नपुं;1;एक}/पुनर्जन्मन्{नपुं;2;एक}	पुनर्जन्मन्{नपुं;1;एक}	कर्ता,11.1	कर्ता,11.1	पुनर्जन्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaadc	08	016	1	#00BFFF	assets/graphs/08_016_1.svg
10.1	न	11	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaadd	08	016	1	#FF99FF	assets/graphs/08_016_1.svg
11.1	विद्यते	12	विद्यते	विद्यता{स्त्री;1;द्वि}/विद्यता{स्त्री;2;द्वि}/विद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;अदादिः}/विद्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्2{भावे;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}/विद्4{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदँ;रुधादिः}/विद्3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;विदॢँ;तुदादिः}	विद्2{कर्तरि;लट्;प्र;एक;आत्मनेपदी;विदँ;दिवादिः}	अभिहित_कर्ता,9.1	अभिहित_कर्ता,9.1	होता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aaade	08	016	1	#FF1975	assets/graphs/08_016_1.svg
