anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यदा	1	यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,2.1	कालाधिकरणम्,6.1#कालाधिकरणम्,2.1	जब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe3	02	058	1	#FF99FF	assets/graphs/02_058_1.svg
2.1	संहरते	5	संहरते	सम्_हृ1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}/संहरत्{पुं;4;एक(सम्_हृ1;शतृ_लट्;भ्वादिः)}/संहरत्{नपुं;4;एक(सम्_हृ1;शतृ_लट्;भ्वादिः)}/संहरत्{पुं;4;एक(सम्_हृ2;शतृ_लट्;जुहोत्यादिः)}/संहरत्{नपुं;4;एक(सम्_हृ2;शतृ_लट्;जुहोत्यादिः)}	सम्_हृ1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक	प्रयोजनम्1,6.1	समेट_लेता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe4	02	058	1	#FF1975	assets/graphs/02_058_1.svg
3.1	च	10	चायं	च{अव्य}	च{अव्य}	सम्बन्धः,2.1	सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	च1	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe5	02	058	1	#FF99FF	assets/graphs/02_058_1.svg
4.1	अयम्	2	-	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	अय{पुं;1;एक}	कर्ता,2.1;नित्यसम्बन्धः,11.1	कर्म,6.1#कर्म,2.1#विशेषणम्,5.1#कर्ता,2.1	चलना	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe6	02	058	1	#00BFFF	assets/graphs/02_058_1.svg
5.1	कूर्मः	3	कूर्मोऽङ्गानीव	कूर्म{पुं;1;एक}	कूर्म{पुं;1;एक}	कर्ता,6.1.1	उपमानम्,4.1#कर्ता,2.1	कछुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe7	02	058	1	#00BFFF	assets/graphs/02_058_1.svg
6.1	अङ्गानि	4	-	अङ्ग{नपुं;1;बहु}/अङ्ग{नपुं;2;बहु}/अग्2{कर्तरि;लोट्;उ;एक;परस्मैपदी;भ्वादिः}/अङ्ग{नपुं;8;बहु}	अङ्ग{नपुं;2;बहु}	कर्म,6.1.1	उपमानम्,9.1#उपमानम्,4.1#कर्म,2.1#उपमानम्,5.1	अङ्ग	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe8	02	058	1	#93DB70	assets/graphs/02_058_1.svg
6.1.1	संहरते	11	-	सम्_हृ1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}/संहरत्{पुं;4;एक(सम्_हृ1;शतृ_लट्;भ्वादिः)}/संहरत्{नपुं;4;एक(सम्_हृ1;शतृ_लट्;भ्वादिः)}/संहरत्{पुं;4;एक(सम्_हृ2;शतृ_लट्;जुहोत्यादिः)}/संहरत्{नपुं;4;एक(सम्_हृ2;शतृ_लट्;जुहोत्यादिः)}	सम्_हृ1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	उपमानम्,2.1	उपमानम्,2.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fe9	02	058	1	#FF1975	assets/graphs/02_058_1.svg
7.1	इव	6	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1.1	उत्प्रेक्षा_द्योतकः,6.1#उपमान_द्योतकः,6.1#उपमान_द्योतकः,6.1.1#उत्प्रेक्षा_द्योतकः,6.1.1	जैसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fea	02	058	1	#FF99FF	assets/graphs/02_058_1.svg
8.1	सर्वशः	7	सर्वशः	सर्वशः{अव्य}	सर्वशः{अव्य}	क्रियाविशेषणम्,2.1	विशेषणम्,10.2#विशेषणम्,9.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,2.1	पूर्णतः	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07feb	02	058	1	#FF99FF	assets/graphs/02_058_1.svg
9.1	इन्द्रियाणि	8	इन्द्रियाणीन्द्रियार्थेभ्यस्तस्य	इन्द्रिय{नपुं;1;बहु}/इन्द्रिय{नपुं;2;बहु}/इन्द्रिय{नपुं;8;बहु}	इन्द्रिय{नपुं;2;बहु}	कर्म,2.1	उपमानम्,4.1#कर्म,6.1#कर्म,2.1#उपमानम्,5.1	इन्द्रियों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fec	02	058	1	#93DB70	assets/graphs/02_058_1.svg
10.1	इन्द्रिय-	9.1	-	इन्द्रिय	इन्द्रिय	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	इन्द्रिय-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fed	02	058	1	#FFFF00	assets/graphs/02_058_1.svg
10.2	अर्थेभ्यः	9.2	--	अर्थ{पुं;4;बहु}/अर्थ{पुं;5;बहु}/अर्थ{नपुं;4;बहु}/अर्थ{नपुं;5;बहु}	अर्थ{पुं;5;बहु}	अपादानम्,2.1	हेतुः5,6.1#हेतुः5,2.1#अपादानम्,2.1#सुप्_समुच्चितः,2.1#प्रयोजनम्1,6.1#प्रयोजनम्1,2.1	अर्थों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fee	02	058	1	#B4FFB4	assets/graphs/02_058_1.svg
11.1	तस्य	12	-	तद्{पु;6;एक}/तद्{नपुं;6;एक}	तद्{पु;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07fef	02	058	1	#87CEEB	assets/graphs/02_058_1.svg
12.1	प्रज्ञा	13	प्रज्ञा	प्रज्ञा{स्‍त्री;1;एक}	प्रज्ञा{स्‍त्री;1;एक}	कर्ता,13.1.1	कर्ता,13.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07ff0	02	058	1	#00BFFF	assets/graphs/02_058_1.svg
13.1.1	(भवति)	15	-	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,12.1;अकर्मक	अभिहित_कर्ता,12.1;अकर्मक	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07ff2	02	058	1	#FF1975	assets/graphs/02_058_1.svg
13.1	प्रतिष्ठिता	14	प्रतिष्ठिता	प्रति_ष्था{स्त्री;क्त;ष्था;भ्वादिः(प्रतिष्ठि;तल्;ना;स्त्री;1;एक)}/प्रति_ष्था1{क्त;ष्था;भ्वादिः(प्रतिष्ठिता;ना;स्त्री;1;एक)}	प्रति_ष्था1{क्त;ष्था;भ्वादिः(प्रतिष्ठिता;ना;स्त्री;1;एक)}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779e56d5e31353e07ff1	02	058	1	#00BFFF	assets/graphs/02_058_1.svg
