anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	त्रिविधम्	6	त्रिविधम्	त्रिविध{पुं;1;एक}	त्रिविध{पुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	तीन_प्रकार_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095d5	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
2.1	नरकस्य	9	नरकस्य	नरक{पुं;6;एक}	नरक{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,1.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1	नरक_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095d6	16	021	1	#87CEEB	assets/graphs/16_021_1.svg
3.1	इदम्	5	इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1#विशेषणम्,12.1#विशेषणम्,5.1#विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,7.1	यह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095d7	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
4.1	द्वारम्	10	द्वारम्	द्वार{नपुं;1;एक}/द्वार{नपुं;2;एक}	द्वार{नपुं;1;एक}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	द्वार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095d8	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
5.1	नाशनम्	8	नाशनम्	नाशन{पुं;2;एक}/नाशन{नपुं;1;एक}/नाशन{नपुं;2;एक}	नाशन{नपुं;1;एक}	कर्ता,7.1	कर्ता_बे_वेर्ब्स्,7.1#कर्ता,7.1	नाश_करनेवाले_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095d9	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
6.1	आत्मनः	7	आत्मनः	आत्मन्{पुं;2;बहु}/आत्मन्{पुं;5;एक}/आत्मन्{पुं;6;एक}	आत्मन्{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	आत्माओं_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095da	16	021	1	#87CEEB	assets/graphs/16_021_1.svg
7.1	(अस्ति)	11	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095db	16	021	1	#FF1975	assets/graphs/16_021_1.svg
8.1	कामः	1	कामः	काम{पुं;1;एक}	काम{पुं;1;एक}	घटकः,1.1	घटकः,1.1	काम	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095dc	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
9.1	क्रोधः	2	क्रोधः	क्रोध{पुं;1;एक}	क्रोध{पुं;1;एक}	घटकः,1.1	घटकः,1.1	क्रोध	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095dd	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
9.2	तथा	3	तथा	तथा{अव्य}	तथा{अव्य}	घटक_द्योतकः,1.1	घटक_द्योतकः,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095de	16	021	1	#FF99FF	assets/graphs/16_021_1.svg
10.1	लोभः	4	लोभः	लोभ{पुं;1;एक}	लोभ{पुं;1;एक}	घटकः,1.1	घटकः,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095df	16	021	1	#00BFFF	assets/graphs/16_021_1.svg
11.1	तस्मात्	12	तस्मात्	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;पुं;5;एक}	कार्य_द्योतकः,14.1	कार्य_द्योतकः,14.1	उससे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095e0	16	021	1	#B4FFB4	assets/graphs/16_021_1.svg
12.1	एतत्	13	एतत्	एतद्{सर्वनाम;नपुं;1;एक}/एतद्{सर्वनाम;नपुं;2;एक}	एतद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,13.1	विशेषणम्,13.1#कर्म,14.1#कर्ता,14.1	यह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095e1	16	021	1	#93DB70	assets/graphs/16_021_1.svg
13.1	त्रयम्	14	त्रयम्	त्रय{पुं;2;एक}/त्रय{नपुं;1;एक}/त्रय{नपुं;2;एक}	त्रय{पुं;2;एक}	कर्म,14.1	कर्म,14.1#कर्ता,14.1	तिगुने_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095e2	16	021	1	#93DB70	assets/graphs/16_021_1.svg
14.1	त्यजेत्	15	त्यजेत्	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	छोडे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095e3	16	021	1	#FF1975	assets/graphs/16_021_1.svg
