anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	निर्-	1.1	निर्मानमोहा	निर्-अव्य	निर्-अव्य	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	जिनका_मान_और_मोह_नष्ट_हो_गया_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092f5	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
1.2	मान-	1.2	निर्मानमोहा	मान-	मान-	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	जिनका_मान_और_मोह_नष्ट_हो_गया_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092f6	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
1.3	मोहाः	1.3	मोह{पुं}{1;बहु}	मोह{पुं}{1;बहु}	मोह{पुं}{1;बहु}	समुच्चितः,9.2	समुच्चितः,9.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092f7	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
2.1	जित-	2.1	जितसङ्गदोषा	जितसङ्ग	जित	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	जिन्होंने_आसक्तिरूप_दोष_को_जीत_लिया_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092f8	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
2.2	सङ्ग-	2.2	-	दोष{पुं}{1;बहु}/दोषा{स्त्री}{1;बहु}/दोषा{स्त्री}{2;बहु}	सङ्ग	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092f9	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
2.3	दोषाः	2.3	-	-	दोष{पुं}{1;बहु}	समुच्चितः,9.2	समुच्चितः,9.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092fa	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
3.1	अधि-	3.1	अध्यात्मनित्या	अध्यात्म	अध्यात्म	अव्ययीभावः,3.2	अव्ययीभावः,3.2	जिनकी_परमात्मा_के_स्वरूप_में_नित्य_स्थिति_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092fb	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
3.2	आत्मा-	3.2	-	नित्य{पुं}{1;बहु}/नित्या{स्त्री}{1;बहु}/नित्या{स्त्री}{2;बहु}	नित्य{पुं}{1;बहु}	सप्तमी-तत्पुरुषः,3.3	सप्तमी-तत्पुरुषः,3.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092fc	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
3.3	नित्याः	3.3	-	-	-	समुच्चितः,9.2	समुच्चितः,9.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092fd	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
4.1	वि-	4.1	विनिवृत्तकामाः	विनिवृत्तकाम{पुं}{1;बहु}/विनिवृत्तकामा{स्त्री}{1;बहु}/विनिवृत्तकामा{स्त्री}{2;बहु}	वि	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	जिनकी_कामनाएँ_पूर्णरूप_से_नष्ट_हो_गयी_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092fe	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
4.2	निवृत्त-	4.2	-	-	निवृत्त	बहुव्रीहिः,4.3	बहुव्रीहिः,4.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e092ff	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
4.3	कामाः	4.3	-	-	काम{पुं}{1;बहु}	समुच्चितः,9.2	समुच्चितः,9.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09300	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
5.1	द्वन्द्वैः	6	द्वन्द्वैर्विमुक्ताः	द्वन्द्व{पुं}{3;बहु}/द्वन्द्व{नपुं}{3;बहु}	द्वन्द्व{पुं}{3;बहु}	कर्ता,6.1	कर्ता,6.1	द्वन्द्वों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09301	15	005	1	#40E0D0	assets/graphs/15_005_1.svg
6.1	विमुक्ताः	7	0	विमुक्त{पुं}{1;बहु}/विमुक्ता{स्त्री}{1;बहु}/विमुक्ता{स्त्री}{2;बहु}/विमुक्ता{स्त्री}{1;बहु}/विमुक्ता{स्त्री}{2;बहु}	वि_मुच्1{कृत्_प्रत्ययः:क्त;वि_मुचॢँ;तुदादिः;पुं}{1;बहु}	समुच्चितः,9.2	समुच्चितः,9.2	विमुक्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09302	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
7.1	सुख-	5.1	सुखदुःखसंज्ञैर्गच्छन्त्यमूढाः	सुख	सुख	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	सुख-दुःखनामक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09303	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
7.2	दुःख-	5.2	-	दुःख	दुःख	बहुव्रीहिः,7.3	बहुव्रीहिः,7.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09304	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
7.3	संज्ञैः	5.3	-	सञ्ज्ञ{पुं}{3;बहु}	सञ्ज्ञ{पुं}{3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09305	15	005	1	#40E0D0	assets/graphs/15_005_1.svg
8.1	गच्छन्ति	13	0	गच्छत्{नपुं}{1;बहु}/गच्छत्{नपुं}{2;बहु}/गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;गमॢँ;भ्वादिः}	गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;गमॢँ;भ्वादिः}	अभिहित_कर्म,9.1;सकर्मकः.1	अभिहित_कर्म,9.1;सकर्मकः.1	प्राप्त_होते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09306	15	005	1	#FF1975	assets/graphs/15_005_1.svg
9.1	अ-	8.1	0	अमूढ{पुं}{1;बहु}/अमूढा{स्त्री}{1;बहु}/अमूढा{स्त्री}{2;बहु}	अमूढ{पुं}{1;बहु}	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	ज्ञानीजन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09307	15	005	1	#FFFF00	assets/graphs/15_005_1.svg
9.2	मूढाः	8.2	-	-	-	कर्ता,8.1	कर्ता,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777789d56d5e31353e09308	15	005	1	#00BFFF	assets/graphs/15_005_1.svg
