anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यया	2	यया	यद्{स्त्री}{3;एक}	यद्{स्त्री}{3;एक}	करणम्,11.1;नित्यसम्बन्धः,13.1	करणम्,11.1;नित्यसम्बन्धः,13.1	जिस	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993a	18	031	1	#40E0D0	assets/graphs/18_031_1.svg
2.1	धर्मम्	4	धर्ममधर्मं	धर्म{पुं}{2;एक}	धर्म{पुं}{2;एक}	समुच्चितः,7.2	समुच्चितः,7.2	धर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993b	18	031	1	#93DB70	assets/graphs/18_031_1.svg
3.1	अ-	5.1	0	अ-	अ-	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	अधर्म_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993c	18	031	1	#FFFF00	assets/graphs/18_031_1.svg
3.2	धर्मम्	5.2	-	अधर्म{पुं}{2;एक}	अधर्म{पुं}{2;एक}	समुच्चितः,7.2	समुच्चितः,7.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993d	18	031	1	#93DB70	assets/graphs/18_031_1.svg
4.1	च	6	च	च{अव्य}	च{अव्य}	सम्बन्धः,3.2	सम्बन्धः,3.2#समुच्चय_द्योतकः,3.2	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993e	18	031	1	#FF99FF	assets/graphs/18_031_1.svg
5.1	कार्यम्	7	कार्यं	कार्य{नपुं}{2;एक}	कार्य{नपुं}{2;एक}	समुच्चितः,7.2	समुच्चितः,7.2	कर्तव्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a993f	18	031	1	#93DB70	assets/graphs/18_031_1.svg
6.1	च	8	च	च{अव्य}	च{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9940	18	031	1	#FF99FF	assets/graphs/18_031_1.svg
7.1	अ-	9.1	0	अ-	अ-	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	अकर्तव्य_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9941	18	031	1	#FFFF00	assets/graphs/18_031_1.svg
7.2	कार्यम्	9.2	-	अकार्य{पुं}{2;एक}/अकार्य{नपुं}{1;एक}/अकार्य{नपुं}{2;एक}	अकार्य{नपुं}{2;एक}	कर्म,11.1	कर्म,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9942	18	031	1	#93DB70	assets/graphs/18_031_1.svg
8.1	एव	10	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.2	सम्बन्धः,7.2	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9943	18	031	1	#FF99FF	assets/graphs/18_031_1.svg
9.1	च	11	चाकार्यमेव	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9944	18	031	1	#FF99FF	assets/graphs/18_031_1.svg
10.1	अ-	11.1	अयथावत्प्रजानाति	अ-	अ-	नञ्-तत्पुरुषः,10.2	नञ्-तत्पुरुषः,10.2	यथार्थ_नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9945	18	031	1	#FFFF00	assets/graphs/18_031_1.svg
10.2	यथावत्	11.2	-	अयथावत्{नपुं}{1;एक}/अयथावत्{नपुं}{2;एक}	अयथावत्{नपुं}{2;एक}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9946	18	031	1	#FF99FF	assets/graphs/18_031_1.svg
11.1.1	(मनुष्यः)	12	(मनुष्यः)	मनुष्य{पुं}{1;एक}	मनुष्य{पुं}{1;एक}	कर्ता,11.1	कर्ता,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9948	18	031	1	#00BFFF	assets/graphs/18_031_1.svg
11.1	प्रजानाति	13	-	प्र_ज्ञा2{कर्तरि;लट्;प्र;एक;परस्मैपदी;प्र_ज्ञा;क्र्यादिः}	प्र_ज्ञा2{कर्तरि;लट्;प्र;एक;परस्मैपदी;प्र_ज्ञा;क्र्यादिः}	अभिहित_कर्ता,11.1.1;सकर्मकः.1	अभिहित_कर्ता,11.1.1;सकर्मकः.1	जानता	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9947	18	031	1	#FF1975	assets/graphs/18_031_1.svg
12.1	बुद्धिः	15	बुद्धिः	बुद्धि{स्त्री}{1;एक}	बुद्धि{स्त्री}{1;एक}	कर्ता,15.1.1	कर्ता,15.1.1	बुद्धि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac47a990553544a9949	18	031	1	#00BFFF	assets/graphs/18_031_1.svg
