anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	शक्नोति	9	शक्नोतीहैव	शक्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शकॢँ;स्वादिः}	शक्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शकॢँ;स्वादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	समर्थ_हो_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa414	05	023	1	#FF1975	assets/graphs/05_023_1.svg
2.1	इह	2	0	इह{अव्य}	इह{अव्य}	अधिकरणम्,5.1	अधिकरणम्,5.1	इसमें_(मनुष्य_शरीर_में)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa415	05	023	1	#FF99FF	assets/graphs/05_023_1.svg
3.1	एव	5	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa416	05	023	1	#FF99FF	assets/graphs/05_023_1.svg
4.1	यः	1	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,1.1;नित्यसम्बन्धः,12.1;नित्यसम्बन्धः,10.1	कर्ता,1.1;नित्यसम्बन्धः,12.1;नित्यसम्बन्धः,10.1	जो_(साधक)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa417	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
5.1	सोढुम्	8	सोढुं	सह1{कृत्_प्रत्ययः;तुमुन्;षह;भ्वादिः}	सह1{कृत्_प्रत्ययः;तुमुन्;षहँ;भ्वादिः}	प्रयोजनम्,1.1	प्रयोजनम्,1.1	सहन_करने_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa418	05	023	1	#FF99FF	assets/graphs/05_023_1.svg
6.1	प्राक्	4	प्राक्शरीरविमोक्षणात्	प्राक्{अव्य}/प्राश्{स्त्री;1;एक}	प्राक्{अव्य}	कालाधिकरणम्,5.1	कालाधिकरणम्,5.1	पहले-पहले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa419	05	023	1	#FF99FF	assets/graphs/05_023_1.svg
7.1	शरीर-	3.1	0	शरीर	शरीर	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	शरीर_का_नाश_होने_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41a	05	023	1	#FFFF00	assets/graphs/05_023_1.svg
7.2	वि-	3.2	-	वि	वि	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41b	05	023	1	#FFFF00	assets/graphs/05_023_1.svg
7.3	मोक्षणात्	3.3	-	मोक्षण{नपुं;5;एक}/मोक्षण{पुं;5;एक}	मोक्षण{पुं;5;एक}	उपपदसम्बन्धः,6.1	उपपदसम्बन्धः,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41c	05	023	1	#B4FFB4	assets/graphs/05_023_1.svg
8.1	काम-	6.1	कामक्रोधोद्भवं	काम	काम	द्वन्द्वः,8.2	द्वन्द्वः,8.2	काम-क्रोध_से_उत्पन्न_होनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41d	05	023	1	#FFFF00	assets/graphs/05_023_1.svg
8.2	क्रोध-	6.2	-	क्रोध	क्रोध	पञ्चमी_तत्पुरुषः,8.3	पञ्चमी_तत्पुरुषः,8.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41e	05	023	1	#FFFF00	assets/graphs/05_023_1.svg
8.3	उद्भवम्	6.3	-	उद्भव{पुं;2;एक}	उद्भव{पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa41f	05	023	1	#93DB70	assets/graphs/05_023_1.svg
9.1	वेगम्	7	वेगं	वेग{पुं;2;एक}	वेग{पुं;2;एक}	कर्म,5.1	कर्म,5.1	वेग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa420	05	023	1	#93DB70	assets/graphs/05_023_1.svg
10.1	सः	10	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,11.1.1	कर्ता,11.1.1	वही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa421	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
11.1.1	(अस्ति)	13	(0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,10.1	अभिहित_कर्ता,10.1	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa427	05	023	1	#FF1975	assets/graphs/05_023_1.svg
11.1	युक्तः	12	युक्तः	युक्त{पुं;1;एक}/युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक}	युज्2{कृत्_प्रत्ययः;क्त;युजिँर्;रुधादिः;पुं;1;एक}	विधेय_विशेषणम्,10.1	विधेय_विशेषणम्,10.1	योगी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa422	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
12.1	सः	14	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,14.1.1	कर्ता,14.1.1;विशेषणम्,14.1	वही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa423	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
13.1	सुखी	15	सुखी	सुखी{स्त्री;1;एक}/सुखिन्{पुं;1;एक}	सुखिन्{पुं;1;एक}	विशेषणम्,14.1	विशेषणम्,14.1	सुखी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa424	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
14.1.1	(अस्ति)	16	(0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa426	05	023	1	#FF1975	assets/graphs/05_023_1.svg
14.1	नरः	11	नरः	नृ{पुं;1;बहु}/नर{पुं;1;एक}	नर{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1;कर्ता,14.1.1	पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa425	05	023	1	#00BFFF	assets/graphs/05_023_1.svg
