anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	रजः	4	रजो	रजस्{पुं}{8;एक}/रजस्{नपुं}{1;एक}/रजस्{नपुं}{2;एक}/रजस्{नपुं}{8;एक}	रजस्{नपुं}{2;एक}	कर्म,3.1	कर्म,3.1	रजोगुण_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090f5	14	007	1	#93DB70	assets/graphs/14_007_1.svg
2.1	राग-	5.1	रागात्मकं	रागात्मक{पुं}{2;एक}/रागात्मक{नपुं}{1;एक}/रागात्मक{नपुं}{2;एक}	रागात्मक{नपुं}{2;एक}	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	रागरूप	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090f6	14	007	1	#FFFF00	assets/graphs/14_007_1.svg
2.2	आत्मकम्	5.2	-	-	-	कर्मसमानाधिकरणम्,3.1	विशेषणम्,1.1#कर्मसमानाधिकरणम्,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090f7	14	007	1	#93DB70	assets/graphs/14_007_1.svg
3.1	विद्धि	6	विद्धि	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लोट्;म;एक;परस्मैपदी;विदँ;अदादिः}	अभिहितकर्ता,3.1.1;सकर्मकः.1	अभिहितकर्ता,4.1.1;सकर्मकः.1#अभिहितकर्ता,3.1.1;सकर्मकः.1	जान	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090f8	14	007	1	#FF1975	assets/graphs/14_007_1.svg
3.1.1	(त्वम्)	2	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,3.1	कर्ता,3.1	(तुम)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090fc	14	007	1	#00BFFF	assets/graphs/14_007_1.svg
4.1	तृष्णा-	3.1	तृष्णासङ्गसमुद्भवम्	तृष्णा	तृष्णा	इतरेतर-द्वन्द्वः,4.2	इतरेतर-द्वन्द्वः,4.2	कामना_और_आसक्ति_से_उत्पन्न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090f9	14	007	1	#FFFF00	assets/graphs/14_007_1.svg
4.2	सङ्ग-	3.2	-	सङ्ग	सङ्ग	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090fa	14	007	1	#FFFF00	assets/graphs/14_007_1.svg
4.3	समुद्भवम्	3.3	-	समुद्भव{पुं}{2;एक}	समुद्भव{पुं}{2;एक}	विशेषणम्,1.1	कर्मसमानाधिकरणम्,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090fb	14	007	1	#93DB70	assets/graphs/14_007_1.svg
5.1	तत्	7	तन्निबध्नाति	तद्{नपुं}{1;एक}/तद्{नपुं}{2;एक}	तद्{नपुं}{1;एक}	कर्ता,6.1	कर्ता,6.1	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090fd	14	007	1	#00BFFF	assets/graphs/14_007_1.svg
6.1	निबध्नाति	10	0	नि_बन्ध्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;बन्धँ;क्र्यादिः}	नि_बन्ध्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;नि_बन्धँ;क्र्यादिः}	अभिहितकर्ता,5.1;सकर्मकः.1	अभिहितकर्ता,5.1;सकर्मकः.1	बाँधता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090fe	14	007	1	#FF1975	assets/graphs/14_007_1.svg
7.1	कौन्तेय	1	कौन्तेय	कौन्तेय{पुं}{8;एक}	कौन्तेय{पुं}{8;एक}	सम्बोध्यः,3.1	सम्बोध्यः,3.1	हे_अर्जुन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e090ff	14	007	1	#6FFFC3	assets/graphs/14_007_1.svg
8.1	कर्म-	8.1	कर्मसङ्गेन	कर्मन्	कर्मन्	सप्तमी_तत्पुरुषः,8.2	सप्तमी_तत्पुरुषः,8.2	कर्मों_के_और_उनके_फल_के_सम्बन्ध_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09100	14	007	1	#FFFF00	assets/graphs/14_007_1.svg
8.2	सङ्गेन	8.2	-	सङ्ग{पुं}{3;एक}	सङ्ग{पुं}{3;एक}	करणम्,6.1	करणम्,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09101	14	007	1	#40E0D0	assets/graphs/14_007_1.svg
9.1	देहिनम्	9	देहिनम्	देहिन्{पुं}{2;एक}	देहिन्{पुं}{2;एक}	कर्म,6.1	कर्म,6.1	इस_जीवात्मा_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777788656d5e31353e09102	14	007	1	#93DB70	assets/graphs/14_007_1.svg
