anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अनेक-	1.1	अनेकचित्तविभ्रान्ताः	अनेक	अनेक	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09586	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
1.2	चित्त-	1.2	-	चित्त	चित्त	कर्मधारयः,1.3	कर्मधारयः,1.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09587	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
1.3	विभ्रान्ताः	1.3	-	अनेकचित्तविभ्रान्त{पुं;1;बहु}	अनेकचित्तविभ्रान्त{पुं;1;बहु}	कर्ता,7.1	कर्ता,7.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09588	16	016	1	#00BFFF	assets/graphs/16_016_1.svg
2.1	मोह-	2.1	मोहजालसमावृताः	मोह	मोह	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09589	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
2.2	जाल-	2.2	-	जाल	जाल	तृतीया-तत्पुरुषः,2.3	तृतीया-तत्पुरुषः,2.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0958a	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
2.3	समावृताः	2.3	-	मोहजालसमावृत{पुं;1;बहु}	मोहजालसमावृत{पुं;1;बहु}	समुच्चितः,1.3	समुच्चितः,1.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0958b	16	016	1	#00BFFF	assets/graphs/16_016_1.svg
3.1	प्रसक्ताः	4	प्रसक्ताः	प्रसक्त{पुं;1;बहु}/प्रसक्ता{स्त्री;1;बहु}/प्रसक्ता{स्त्री;2;बहु}/प्रसक्त{पुं;8;बहु}	प्रसक्त{पुं;1;बहु}	समुच्चितः,1.3	समुच्चितः,1.3	युक्त	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0958f	16	016	1	#00BFFF	assets/graphs/16_016_1.svg
4.1	काम-	3.1	कामभोगेषु	काम	काम	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09591	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
4.2	भोगेषु	3.2	-	कामभोग{पुं;7;बहु}	कामभोग{पुं;7;बहु}	विषयाधिकरणम्,3.1	विषयाधिकरणम्,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09592	16	016	1	#C6E2EB	assets/graphs/16_016_1.svg
5.1	अ-	6.1	अशुचौ	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	अशुचि_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09593	16	016	1	#FFFF00	assets/graphs/16_016_1.svg
5.2	शुचौ	6.2	-	अशुचि{पुं;7;एक}/अशुचि{स्त्री;7;एक}	अशुचि{पुं;7;एक}	विशेषणम्,6.1	विशेषणम्,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09594	16	016	1	#C6E2EB	assets/graphs/16_016_1.svg
6.1	नरके	7	नरके	नरक{नपुं;8;द्वि}/नरक{पुं;7;एक}	नरक{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	नरक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09595	16	016	1	#C6E2EB	assets/graphs/16_016_1.svg
7.1	पतन्ति	8	-	पत्{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	पत्{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	-	-	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	67f0e74e7cb69feae20f581b	16	016	1	#FF1975	-
8.1	(च)	5	-	च{अव्य्}	च{अव्य्}	समुच्चय_द्योतकः,1.3	समुच्चय_द्योतकः,1.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	67f0e604571c167cddaed75e	16	016	1	#FF99FF	-
