anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सर्व-	1.1	सर्वधर्मान्परित्यज्य	सर्व	सर्व	कर्मधारयः,1.2	कर्मधारयः,1.2	सम्पूर्ण_धर्मों_को_अर्थात्_सम्पूर्ण_कर्तव्यकर्मों_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be0	18	066	1	#FFFF00	assets/graphs/18_066_1.svg
1.2	धर्मान्	1.2	-	धर्म{पुं}{2;बहु}	धर्म{पुं}{2;बहु}	कर्म,2.1	कर्म,2.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be1	18	066	1	#93DB70	assets/graphs/18_066_1.svg
2.1	परित्यज्य	2	0	परि_त्यज्1{कृत्_प्रत्ययः:ल्यप्;त्यजँ;भ्वादिः}	परि_त्यज्1{कृत्_प्रत्ययः:ल्यप्;परि_त्यजँ;भ्वादिः}	पूर्वकालः,6.1	पूर्वकालः,6.1	त्यागकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be2	18	066	1	#FF99FF	assets/graphs/18_066_1.svg
3.1	माम्	5	मामेकं	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,6.1	कर्म,6.1	मुझ_सर्वशक्तिमान्_सर्वाधार_परमेश्वर_की	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be3	18	066	1	#93DB70	assets/graphs/18_066_1.svg
4.1	एकम्	4	0	एक{पुं}{2;एक}/एक{नपुं}{1;एक}/एक{नपुं}{2;एक}	एक{नपुं}{2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	एक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be4	18	066	1	#93DB70	assets/graphs/18_066_1.svg
5.1	शरणम्	6	शरणं	शरण{नपुं}{1;एक}/शरण{नपुं}{2;एक}	शरण{नपुं}{2;एक}	कर्म,6.1	कर्म,6.1	शरण_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be5	18	066	1	#93DB70	assets/graphs/18_066_1.svg
6.1	व्रज	7	व्रज	व्रज्1{कर्तरि;लोट्;म;एक;परस्मैपदी;व्रजँ;भ्वादिः}	व्रज्1{कर्तरि;लोट्;म;एक;परस्मैपदी;व्रजँ;भ्वादिः}	अभिहित_कर्ता,6.1.1;सकर्मकः.1	अभिहित_कर्ता,6.1.1;सकर्मकः.1	आ_जा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be6	18	066	1	#FF1975	assets/graphs/18_066_1.svg
6.1.1	(त्वम्)	3	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,6.1	कर्ता,6.1	(तुम)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be7	18	066	1	#00BFFF	assets/graphs/18_066_1.svg
7.1	अहम्	8	अहं	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,10.1	कर्ता,10.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be8	18	066	1	#00BFFF	assets/graphs/18_066_1.svg
8.1	त्वा	9	त्वा	युष्मद्{2;एक}	युष्मद्{2;एक}	कर्म,10.1	कर्म,10.1	तुझे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9be9	18	066	1	#93DB70	assets/graphs/18_066_1.svg
9.1	सर्व-	10.1	सर्वपापेभ्यो	सर्व	सर्व	कर्मधारयः,9.2	कर्मधारयः,9.2	सम्पूर्ण_पापों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bea	18	066	1	#FFFF00	assets/graphs/18_066_1.svg
9.2	पापेभ्यः	10.2	-	पाप{पुं}{4;बहु}/पाप{पुं}{5;बहु}/पाप{नपुं}{4;बहु}/पाप{नपुं}{5;बहु}	पाप{नपुं}{5;बहु}	अपादानम्,10.1	अपादानम्,10.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9beb	18	066	1	#B4FFB4	assets/graphs/18_066_1.svg
10.1	मोक्षयिष्यामि	11	मोक्षयिष्यामि	मोक्ष्1_णिच्{कर्तरि;लृट्;उ;एक;परस्मैपदी;मोक्षँ;चुरादिः}	मुच्1_णिच्{कर्तरि;लृट्;उ;एक;परस्मैपदी;मुचॢँ_णिच्;तुदादिः}	अभिहित_कर्ता,7.1;सकर्मकः.1	अभिहित_कर्ता,7.1;सकर्मकः.1	मुक्त_कर_दूँगा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bec	18	066	1	#FF1975	assets/graphs/18_066_1.svg
11.1	मा	13	मा	मा{अव्य}/मा{स्त्री}{1;एक}/अस्मद्{2;एक}	मा{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	मत	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bed	18	066	1	#FF99FF	assets/graphs/18_066_1.svg
12.1	शुचः	14	शुचः*	शुच्{स्त्री}{1;बहु}/शुच्{स्त्री}{2;बहु}/शुच्{स्त्री}{5;एक}/शुच्{स्त्री}{6;एक}/शुच्{स्त्री}{8;बहु}	शुच्1{कर्तरि;लङ्;म;एक;परस्मैपदी;शुचँ;भ्वादिः}	अभिहित_कर्ता,12.1.1;अकर्मकः.1	अभिहित_कर्ता,12.1.1;अकर्मकः.1	शोक_कर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bee	18	066	1	#FF1975	assets/graphs/18_066_1.svg
12.1.1	(त्वम्)	12	(0)	(युष्मद्{1;एक})	(युष्मद्{1;एक})	कर्ता,12.1	कर्ता,12.1	(तू)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778caca7a990553544a9bef	18	066	1	#00BFFF	assets/graphs/18_066_1.svg
