anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	आश्चर्यवत्	3	आश्चर्यवत्पश्यति	आश्चर्यवत्{नपुं;1;एक}/आश्चर्यवत्{नपुं;2;एक}/आश्चर्यवत्{नपुं;8;एक}	आश्चर्यवत्{अव्य}	क्रियाविशेषणम्,2.1	क्रियाविशेषणम्,2.1	आश्चर्य_की_भाँति	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de3	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
2.1	पश्यति	4	-	पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मकः.1	अभिहित_कर्ता,3.1;सकर्मकः.1	देखता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de4	02	029	1	#FF1975	assets/graphs/02_029_1.svg
3.1	कश्चित्	1	कश्चिदेनमाश्चर्यवद्वदति	कश्चित्{अव्य}/किञ्चित्{पुं;1;एक}	किञ्चित्{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	कोई_(महापुरुष)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de5	02	029	1	#00BFFF	assets/graphs/02_029_1.svg
4.1	एनम्	2	-	इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,2.1	कर्म,2.1	इसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de6	02	029	1	#93DB70	assets/graphs/02_029_1.svg
5.1	आश्चर्यवत्	9	-	आश्चर्यवत्{नपुं;1;एक}/आश्चर्यवत्{नपुं;2;एक}/आश्चर्यवत्{नपुं;8;एक}	आश्चर्यवत्{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	आश्चर्य_की_भाँति	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de7	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
6.1	वदति	10	-	वदत्{पुं;7;एक}/वदत्{नपुं;7;एक}/वद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;वदँ;भ्वादिः}	वद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;वदँ;भ्वादिः}	अभिहित_कर्ता,9.1;सकर्मकः.1	अभिहित_कर्ता,9.1;सकर्मकः.1	वर्णन_करता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de8	02	029	1	#FF1975	assets/graphs/02_029_1.svg
7.1.1	एव	6	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07dea	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
7.1	तथा	5	तथैव	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	वैसे_ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07de9	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
8.1	च	8	चान्यः	च{अव्य}	च{अव्य}	सम्बन्धः,9.1	सम्बन्धः,6.1#सम्बन्धः,9.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07deb	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
9.1	अन्यः	7	-	अन्य{पुं;1;एक}	अन्य{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	दूसरा_कोई	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07dec	02	029	1	#00BFFF	assets/graphs/02_029_1.svg
10.1	आश्चर्यवत्	14	आश्चर्यवच्चैनमन्यः	आश्चर्यवत्{नपुं;1;एक}/आश्चर्यवत्{नपुं;2;एक}/आश्चर्यवत्{नपुं;8;एक}	आश्चर्यवत्{अव्य}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	आश्चर्य_की_भाँति	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07ded	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
11.1	च	12	-	च{अव्य}	च{अव्य}	सम्बन्धः,13.1	सम्बन्धः,14.1#सम्बन्धः,13.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07dee	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
12.1	एनम्	13	-	इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,6.1	कर्म,6.1	इसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07def	02	029	1	#93DB70	assets/graphs/02_029_1.svg
13.1	अन्यः	11	-	अन्य{पुं;1;एक}	अन्य{पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	दूसरा_कोई	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07df0	02	029	1	#00BFFF	assets/graphs/02_029_1.svg
14.1	शृणोति	15	शृणोति	श्रु1{कर्तरि;लट्;प्र;एक;परस्मैपदी;श्रु;भ्वादिः}	श्रु1{कर्तरि;लट्;प्र;एक;परस्मैपदी;श्रु;भ्वादिः}	अभिहित_कर्ता,14.1;सकर्मकः.1	अभिहित_कर्ता,14.1;सकर्मकः.1	सुनता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07df1	02	029	1	#FF1975	assets/graphs/02_029_1.svg
15.1	श्रुत्वा	18	श्रुत्वाप्येनं	श्रु1{कृत्_प्रत्ययः:क्त्वा;श्रु;भ्वादिः}/श्रु{कृत्_प्रत्ययः:त्वा;श्रु;भ्वादिः}	श्रु1{कृत्_प्रत्ययः:क्त्वा;श्रु;भ्वादिः}	पूर्वकालः,18.1	पूर्वकालः,18.1	सुनकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07df2	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
16.1	अपि	19	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,15.1	सम्बन्धः,15.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07df3	02	029	1	#FF99FF	assets/graphs/02_029_1.svg
17.1	एनम्	17	-	इदम्{पुं;2;एक}	इदम्{पुं;2;एक}	कर्म,14.1	कर्म,14.1	इसे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777779d56d5e31353e07df4	02	029	1	#93DB70	assets/graphs/02_029_1.svg
