anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	यत्	2	यत्साङ्ख्यैः	यत्{अव्य}/यद्{नपुं;1;एक}/यद्{नपुं;2;एक}/यत्{अव्य}	यद्{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1;नित्यसम्बन्धः,5.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f0	05	005	1	#00BFFF	assets/graphs/05_005_1.svg
2.1	साङ्ख्यैः	1	0	साङ्ख्य{पुं;3;बहु}/साङ्ख्य{नपुं;3;बहु}	साङ्ख्य{नपुं;3;बहु}	कर्ता,3.1	कर्ता,3.1	ज्ञानयोगियों_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f1	05	005	1	#40E0D0	assets/graphs/05_005_1.svg
3.1	प्राप्यते	4	प्राप्यते	प्राप्यता{स्त्री;1;द्वि}/प्राप्यता{स्त्री;2;द्वि}/प्र_आप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;आपॢँ;स्वादिः}	प्र_आप्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;आपॢँ;स्वादिः}	अभिहित_कर्म,4.1	अभिहित_कर्म,4.1	प्राप्त_किया_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f2	05	005	1	#FF1975	assets/graphs/05_005_1.svg
4.1	स्थानम्	3	स्थानं	स्थान{नपुं;1;एक}/स्थान{नपुं;2;एक}	स्थान{नपुं;1;एक}	कर्म,3.1	कर्म,3.1	परमधाम	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f3	05	005	1	#00BFFF	assets/graphs/05_005_1.svg
5.1	तत्	7	तद्योगैरपि	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;1;एक}	कर्म,8.1	कर्म,8.1	वही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f4	05	005	1	#00BFFF	assets/graphs/05_005_1.svg
6.1	योगैः	5	0	योग{पुं;3;बहु}	योग{पुं;3;बहु}	कर्ता,8.1	कर्ता,8.1	कर्मयोगियों_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f5	05	005	1	#40E0D0	assets/graphs/05_005_1.svg
7.1	अपि	6	0	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f6	05	005	1	#FF99FF	assets/graphs/05_005_1.svg
8.1	गम्यते	8	गम्यते	गम्यता{स्त्री;1;द्वि}/गम्यता{स्त्री;2;द्वि}/गम्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;गमॢँ;भ्वादिः}	गम्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;गमॢँ;भ्वादिः}	अभिहित_कर्म,5.1	अभिहित_कर्म,5.1	प्राप्त_किया_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f7	05	005	1	#FF1975	assets/graphs/05_005_1.svg
9.1	एकम्	14	एकं	एक{पुं;2;एक}/एक{नपुं;1;एक}/एक{नपुं;2;एक}	एक{पुं;2;एक}	कर्मसमानाधिकरणम्,15.1	कर्मसमानाधिकरणम्,15.1	एक	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f8	05	005	1	#93DB70	assets/graphs/05_005_1.svg
10.1	साङ्ख्यम्	10	सांख्यं	साङ्ख्य{पुं;2;एक}/साङ्ख्य{नपुं;1;एक}/साङ्ख्य{नपुं;2;एक}	साङ्ख्य{नपुं;2;एक}	कर्म,15.1	कर्म,15.1;समुच्चितः,12.1	ज्ञानयोग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2f9	05	005	1	#93DB70	assets/graphs/05_005_1.svg
11.1	च	11	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,10.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2fa	05	005	1	#FF99FF	assets/graphs/05_005_1.svg
12.1	योगम्	12	योगं	योग{पुं;2;एक}	योग{पुं;2;एक}	समुच्चितः,10.1	समुच्चितः,10.1;कर्म,15.1	कर्मयोग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2fb	05	005	1	#93DB70	assets/graphs/05_005_1.svg
13.1	च	13	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,10.1	समुच्चय_द्योतकः,9.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2fc	05	005	1	#FF99FF	assets/graphs/05_005_1.svg
14.1	यः	9	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1;नित्यसम्बन्धः,16.1	जो_(पुरुष)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2fd	05	005	1	#00BFFF	assets/graphs/05_005_1.svg
15.1	पश्यति	15	पश्यति	पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,14.1;सकर्मकः.1	अभिहित_कर्ता,14.1;सकर्मकः.1	देखता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2fe	05	005	1	#FF1975	assets/graphs/05_005_1.svg
16.1	सः	16	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa2ff	05	005	1	#00BFFF	assets/graphs/05_005_1.svg
17.1	पश्यति	17	पश्यति	पश्यत्{पुं;7;एक}/पश्यत्{नपुं;7;एक}/दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,16.1;सकर्मकः.1	अभिहित_कर्ता,16.1;सकर्मकः.1	देखता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58077a990553544aa300	05	005	1	#FF1975	assets/graphs/05_005_1.svg
