anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	ये	2	ये	यद्{पुं;1;बहु}/यद्{स्त्री;1;द्वि}/यद्{स्त्री;2;द्वि}/यद्{नपुं;1;द्वि}/यद्{नपुं;2;द्वि}	यद्{पुं;1;बहु}	कर्ता,6.1;नित्यसम्बन्धः,17.1	कर्ता,6.1;नित्यसम्बन्धः,17.1	जो_(पुरुष)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c5c	12	004	1	#00BFFF	assets/graphs/12_004_1.svg
2.1	तु	1	त्वक्षरमनिर्देश्यमव्यक्तं	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,6.1#सम्बन्धः,1.1	परंतु	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c5d	12	004	1	#FF99FF	assets/graphs/12_004_1.svg
3.1	अ-	13	-	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	अविनाशी_सच्चिदानन्दघन_ब्रह्म_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c5e	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
3.2	क्षरम्	-	-	क्षर{पुं;2;एक}/क्षर{नपुं;1;एक}/क्षर{नपुं;2;एक}	क्षर{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c5f	12	004	1	#93DB70	assets/graphs/12_004_1.svg
4.1	अ-	7	-	अ	अ	नञ्-तत्पुरुषः,4.2	नञ्-तत्पुरुषः,4.2	अकथनीय_स्वरूप	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c60	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
4.2	निर्देश्यम्	-	-	निर्_दिश्1{यत्;दिशँ;तुदादिः(निर्देश्य;ना;पुं;2;एक)}/निर्_दिश्1{यत्;दिशँ;तुदादिः(निर्देश्य;ना;नपुं;2;एक)}/निर्_दिश्1{यत्;दिशँ;तुदादिः(निर्देश्य;ना;नपुं;1;एक)}	निर्_दिश्1{यत्;दिशँ;तुदादिः(निर्देश्य;ना;नपुं;2;एक)}	समुच्चितः,12.1	विशेषणम्,3.2#समुच्चितः,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c61	12	004	1	#93DB70	assets/graphs/12_004_1.svg
5.1	अ-	12	-	अ	अ	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	निराकार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c62	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
5.2	व्यक्तम्	-	-	व्यक्त{पुं;2;एक}/व्यक्त{नपुं;1;एक}/व्यक्त{नपुं;2;एक}	व्यक्त{नपुं;2;एक}	समुच्चितः,12.1	विशेषणम्,3.2#समुच्चितः,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c63	12	004	1	#93DB70	assets/graphs/12_004_1.svg
6.1	पर्युपासते	14	पर्युपासते	परि_उप_आस्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;परि_उप_आसँ;अदादिः}	परि_उप_आस्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;परि_उप_आसँ;अदादिः}	अभिहित_कर्ता,1.1;सकर्मकः.1	अभिहित_कर्ता,1.1;सकर्मकः.1	निरन्तर_एकीभाव_से_ध्यान_करते_हुए_भजते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c64	12	004	1	#FF1975	assets/graphs/12_004_1.svg
7.1	सर्वत्र-	6	सर्वत्रगमचिन्त्यं	सर्वत्र	सर्वत्र	उपपद-तत्पुरुषः,7.2	उपपद-तत्पुरुषः,7.2	सर्वव्यापी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c65	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
7.2	गम्	-	-	ग{पुं;2;एक}/ग{नपुं;2;एक}/ग{नपुं;1;अ}	ग{नपुं;2;एक}	समुच्चितः,12.1	विशेषणम्,3.2#समुच्चितः,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c66	12	004	1	#93DB70	assets/graphs/12_004_1.svg
8.1	अ-	5	-	अ	अ	नञ्-तत्पुरुषः,8.2	नञ्-तत्पुरुषः,8.2	मन-बुद्धि_से_परे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c67	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
8.2	चिन्त्यम्	-	-	चित्2{यत्;चितिँ;चुरादिः(चिन्त्य;ना;पुं;2;एक)}	चित्2{यत्;चितिँ;चुरादिः(चिन्त्य;ना;पुं;2;एक)}	समुच्चितः,12.1	विशेषणम्,3.2#समुच्चितः,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c68	12	004	1	#93DB70	assets/graphs/12_004_1.svg
9.1	च	8	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,12.1	समुच्चय_द्योतकः,12.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c69	12	004	1	#FF99FF	assets/graphs/12_004_1.svg
10.1	कूट-	9	कूटस्थमचलं	कूट	कूट	उपपद-तत्पुरुषः,10.2	उपपद-तत्पुरुषः,10.2	सदा_एकरस_रहनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6777781d56d5e31353e08c6a	12	004	1	#FFFF00	assets/graphs/12_004_1.svg
