anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	तेषाम्	3	तेषामेवानुकम्पार्थमहमज्ञानजं	तद्{पुं}{6;बहु}/तद्{नपुं}{6;बहु}	तद्{पुं}{6;बहु}	षष्ठीसम्बन्धः,3.2	षष्ठीसम्बन्धः,3.2	उनके_(ऊपर)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08454	10	011	1	#87CEEB	assets/graphs/10_011_1.svg
2.1	एव	4	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08455	10	011	1	#FF99FF	assets/graphs/10_011_1.svg
3.1	अनुकम्पा-	5.1	-	अनुकम्पा{अर्थम्}	अनुकम्पा	चतुर्थी-तत्पुरुषः,3.2	चतुर्थी-तत्पुरुषः,3.2	अनुग्रह_करने_के_लिये	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08456	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
3.2	अर्थम्	5.2	-	-	अर्थ{नपुं}{1;एक}	प्रयोजनम्,7.1	प्रयोजनम्,7.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08457	10	011	1	#00BFFF	assets/graphs/10_011_1.svg
4.1	अहम्	2	-	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08458	10	011	1	#00BFFF	assets/graphs/10_011_1.svg
5.1	अ-	8.1	-	अ	अज्ञान	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	अज्ञानजनित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08459	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
5.2	ज्ञान-	8.2	-	ज्ञान	ज{नपुं}{2;एक}	उपपद-तत्पुरुषः,5.3	उपपद-तत्पुरुषः,5.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845a	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
5.3	जम्	8.3	-	ज{पुं}{2;एक}	-	विशेषणम्,6.1	विशेषणम्,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845b	10	011	1	#93DB70	assets/graphs/10_011_1.svg
6.1	तमः	9	तमः	तम{पुं}{1;एक}/तमस्{नपुं}{1;एक}/तमस्{नपुं}{2;एक}	तमस्{नपुं}{2;एक}	कर्म,7.1	कर्म,7.1	अन्धकार_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845c	10	011	1	#93DB70	assets/graphs/10_011_1.svg
7.1	नाशयामि	10	नाशयाम्यात्मभावस्थो	नश्1_णिच्{कर्तरि;लट्;उ;एक;परस्मैपदी;णशँ;दिवादिः}	नश्1_णिच्{कर्तरि;लट्;उ;एक;परस्मैपदी;णशँ_णिच्;दिवादिः}	अभिहित_कर्ता,4.1;सकर्मकः.1	अभिहित_कर्ता,4.1;सकर्मकः.1	नष्ट_कर_देता_हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845d	10	011	1	#FF1975	assets/graphs/10_011_1.svg
8.1	आत्म-	1.1	-	आत्मन्	आत्मन्	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	उनके_अन्तःकरण_में_स्थित_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845e	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
8.2	भाव-	1.2	-	भाव	भाव	उपपद-तत्पुरुषः,8.3	उपपद-तत्पुरुषः,8.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0845f	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
8.3	स्थः	1.3	-	स्थ{पुं}{1;एक}	स्थ{पुं}{1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08460	10	011	1	#00BFFF	assets/graphs/10_011_1.svg
9.1	ज्ञान-	7.1	ज्ञानदीपेन	ज्ञान	ज्ञान	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	तत्त्वज्ञानरूप_दीपक_के_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08461	10	011	1	#FFFF00	assets/graphs/10_011_1.svg
9.2	दीपेन	7.2	-	दीप{पुं}{3;एक}	दीप{पुं}{3;एक}	करणम्,7.1	करणम्,7.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08462	10	011	1	#40E0D0	assets/graphs/10_011_1.svg
10.1	भास्वता	6	भास्वता	भास्वत्{पुं}{3;एक}	भास्वत्{पुं}{3;एक}	विशेषणम्,9.2	विशेषणम्,9.2	प्रकाशमय	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08463	10	011	1	#40E0D0	assets/graphs/10_011_1.svg
