anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	सङ्कल्प-	1.1	सङ्कल्पप्रभवान्कामांस्त्यक्त्वा	सङ्कल्प	सङ्कल्प	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	संकल्प_से_उत्पन्न_होनेवाली	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63a	06	024	1	#FFFF00	assets/graphs/06_024_1.svg
1.2	प्रभवान्	1.2	-	प्रभव{पुं;2;बहु}	प्रभव{पुं;2;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63b	06	024	1	#93DB70	assets/graphs/06_024_1.svg
2.1	कामान्	3	0	काम{पुं;2;बहु}	काम{पुं;2;बहु}	कर्म,3.1	कर्म,3.1	कामनाओं_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63c	06	024	1	#93DB70	assets/graphs/06_024_1.svg
3.1	त्यक्त्वा	5	0	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	त्यज्1{कृत्_प्रत्ययः;क्त्वा;त्यजँ;भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	त्यागकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63d	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
4.1	सर्वान्	2	सर्वानशेषतः	सर्व{पुं;2;बहु}	सर्व{पुं;2;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	सम्पूर्ण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63e	06	024	1	#93DB70	assets/graphs/06_024_1.svg
5.1	अ-	4.1	0	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	निःशेषरूप_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa63f	06	024	1	#FFFF00	assets/graphs/06_024_1.svg
5.2	शेषतः	4.2	-	शेषतः{तसिल्}	शेषतः{तसिल्}	क्रियाविशेषणम्,3.1	क्रियाविशेषणम्,3.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa640	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
6.1	मनसा	6	मनसैवेन्द्रियग्रामं	मनस्{नपुं;3;एक}/मनसा{स्त्री;1;एक}	मनस्{नपुं;3;एक}	करणम्,9.1	करणम्,9.1	मन_के_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa641	06	024	1	#40E0D0	assets/graphs/06_024_1.svg
7.1	एव	7	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa642	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
8.1	इन्द्रिय-	8.1	0	इन्द्रिय	इन्द्रिय	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	इन्द्रियों_के_समुदाय_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa643	06	024	1	#FFFF00	assets/graphs/06_024_1.svg
8.2	ग्रामम्	8.2	-	ग्राम{पुं;2;एक}	ग्राम{पुं;2;एक}	कर्म,9.1	कर्म,9.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa644	06	024	1	#93DB70	assets/graphs/06_024_1.svg
9.1	विनियम्य	10	विनियम्य	वि_नि_यम्2{कृत्_प्रत्ययः;ल्यप्;यमँ;भ्वादिः}	वि_नि_यम्2{कृत्_प्रत्ययः;ल्यप्;वि_नि_यमँ;भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	भलीभाँति_रोककर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa645	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
10.1	समन्ततः	9	समन्ततः	समन्ततः{अव्य}	समन्ततः{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	सभी_ओर_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa646	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
11.1	शनैः	13	शनैः	शनैः{अव्य}	शनैः{अव्य}	वीप्सा,12.1	वीप्सा,12.1	क्रम_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa647	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
12.1	शनैः	14	शनैरुपरमेद्बुद्ध्या	शनैः{अव्य}	शनैः{अव्य}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,13.1	क्रम_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58587a990553544aa648	06	024	1	#FF99FF	assets/graphs/06_024_1.svg
