anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	तस्मात्	1	तस्मादसक्तः	तद्{सर्वनाम;पुं;5;एक}/तद्{सर्वनाम;नपुं;5;एक}	तद्{सर्वनाम;नपुं;5;एक}	हेतुः,6.1	हेतुः,6.1	इसलिये	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e2c	03	019	1	#B4FFB4	assets/graphs/03_019_1.svg
2.1	अ-	2.1	0।0	अ	अ	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	आसक्ति_से_रहित_होकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e2d	03	019	1	#FFFF00	assets/graphs/03_019_1.svg
2.1.1	(त्वम्)	3	(0।0)	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,6.1	कर्ता,6.1	(तुम)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e2f	03	019	1	#00BFFF	assets/graphs/03_019_1.svg
2.2	सक्तः	2.2	-	सक्त{पुं;1;एक}	सक्त{पुं;1;एक}	विशेषणम्,2.1.1	विशेषणम्,2.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e2e	03	019	1	#00BFFF	assets/graphs/03_019_1.svg
3.1	सततम्	4	सततं	सततम्{अव्य}/सतत{पुं;2;एक}/सतत{नपुं;1;एक}/सतत{नपुं;2;एक}	सतत{नपुं;2;एक}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	निरन्तर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e30	03	019	1	#93DB70	assets/graphs/03_019_1.svg
4.1	कार्यम्	5	कार्यं	कार्य{पुं;2;एक}/कार्य{नपुं;1;एक}/कार्य{नपुं;2;एक}	कार्य{नपुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	कर्तव्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e31	03	019	1	#93DB70	assets/graphs/03_019_1.svg
5.1	कर्म	6	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	कर्म_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e32	03	019	1	#93DB70	assets/graphs/03_019_1.svg
6.1	समाचर	7	समाचर	सम्_आङ्_चर्1{कर्तरि;लोट्;म;एक;परस्मैपदी;सम्_आङ्_चर1;भ्वादिः}	सम्_आङ्_चर्1{कर्तरि;लोट्;म;एक;परस्मैपदी;सम्_आङ्_चर1;भ्वादिः}	अभिहित_कर्ता,2.1.1;सकर्मकः.1	अभिहित_कर्ता,2.1.1;सकर्मकः.1	भलीभाँति_करता_रह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e33	03	019	1	#FF1975	assets/graphs/03_019_1.svg
7.1	अ-	8.1	असक्तो	अ	अ	नञ्-तत्पुरुषः,7.2	नञ्-तत्पुरुषः,7.2	आसक्ति_से_रहित_होकर	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e34	03	019	1	#FFFF00	assets/graphs/03_019_1.svg
7.2	सक्तः	8.2	-	सक्त{पुं;1;एक}	सक्त{पुं;1;एक}	विशेषणम्,13.1	विशेषणम्,13.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e35	03	019	1	#00BFFF	assets/graphs/03_019_1.svg
8.1	हि	9	ह्याचरन्कर्म	हि{अव्य}	हि{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	क्योंकि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e36	03	019	1	#FF99FF	assets/graphs/03_019_1.svg
9.1	आचरन्	11	0।0	आङ्_चर्1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;चरँ;:भ्वादिः}/आचरत्{पुं;1;एक;चर्1;शतृ_लट्;चरँ;भ्वादिः}	आचरत्{पुं;1;एक;चर्1;शतृ_लट्;चरँ;भ्वादिः}	वर्तमानसमानकालः,12.1	वर्तमानसमानकालः,12.1	करता_हुआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e37	03	019	1	#00BFFF	assets/graphs/03_019_1.svg
10.1	कर्म	10	0।0	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	कर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e38	03	019	1	#93DB70	assets/graphs/03_019_1.svg
11.1	परम्	13	परमाप्नोति	परम्{अव्य}/पर{पुं;2;एक}/पर{नपुं;1;एक}/पर{नपुं;2;एक}/पर{सर्वनाम;पुं;2;एक}/पर{सर्वनाम;नपुं;1;एक}/पर{सर्वनाम;नपुं;2;एक}	पर{सर्वनाम;नपुं;2;एक}	कर्म,12.1	कर्म,12.1	परमात्मा_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e39	03	019	1	#93DB70	assets/graphs/03_019_1.svg
12.1	आप्नोति	14	0।0	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;आपॢँ;स्वादिः}	अभिहित_कर्ता,13.1;सकर्मकः.1	अभिहित_कर्ता,13.1;सकर्मकः.1	प्राप्त_हो_जाता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e3a	03	019	1	#FF1975	assets/graphs/03_019_1.svg
13.1	पूरुषः	12	पूरुषः	पूरुष{पुं;1;एक}	पूरुष{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	मनुष्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57937a990553544a9e3b	03	019	1	#00BFFF	assets/graphs/03_019_1.svg
