anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	न	10	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	नहीं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8af	07	015	1	#FF99FF	assets/graphs/07_015_1.svg
2.1	माम्	9	मां	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,5.1	कर्म,5.1	मुझको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b0	07	015	1	#93DB70	assets/graphs/07_015_1.svg
3.1	दुष्-	6.1	दुष्कृतिनो	दुष्	दुष्	तत्पुरुषः,3.2	तत्पुरुषः,3.2	दूषित_कर्म_करनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b1	07	015	1	#FFFF00	assets/graphs/07_015_1.svg
3.2	कृतिनः	6.2	-	कृतिन्{पुं;1;बहु}/कृतिन्{पुं;2;बहु}/कृतिन्{पुं;5;एक}/कृतिन्{पुं;6;एक}/कृतिन्{पुं;8;बहु}	कृतिन्{पुं;1;बहु}	विशेषणम्,6.2	विशेषणम्,6.2	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b2	07	015	1	#00BFFF	assets/graphs/07_015_1.svg
4.1	मूढाः	7	मूढाः	मूढ{पुं;1;बहु}/मूढ{पुं;8;बहु}/मूढा{स्त्री;1;बहु}/मूढा{स्त्री;2;बहु}/मूढा{स्त्री;8;बहु}	मूढ{पुं;1;बहु}	विशेषणम्,6.2	विशेषणम्,6.2	मूढ़लोग	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b3	07	015	1	#00BFFF	assets/graphs/07_015_1.svg
5.1	प्रपद्यन्ते	11	प्रपद्यन्ते	प्र_पद्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;पदँ;दिवादिः}/प्र_पद्1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;पदँ;दिवादिः}	प्र_पद्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;पदँ;दिवादिः}	अभिहित_कर्ता,4.1;सकर्मकः.1	अभिहित_कर्ता,4.1;सकर्मकः.1	भजते	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b4	07	015	1	#FF1975	assets/graphs/07_015_1.svg
6.1	नर-	8.1	नराधमाः	नर	नर	सप्तमी-तत्पुरुषः,6.2	सप्तमी-तत्पुरुषः,6.2	मनुष्यों_में_नीच	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b5	07	015	1	#FFFF00	assets/graphs/07_015_1.svg
6.2	अधमाः	8.2	-	अधमा{स्त्री;1;बहु}/अधमा{स्त्री;2;बहु}/अधमा{स्त्री;8;बहु}/अधम{पुं;1;बहु}	अधम{पुं;1;बहु}	कर्ता,5.1	कर्ता,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b6	07	015	1	#00BFFF	assets/graphs/07_015_1.svg
7.1	मायया	1	माययापहृतज्ञाना	माया{स्त्री;3;एक}	माया{स्त्री;3;एक}	हेतुः,8.2	हेतुः,8.2	माया_के_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b7	07	015	1	#40E0D0	assets/graphs/07_015_1.svg
8.1	अपहृत-	2.1	0	अपहृत	अपहृत	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	जिनका_ज्ञान_हरा_जा_चुका_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8b8	07	015	1	#FFFF00	assets/graphs/07_015_1.svg
