anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	किम्	4	किं	किम्{नपुं;1;एक}/किम्{नपुं;2;एक}	किम्{नपुं;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	क्या	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9c5	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
2.1	तत्	2	तद्ब्रह्म	तद्{नपुं;1;एक}/तद्{नपुं;2;एक}	तद्{नपुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9c6	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
3.1	ब्रह्म	3	0	ब्रह्म{नपुं;8;एक}/ब्रह्मन्{नपुं;1;एक}/ब्रह्मन्{नपुं;2;एक}	ब्रह्मन्{नपुं;1;एक}	कर्ता,16.1	कर्ता,16.1	ब्रह्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9c7	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
4.1	किम्	7	किमध्यात्मं	किम्{नपुं;1;एक}/किम्{नपुं;2;एक}	किम्{नपुं;1;एक}	विधेय_विशेषणम्,5.2	विधेय_विशेषणम्,5.2	क्या	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9c9	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
5.1	अधि-	6.1	0	अधि	अधि	अव्ययीभावः,5.2	अव्ययीभावः,5.2	अध्यात्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9ca	08	001	1	#FFFF00	assets/graphs/08_001_1.svg
5.2	आत्मम्	6.2	-	आत्म{नपुं;1;एक}/आत्म{नपुं;2;एक}	आत्म{नपुं;1;एक}	कर्ता,17.1	कर्ता,17.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9cb	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
6.1	किम्	10	किं	किम्{नपुं;1;एक}/किम्{नपुं;2;एक}	किम्{नपुं;1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	क्या	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9cd	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
7.1	कर्म	9	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;1;एक}	कर्ता,18.1	कर्ता,18.1	कर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9ce	08	001	1	#00BFFF	assets/graphs/08_001_1.svg
8.1	पुरुष-	1.1	पुरुषोत्तम	पुरुष	पुरुष	सप्तमी-तत्पुरुषः,8.2	सप्तमी-तत्पुरुषः,8.2	हे_पुरुषोत्तम	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9cf	08	001	1	#FFFF00	assets/graphs/08_001_1.svg
8.2	उत्तम	1.2	-	उत्तम{पुं;8;एक}	उत्तम{पुं;8;एक}	सम्बोध्यः,16.1	सम्बोध्यः,16.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58bb7a990553544aa9d0	08	001	1	#6FFFC3	assets/graphs/08_001_1.svg
