anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	कर्मणि	2	कर्मण्यकर्म	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	कर्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0fa	04	018	1	#C6E2EB	assets/graphs/04_018_1.svg
2.1	अ-	3.1	-	अ	अ	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	अकर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0fb	04	018	1	#FFFF00	assets/graphs/04_018_1.svg
2.2	कर्म	3.2	-	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0fc	04	018	1	#93DB70	assets/graphs/04_018_1.svg
3.1	यः	1	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1;	जो_(मनुष्य)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0fd	04	018	1	#00BFFF	assets/graphs/04_018_1.svg
4.1	पश्येत्	4	पश्येदकर्मणि	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	देखता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0fe	04	018	1	#FF1975	assets/graphs/04_018_1.svg
5.1	अ-	6.1	-	अ	अ	नञ्-तत्पुरुषः,5.2	नञ्-तत्पुरुषः,5.2	अकर्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa0ff	04	018	1	#FFFF00	assets/graphs/04_018_1.svg
5.2	कर्मणि	6.2	-	कर्मन्{नपुं;7;एक}	कर्मन्{नपुं;7;एक}	अधिकरणम्,8.1.1	अधिकरणम्,8.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa100	04	018	1	#C6E2EB	assets/graphs/04_018_1.svg
6.1	च	9	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa101	04	018	1	#FF99FF	assets/graphs/04_018_1.svg
7.1	कर्म	7	कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,8.1.1	कर्म,8.1.1	कर्म	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa102	04	018	1	#93DB70	assets/graphs/04_018_1.svg
8.1.1	(पश्येत्)	8	-	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	दृश्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;दृशिँर्;भ्वादिः}	समुच्चितः,4.1;अभिहित_कर्ता,8.1	समुच्चितः,4.1;अभिहित_कर्ता,8.1	(देखता_है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa104	04	018	1	#FF1975	assets/graphs/04_018_1.svg
