anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अपि	5	अपि	अपि/अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	भी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa21e	04	036	1	#FF99FF	assets/graphs/04_036_1.svg
2.1	चेत्	7	चेदसि	चेत्{अव्य}	चेत्{अव्य}	आवश्यकता_द्योतकः,3.1	आवश्यकता_द्योतकः,3.1	यदि	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa21f	04	036	1	#FF99FF	assets/graphs/04_036_1.svg
3.1	असि	6	-	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;म;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	हो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa220	04	036	1	#FF1975	assets/graphs/04_036_1.svg
4.1	पापेभ्यः	3	पापेभ्यः	पाप{पुं;4;बहु}/पाप{पुं;5;बहु}/पाप{नपुं;4;बहु}/पाप{नपुं;5;बहु}	पाप{नपुं;5;बहु}	विभक्तम्,12.1	विभक्तम्,12.1;अपादानम्,3.1	पापियों_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa221	04	036	1	#B4FFB4	assets/graphs/04_036_1.svg
5.1	सर्वेभ्यः	2	सर्वेभ्यः	सर्व{पुं;4;बहु}/सर्व{पुं;5;बहु}/सर्व{नपुं;4;बहु}/सर्व{नपुं;5;बहु}	सर्व{पुं;5;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	सब	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa222	04	036	1	#B4FFB4	assets/graphs/04_036_1.svg
6.1	पाप-	4.1	पापकृत्तमः	पाप	पाप	उपपद-तत्पुरुषः,6.2	उपपद-तत्पुरुषः,6.2	अधिक_पाप_करनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa223	04	036	1	#FFFF00	assets/graphs/04_036_1.svg
6.2	कृत्तमः	4.2	-	कृत्तम{पुं;1;एक}	कृत्तम{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa224	04	036	1	#00BFFF	assets/graphs/04_036_1.svg
7.1	सर्वम्	11	सर्वं	सर्व{पुं;2;एक}/सर्व{नपुं;1;एक}/सर्व{नपुं;2;एक}	सर्व{नपुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	सम्पूर्ण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa225	04	036	1	#93DB70	assets/graphs/04_036_1.svg
8.1	ज्ञान-	9.1	ज्ञानप्लवेनैव	ज्ञान	ज्ञान	कर्मधारय,8.2	कर्मधारय,8.2	ज्ञानरूप_नौका_द्वारा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa226	04	036	1	#FFFF00	assets/graphs/04_036_1.svg
8.2	प्लवेन	9.2	-	प्लव{नपुं;3;एक}	प्लव{नपुं;3;एक}	करणम्,11.1	करणम्,11.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa227	04	036	1	#40E0D0	assets/graphs/04_036_1.svg
9.1	एव	10	-	एव{अव्य}	एव{अव्य}	सम्बन्धः,8.2	सम्बन्धः,8.2	निःसन्देह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa228	04	036	1	#FF99FF	assets/graphs/04_036_1.svg
10.1	वृजिनम्	12	वृजिनं	वृजिन{पुं;2;एक}/वृजिन{नपुं;1;एक}/वृजिन{नपुं;2;एक}	वृजिन{नपुं;2;एक}	कर्म,11.1	कर्म,11.1	पाप-समुद्र_से	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa229	04	036	1	#93DB70	assets/graphs/04_036_1.svg
11.1	सन्तरिष्यसि	13	सन्तरिष्यसि	सम्_तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;तॄ;भ्वादिः}	सम्_तॄ1{कर्तरि;लृट्;म;एक;परस्मैपदी;तॄ;भ्वादिः}	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	भलीभाँति_तर_जाओगे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa22a	04	036	1	#FF1975	assets/graphs/04_036_1.svg
12.1	(त्वम्)	8	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,3.1	कर्ता,3.1	(तुम)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa22b	04	036	1	#00BFFF	assets/graphs/04_036_1.svg
13.1	(त्वम्)	1	(-)	युष्मद्{1;एक}	युष्मद्{1;एक}	कर्ता,11.1	कर्ता,11.1	(तुम)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b57cc7a990553544aa22c	04	036	1	#00BFFF	assets/graphs/04_036_1.svg
