anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	काम्यानाम्	2	काम्यानां	काम्य{नपुं}{6;बहु}/काम्या{स्त्री}{6;बहु}	काम्य{नपुं}{6;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	काम्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a975f	18	002	1	#87CEEB	assets/graphs/18_002_1.svg
2.1	कर्मणाम्	3	कर्मणां	कर्मन्{नपुं}{6;बहु}	कर्मन्{नपुं}{6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	कर्मों_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9760	18	002	1	#87CEEB	assets/graphs/18_002_1.svg
3.1	न्यासम्	4	न्यासं	न्यास{पुं}{2;एक}	न्यास{पुं}{2;एक}	कर्म,6.1	कर्म,6.1	त्याग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9761	18	002	1	#93DB70	assets/graphs/18_002_1.svg
4.1	सन्न्यासम्	5	सन्न्यासं	सन्न्यास{पुं}{2;एक}	सन्न्यास{पुं}{2;एक}	कर्मसमानाधिकरणम्,6.1	कर्मसमानाधिकरणम्,6.1	संन्यास	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9762	18	002	1	#93DB70	assets/graphs/18_002_1.svg
5.1	कवयः	1	कवयो	कवि{पुं}{1;बहु}	कवि{पुं}{1;बहु}	कर्ता,6.1	कर्ता,6.1	पण्डितजन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9763	18	002	1	#00BFFF	assets/graphs/18_002_1.svg
6.1	विदुः	6	विदुः	विदु{पुं}{1;एक}/विदुस्{नपुं}{1;एक}/विदुस्{नपुं}{2;एक}/विद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,5.1;सकर्मकः.1	अभिहित_कर्ता,5.1;सकर्मकः.1	समझते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9764	18	002	1	#FF1975	assets/graphs/18_002_1.svg
7.1	सर्व-	8.1	सर्वकर्मफलत्यागं	सर्व	सर्व	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	सब_कर्मों_के_फल_के_त्याग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9765	18	002	1	#FFFF00	assets/graphs/18_002_1.svg
7.2	कर्म-	8.2	-	कर्म	कर्मन्	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9766	18	002	1	#FFFF00	assets/graphs/18_002_1.svg
7.3	फल-	8.3	-	फल	फल	षष्ठी_तत्पुरुषः,7.4	षष्ठी_तत्पुरुषः,7.4	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9767	18	002	1	#FFFF00	assets/graphs/18_002_1.svg
7.4	त्यागम्	8.4	-	त्याग{पुं}{2;एक}	त्याग{पुं}{2;एक}	कर्म,8.1	कर्म,8.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9768	18	002	1	#93DB70	assets/graphs/18_002_1.svg
8.1	प्राहुः	10	प्राहुस्त्यागं	प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः}a	प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः}a	अभिहित_कर्ता,10.1;सकर्मकः.1	अभिहित_कर्ता,10.1;सकर्मकः.1	कहते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a9769	18	002	1	#FF1975	assets/graphs/18_002_1.svg
9.1	त्यागम्	9	0	त्याग{पुं}{2;एक}	त्याग{पुं}{2;एक}	कर्मसमानाधिकरणम्,8.1	कर्मसमानाधिकरणम्,8.1	त्याग	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a976a	18	002	1	#93DB70	assets/graphs/18_002_1.svg
10.1	विचक्षणाः	7	विचक्षणाः	विचक्षण{पुं}{1;बहु}/विचक्षणा{स्त्री}{1;बहु}/विचक्षणा{स्त्री}{2;बहु}	विचक्षण{पुं}{1;बहु}	कर्ता,8.1	कर्ता,8.1	विचारकुशल_पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6778cac37a990553544a976b	18	002	1	#00BFFF	assets/graphs/18_002_1.svg
