anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	पुण्यः	3	पुण्यो	पुण्य{पुं;1;एक}	पुण्य{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	पवित्र	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa848	07	009	1	#00BFFF	assets/graphs/07_009_1.svg
2.1	गन्धः	4	गन्धः	गन्ध{पुं;1;एक}	गन्ध{पुं;1;एक}	विधेय_विशेषणम्,7.1.1	विधेय_विशेषणम्,7.1.1	गन्ध	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa849	07	009	1	#00BFFF	assets/graphs/07_009_1.svg
3.1	पृथिव्याम्	1	पृथिव्यां	पृथिवी{स्त्री;7;एक}	पृथिवी{स्त्री;7;एक}	अधिकरणम्,2.1	अधिकरणम्,2.1	पृथ्वी_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84a	07	009	1	#C6E2EB	assets/graphs/07_009_1.svg
4.1	च	2	च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84b	07	009	1	#FF99FF	assets/graphs/07_009_1.svg
5.1	तेजः	6	तेजश्चास्मि	तेजस्{नपुं;1;एक}/तेजस्{नपुं;2;एक}/तेजस्{नपुं;8;एक}	तेजस्{नपुं;1;एक}	समुच्चितः,2.1	समुच्चितः,2.1	तेज	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84c	07	009	1	#00BFFF	assets/graphs/07_009_1.svg
6.1	च	7	0	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	समुच्चय_द्योतकः,2.1	तथा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84d	07	009	1	#FF99FF	assets/graphs/07_009_1.svg
7.1	अस्मि	9	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,7.1.1	अभिहित_कर्ता,7.1.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84e	07	009	1	#FF1975	assets/graphs/07_009_1.svg
7.1.1	(अहम्)	8	(0)	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	(मैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa84f	07	009	1	#00BFFF	assets/graphs/07_009_1.svg
8.1	विभावसौ	5	विभावसौ	विभावसु{पुं;7;एक}	विभावसु{पुं;7;एक}	अधिकरणम्,5.1	अधिकरणम्,5.1	अग्नि_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa850	07	009	1	#C6E2EB	assets/graphs/07_009_1.svg
9.1	जीवनम्	12	जीवनं	जीवन{नपुं;1;एक}/जीवन{नपुं;2;एक}	जीवन{नपुं;1;एक}	विधेय_विशेषणम्,13.1.1	विधेय_विशेषणम्,13.1.1	जीवन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa851	07	009	1	#00BFFF	assets/graphs/07_009_1.svg
