anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	अ-	5.1	असत्यमप्रतिष्ठं	-	-	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	सर्वथा_असत्य	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09501	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
1.2	सत्यम्	5.2	-	असत्य{नपुं}{1;एक}/असत्य{नपुं}{2;एक}	असत्य{नपुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09502	16	008	1	#93DB70	assets/graphs/16_008_1.svg
2.1	अ-	4.1	0	-	-	नञ्-तत्पुरुषः,2.2	नञ्-तत्पुरुषः,2.2	आश्रयरहित	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09503	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
2.2	प्रतिष्ठम्	4.2	-	अप्रतिष्ठ{नपुं}{1;एक}/अप्रतिष्ठ{नपुं}{2;एक}	अप्रतिष्ठ{नपुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09504	16	008	1	#93DB70	assets/graphs/16_008_1.svg
3.1	ते	1	ते	तद्{पुं}{1;बहु}	तद्{पुं}{1;बहु}	कर्ता,5.1	कर्ता,5.1	वे_(आसुरी_प्रकृतिवाले_मनुष्य)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09505	16	008	1	#00BFFF	assets/graphs/16_008_1.svg
4.1	जगत्	3	जगदाहुरनीश्वरम्	जगत्{पुं}{1;एक}/जगत्{नपुं}{1;एक}/जगत्{नपुं}{2;एक}	जगत्{नपुं}{2;एक}	कर्म,5.1	कर्म,5.1	जगत्	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09506	16	008	1	#93DB70	assets/graphs/16_008_1.svg
5.1	आहुः	2	0	अह्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;अहँ;स्वादिः}/ब्रू1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;ब्रूञ्;अदादिः}	ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;ब्रूञ्;अदादिः}	अभिहित_कर्ता,3.1;सकर्मकः.1	अभिहित_कर्ता,3.1;सकर्मकः.1	कहा_करते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09507	16	008	1	#FF1975	assets/graphs/16_008_1.svg
6.1	अन्-	6.1	0	-	-	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	बिना_ईश्वर_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09508	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
6.2	ईश्वरम्	6.2	-	अनीश्वर{नपुं}{1;एक}/अनीश्वर{नपुं}{2;एक}	ईश्वर{नपुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e09509	16	008	1	#93DB70	assets/graphs/16_008_1.svg
7.1	अपरः-	7.1	अपरस्परसम्भूतं	अपरस्परसम्भूतम्	अपरस्पर	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	अपने-आप_केवल_स्त्री-पुरुष_के_संयोग_से_उत्पन्न	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950a	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
7.2	पर-	7.2	-	-	-	पञ्चमी-तत्पुरुषः,7.3	पञ्चमी-तत्पुरुषः,7.3	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950b	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
7.3	सम्भूतम्	7.3	-	सम्भूत{नपुं}{2;एक}	सम्भूत{नपुं}{2;एक}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950c	16	008	1	#93DB70	assets/graphs/16_008_1.svg
8.1	किम्	12	किमन्यत्कामहैतुकम्	किम्{नपुं}{1;एक}/किम्{नपुं}{2;एक}	किम्{नपुं}{1;एक}	कर्ता,12.1	कर्ता,12.1	क्या	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950d	16	008	1	#00BFFF	assets/graphs/16_008_1.svg
9.1	अन्यत्	11	0	अन्यत्{अव्य}/अन्य{नपुं}{1;एक}/अन्य{नपुं}{2;एक}	अन्य{नपुं}{2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	इसके_सिवा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950e	16	008	1	#00BFFF	assets/graphs/16_008_1.svg
10.1	काम-	10.1	0	काम-	काम-	बहुव्रीहिः,10.2	बहुव्रीहिः,10.2	केवल_काम_ही_इसका_कारण	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e0950f	16	008	1	#FFFF00	assets/graphs/16_008_1.svg
