anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	द्यूतम्	3	द्यूतं	द्यूत{पुं}{2;एक}/द्यूत{नपुं}{1;एक}/द्यूत{नपुं}{2;एक}	द्यूत{नपुं}{1;एक}	समुच्चितः,4.1	समुच्चितः,4.1	जूआ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085fd	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
2.1	छलयताम्	2	छलयतामस्मि	छलयताम्	छल{कृत्_प्रत्ययः:शतृ;छल;;नपुं}{6;बहु}	निर्धारणम्,1.1	निर्धारणम्,1.1	छल_करनेवालों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085fe	10	036	1	#87CEEB	assets/graphs/10_036_1.svg
3.1	अस्मि	12	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,13.1;अकर्मकः.1	अभिहित_कर्ता,13.1;अकर्मकः.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e085ff	10	036	1	#FF1975	assets/graphs/10_036_1.svg
4.1	तेजः	5	तेजस्तेजस्विनामहम्	तेजस्{नपुं}{1;एक}/तेजस्{नपुं}{2;एक}/तेजस्{नपुं}{8;एक}	तेजस्{नपुं}{1;एक}	विधेय_विशेषणम्,6.1	कर्तृसमानाधिकरणम्,3.1#विधेय_विशेषणम्,6.1	प्रभाव	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08600	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
4.1.1	(च)	6	(0)	(च{अव्य})	(च{अव्य})	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1	(और)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08601	10	036	1	#FF99FF	assets/graphs/10_036_1.svg
5.1	तेजस्विनाम्	4	0	तेजस्विन्{पुं}{6;बहु}	तेजस्विन्{पुं}{6;बहु}	निर्धारणम्,4.1	निर्धारणम्,4.1	प्रभावशाली_पुरुषों_का	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08602	10	036	1	#87CEEB	assets/graphs/10_036_1.svg
6.1	अहम्	1	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,8.1	कर्ता,3.1#कर्ता,8.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08603	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
7.1	जयः	10	जयोऽस्मि	जि{पुं}{1;बहु}/जि{पुं}{8;बहु}/जय{पुं}{1;एक}	जय{पुं}{1;एक}	समुच्चितः,9.1	समुच्चितः,9.1	विजय	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08604	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
8.1	अस्मि	7	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,6.1;अकर्मकः.1	अभिहित_कर्ता,6.1;अकर्मकः.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08605	10	036	1	#FF1975	assets/graphs/10_036_1.svg
8.1.1	(अहम्)	13	(0)	(अस्मद्{1;एक})	(अस्मद्{1;एक})	कर्ता,10.1	कर्ता,10.1	(मैं)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08606	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
9.1	व्यवसायः	9	व्यवसायोऽस्मि	व्यवसाय{पुं}{1;एक}	व्यवसाय{पुं}{1;एक}	विधेय_विशेषणम्,13.1	कर्तृसमानाधिकरणम्,10.1#विधेय_विशेषणम्,8.1.1	निश्चय	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08607	10	036	1	#00BFFF	assets/graphs/10_036_1.svg
10.1	अस्मि	16	0	अस्मि{अव्य}/अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;उ;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,8.1.1;अकर्मकः.1	अभिहित_कर्ता,13.1;अकर्मकः.1	हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08608	10	036	1	#FF1975	assets/graphs/10_036_1.svg
