anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	तान्	5	तानहं	तद्{पुं}{2;बहु}	तद्{पुं}{2;बहु}	कर्म,7.1	कर्म,7.1	उन	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095b8	16	019	1	#93DB70	assets/graphs/16_019_1.svg
2.1	अहम्	6	0	अस्मद्{1;एक}	अस्मद्{1;एक}	कर्ता,7.1	कर्ता,7.1	मैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095b9	16	019	1	#00BFFF	assets/graphs/16_019_1.svg
3.1	द्विषतः	1	द्विषतः	द्विषत्{पुं}{1;बहु}/द्विषत्{पुं}{2;बहु}/द्विषत्{पुं}{5;एक}/द्विषत्{पुं}{6;एक}/द्विषत्{पुं}{8;बहु}/द्विषत्{नपुं}{5;एक}/द्विषत्{नपुं}{6;एक}	द्विष्1{कृत्_प्रत्ययः:शतृ;द्विषँ;अदादिः;पुं}{2;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	द्वेष_करनेवाले	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095ba	16	019	1	#93DB70	assets/graphs/16_019_1.svg
4.1	क्रूरान्	3	क्रूरान्संसारेषु	क्रूर{पुं}{2;बहु}	क्रूर{पुं}{2;बहु}	विशेषणम्,1.1	विशेषणम्,1.1	क्रूरकर्मी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095bb	16	019	1	#93DB70	assets/graphs/16_019_1.svg
5.1	संसारेषु	7	0	संसार{पुं}{7;बहु}	संसार{पुं}{7;बहु}	अधिकरणम्,7.1	अधिकरणम्,7.1	संसार_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095bc	16	019	1	#C6E2EB	assets/graphs/16_019_1.svg
6.1	नर-	4.1	नराधमान्	नर	नराधम{पुं}{2;बहु}	सप्तमी-तत्पुरुषः,6.2	सप्तमी-तत्पुरुषः,6.2	नराधमों	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095bd	16	019	1	#FFFF00	assets/graphs/16_019_1.svg
6.2	अधमान्	4.2	-	अधमान्	-	विशेषणम्,1.1	विशेषणम्,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095be	16	019	1	#93DB70	assets/graphs/16_019_1.svg
7.1	क्षिपामि	12	क्षिपाम्यजस्रमशुभानासुरीष्वेव	क्षिप्2{कर्तरि;लट्;उ;एक;परस्मैपदी;क्षिपँ;तुदादिः}	क्षिप्2{कर्तरि;लट्;उ;एक;परस्मैपदी;क्षिपँ;तुदादिः}	अभिहित_कर्ता,2.1;सकर्मकः.1	अभिहित_कर्ता,2.1;सकर्मकः.1	डालता_हूँ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095bf	16	019	1	#FF1975	assets/graphs/16_019_1.svg
8.1	अजस्रम्	11	0	अजस्रम्{अव्य}/अजस्र{नपुं}{1;एक}/अजस्र{नपुं}{2;एक}	अजस्रम्{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	बार-बार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c0	16	019	1	#FF99FF	assets/graphs/16_019_1.svg
9.1	अ-	2.1	अशुभान्	अशुभ{पुं}{2;बहु}	अशुभ{पुं}{2;बहु}	नञ्-तत्पुरुषः,9.2	नञ्-तत्पुरुषः,9.2	पापाचारी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c1	16	019	1	#FFFF00	assets/graphs/16_019_1.svg
9.2	शुभान्	2.2	-	-	-	विशेषणम्,1.1	विशेषणम्,1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c2	16	019	1	#93DB70	assets/graphs/16_019_1.svg
10.1	आसुरीषु	8	0	आसुरी{स्त्री}{7;बहु}	आसुरी{स्त्री}{7;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	आसुरी	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c3	16	019	1	#C6E2EB	assets/graphs/16_019_1.svg
11.1	एव	10	0	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	ही	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c4	16	019	1	#FF99FF	assets/graphs/16_019_1.svg
12.1	योनिषु	9	योनिषु	योनि{पुं}{7;बहु}	योनि{पुं}{7;बहु}	अधिकरणम्,7.1	अधिकरणम्,7.1	योनियों_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677778af56d5e31353e095c5	16	019	1	#C6E2EB	assets/graphs/16_019_1.svg
