anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	एतां	3	एतां	एतद्{सर्वनाम;स्त्री;2;एक}/आङ्_इ1{कर्तरि{लोट्;प्र;द्वि;परस्मैपदी;अदादिः}	एतद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,3.1	विशेषणम्,2.2#सुप्_समुच्चितः,3.1#कर्म,7.1	इसको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08411	10	007	1	#93DB70	assets/graphs/10_007_1.svg
2.1	वि-	4.1	वि-भूतिं	वि	वि	कर्मधारयः,2.2	कर्मधारयः,2.2	वि-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08412	10	007	1	#FFFF00	assets/graphs/10_007_1.svg
2.2	भूतिं	4.2	--	भूति{स्त्री;2;एक}/भूति{पुं;2;एक}	भूति{स्त्री;2;एक}	समुच्चितः,3.1	विशेषणम्,3.1#सुप्_समुच्चितः,3.1#कर्मसमानाधिकरणम्,3.1#कर्मसमानाधिकरणम्,1.1#कर्म,7.1#विशेषणम्,1.1	कल्याण_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08413	10	007	1	#93DB70	assets/graphs/10_007_1.svg
3.1	योगं	5	योगं	योग{पुं;2;एक}	योग{पुं;2;एक}	कर्म,7.1	विशेषणम्,2.2#कर्मसमानाधिकरणम्,2.2#कर्मसमानाधिकरणम्,1.1#कर्म,7.1	योग_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08414	10	007	1	#93DB70	assets/graphs/10_007_1.svg
4.1	च	6	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,3.1	सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08415	10	007	1	#FF99FF	assets/graphs/10_007_1.svg
5.1	मम	2	मम	अस्मद्{सर्वनाम;6;एक}	अस्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,3.1	कर्ता,10.2#कर्म,10.2#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2;षष्ठीसम्बन्धः,1.1	मेरा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08416	10	007	1	#87CEEB	assets/graphs/10_007_1.svg
6.1	यः	1	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,15.1#विशेषणम्,9.1#नित्य_सम्बन्धः1,9.1#कर्ता,12.1#कर्ता,7.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08417	10	007	1	#00BFFF	assets/graphs/10_007_1.svg
7.1	वेत्ति	8	वेत्ति	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	-	-	समझता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08418	10	007	1	#FF1975	assets/graphs/10_007_1.svg
8.1	तत्त्वतः	7	तत्त्वतः	तत्त्वतः{अव्य}	तत्त्वतः{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,16.1#क्रियाविशेषणम्,12.1#क्रियाविशेषणम्,7.1	वस्तुतः	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e08419	10	007	1	#FF99FF	assets/graphs/10_007_1.svg
9.1	सः	9	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,12.1	विशेषणम्,15.1#विशेषणम्,6.1#कर्ता_बे_वेर्ब्स्,16.1#कर्ता,12.1#कर्ता,7.1	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677777f656d5e31353e0841a	10	007	1	#00BFFF	assets/graphs/10_007_1.svg
