anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	बहूनाम्	1	बहूनां	बहु{पुं;6;बहु}/बहु{स्त्री;6;बहु}/बहु{नपुं;6;बहु}	बहु{नपुं;6;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	बहुत	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8f6	07	019	1	#87CEEB	assets/graphs/07_019_1.svg
2.1	जन्मनाम्	2	जन्मनामन्ते	जन्मन्{नपुं;6;बहु}	जन्मन्{नपुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	जन्मों_के	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8f7	07	019	1	#87CEEB	assets/graphs/07_019_1.svg
3.1	अन्ते	3	0	अन्त{पुं;7;एक}/अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्त{नपुं;7;एक}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}	अन्त{पुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	अन्त_के_जन्म_में	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8f8	07	019	1	#C6E2EB	assets/graphs/07_019_1.svg
4.1	ज्ञानवान्	9	ज्ञानवान्मां	ज्ञानवत्{पुं;1;एक}/ज्ञानवत्{पुं;1;एक}	ज्ञानवत्{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	तत्त्वज्ञान_को_प्राप्त_पुरुष	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8f9	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
5.1	माम्	10	0	अस्मद्{2;एक}	अस्मद्{2;एक}	कर्म,6.1	कर्म,6.1	मुझको	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8fa	07	019	1	#93DB70	assets/graphs/07_019_1.svg
6.1	प्रपद्यते	11	प्रपद्यते	प्र_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;पदँ;दिवादिः}/प्र_पद्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;पदँ;दिवादिः}	प्र_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;पदँ;दिवादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	भजता_है	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8fb	07	019	1	#FF1975	assets/graphs/07_019_1.svg
7.1	वासुदेवः	4	वासुदेवः	वासुदेव{पुं;1;एक}	वासुदेव{पुं;1;एक}	विधेय_विशेषणम्,8.1	विधेय_विशेषणम्,8.1	वासुदेव	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8fc	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
8.1	सर्वम्	5	सर्वमिति	सर्व{पुं;2;एक}/सर्व{नपुं;1;एक}/सर्व{नपुं;2;एक}	सर्व{नपुं;1;एक}	कर्ता,8.1.1	कर्ता,8.1.1	सब_कुछ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8fd	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
8.1.1	(अस्ति)	6	(0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	वाक्यकर्म,6.1	वाक्यकर्म,6.1	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8fe	07	019	1	#FF1975	assets/graphs/07_019_1.svg
9.1	इति	7	0	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,8.1.1	सम्बन्धः,7.1	इस_प्रकार	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa8ff	07	019	1	#FF99FF	assets/graphs/07_019_1.svg
10.1	सः	12	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	विशेषणम्,11.2	विशेषणम्,11.2	वह	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa900	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
11.1	महान्-	13.1	महात्मा	महत्	महत्	बहुव्रीहिः,11.2	बहुव्रीहिः,11.2	महात्मा	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa901	07	019	1	#FFFF00	assets/graphs/07_019_1.svg
11.2	आत्मा	13.2	-	आत्मन्{पुं;1;एक}	आत्मन्{पुं;1;एक}	कर्ता,12.1.1	कर्ता,12.1.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa902	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
12.1	सुदुर्लभः	14	-	सुदुर्लभ{पुं;1;एक}	सुदुर्लभ{पुं;1;एक}	विधेय_विशेषणम्,11.2	विधेय_विशेषणम्,11.2	अत्यन्त_दुर्लभ	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa903	07	019	1	#00BFFF	assets/graphs/07_019_1.svg
12.1.1	(अस्ति)	15	(0)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः}	अभिहित_कर्ता,11.2	अभिहित_कर्ता,11.2	(है)	-	-	-	-	-	श्रीमद्भगवद्गीता			0	677b58927a990553544aa904	07	019	1	#FF1975	assets/graphs/07_019_1.svg
13.1	यः	8	-	यद्{सर्व;पुं;1;एक}	यद्{सर्व;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	67ea2931ff9bda8a9019a650	07	019	1	#00BFFF	-
