anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	hindi_meaning	english_meaning	samAsa	prayoga	sarvanAma	name_classification	book	part1	part2	__v	_id	chaptno	slokano	sentno	bgcolor	graph
1.1	स-	1	स-अधिभूत-अधिदैव	स	स	बहुव्रीहिः,1.2	त_पु_6,1.3#ब_व्री,1.2#बहुव्रीहिः,1.2	स-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f641e	07	030	1	#FFFF00	-
1.2	अधिभूत-	2	--	अधिभूत	अधिभूत	द्वन्द्वः,1.3	त_पु_6,1.3#द्वन्द्वः,1.3	अधिभूत-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f641f	07	030	1	#FFFF00	-
1.3	अधिदैवं	3	--	अधिदैव{नपुं;1;एक}/अधिदैव{नपुं;2;एक}	अधिदैव{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,10.1#विशेषणम्,7.2#विशेषणम्,3.3#विशेषणम्,2.1#सुप्_समुच्चितः,7.2#सुप्_समुच्चितः,3.3#कर्मसमानाधिकरणम्,10.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,3.3#कर्मसमानाधिकरणम्,2.1#कर्म,6.1	-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6420	07	030	1	#93DB70	-
2.1	मां	8	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,6.1	सुप्_समुच्चितः,7.2#सुप्_समुच्चितः,3.3#कर्म,6.1	मुझे	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6421	07	030	1	#93DB70	-
3.1	स-	4	स--अधि-यज्ञ	स	स	बहुव्रीहिः,3.3	त_पु_6,3.3#ब_व्री,3.3#बहुव्रीहिः,3.2	स-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6422	07	030	1	#FFFF00	-
3.2	अधि-	5	--	-अधि	-अधि	तत्पुरुषः,3.3	त_पु_6,3.3#द्वन्द्वः,3.3	अधि-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6423	07	030	1	#FFFF00	-
3.3	यज्ञं	6	--	यज्ञ{पुं;2;एक}/यज्ञ{नपुं;1;एक}/यज्ञ{नपुं;2;एक}	यज्ञ{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,10.1#विशेषणम्,7.2#विशेषणम्,2.1#सुप्_समुच्चितः,7.2#कर्मसमानाधिकरणम्,10.1#कर्मसमानाधिकरणम्,7.2#कर्मसमानाधिकरणम्,2.1#कर्म,6.1#कर्ता,6.1	यज्ञ_को	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6424	07	030	1	#93DB70	-
4.1	च	7	च	च{अव्य}	च{अव्य}	सम्बन्धः,3.3	सुप्_समुच्चितः,8.1#सुप्_समुच्चय_द्योतकः,3.3#सम्बन्धः,3.3	और	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6425	07	030	1	#FF99FF	-
5.1	ये	9	ये	यद्{सर्वनाम;पुं;1;बहु}/यद्{सर्वनाम;नपुं;1;द्वि}/यद्{सर्वनाम;नपुं;2;द्वि}/यद्{सर्वनाम;स्त्री;1;द्वि}/यद्{सर्वनाम;स्त्री;2;द्वि}	यद्{सर्वनाम;पुं;1;बहु}	कर्ता,6.1	विशेषणम्,11.1#विशेषणम्,7.2#सुप्_समुच्चितः,7.2#नित्य_सम्बन्धः1,11.1#कर्म,12.1#कर्म,6.1#विशेषणम्,13.2#कर्ता,12.1#कर्ता,6.1	जो	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6426	07	030	1	#00BFFF	-
6.1	विदुः	10	विदुः	विद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/विदु{पुं;1;एक}	विद्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,5.1	सुप्_समुच्चितः,7.2#अभिहित_कर्ता,5.1	समझते_हैं	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6427	07	030	1	#FF1975	-
7.1	प्रयाण-	11	प्रयाण-काल	प्रयाण	प्रयाण	षष्ठी-तत्पुरुषः,7.2	त_पु_6,7.2#षष्ठी-तत्पुरुषः,7.2	प्रयाण-	-	-	-	-	-	श्रीमद्भगवद्गीता			0	6809e9d9beac2e8aff0f6428	07	030	1	#FFFF00	-
